Unnamed: 0,pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
1528,40552,"Hofmannsthal, Hugo von_3._1901","Hofmannsthal, Hugo von",3.,1901,"Wir sind aus solchem Zeug, wie das zu Träumen, Und Träume schlagen so die Augen auf Wie kleine Kinder unter Kirschenbäumen,Aus deren Krone den blaßgoldnen Lauf Der Vollmond anhebt durch die große Nacht. ... Nicht anders tauchen unsre Träume auf,Sind da und leben wie ein Kind, das lacht, Nicht minder groß im Auf- und Niederschweben Als Vollmond, aus Baumkronen aufgewacht,Das Innerste ist offen ihrem Weben; Wie Geisterhände in versperrtem Raum Sind sie in uns und haben immer Leben.",92,Jahrhundertwende,Jahrhundertwende
1878,8564,"Thoma, Ludwig_Bismarck_1894","Thoma, Ludwig",Bismarck,1894,"Zehen Jahre sind dahin geschwunden, Seit Steht in diesen weihevollen Stunden, Wie es nie an seiner Bahre stand.Unser Kaiser wird den Lorbeer winden, Wird in Wehmut, die zum Himmel steigt, Heiße Worte jenes Dankes finden, Den im Leben erGeneräle schmettern starke Worte, Und Minister sprechen tief gebückt Uns von Bismarck, Deutschlands starkem Horte, Was sie früher ängstlich unterdrückt.Schweiget still! Es singen Liedertafeln Von Gefühlen, die uns keiner raubt, Und die wohlgesinnten Männer schwafeln Von der Treue, die man jetzt erlaubt.Auch die tapfern, alten Korpsstudenten Zeigen jauchzende Begeisterung, Bei den staatsgetreuen Elementen Kommen dürre Seelchen in den Schwung.Hörst du, Bismarck, den Bedientenjubel? Siehst du ihn aus seligem Gefild? Sage selbst, ist der Lakaientrubel Nicht ein vaterländisch schönes Bild?Und so herrlich, daß in solchen Tagen Du die alte Bitterkeit vergißt? Ja, auch dies ist leichter zu ertragen, Daß dein Erbe schon verschleudert ist.",168,Jahrhundertwende,Jahrhundertwende
219,26105,Klabund_Föhnlied_1909,Klabund,Föhnlied,1909,"Der Föhn braust brodelnd durch das Land, Hat Bäume knackend umgerannt, Nie hört ich einen tollern Lärm. Der See zischt weißlich auf, Der Hahn singt auf des Kirchturms Knauf, Dumpf die Lawinen kollern.Laß Haus und Mann und Kind in Ruh. Der Föhn ist wie mein Odem, Du, Weib, wirf mich auf den Boden!Der Sturm schweißt uns zu einem Sein Und mischt uns mit den Wettern. Im Nächtegraus, im Morgenschein Wird zwei zu eins und eins zu zwein Den Nebelberg erklettern.",94,Jahrhundertwende,Expressionismus
2659,28716,"Hartleben, Otto Erich_[Beuge die Zweige nieder]_1884","Hartleben, Otto Erich",[Beuge die Zweige nieder],1884,"Beuge die Zweige nieder, herbstlicher Wind, wirble die Blätter empor und sättige mir die brennende Stirne mit den verwehten Tropfen der Nacht!Sternlos lastende Nacht, willig leihst du dem Werk der Zerstörung, das am prangenden Wald übt der gewaltige Feind, deinen Mantel und deckst den Frevel.Hast auch mir, verheerend die junge Seele, tief beschattet den Pfad, wenn das sinnverwirrende Weib mich zur Stelle beschied. Wenn ich gebebt in entehrenden Banden, wenn ich gerungen mit Macht wider umstrickende Qual, hast du mir tückisch ins Ohr geflüstert: Geborgen ist in meinem Schooss dein Haupt und meine Schatten tilgen die Röthe der Scham von den glühenden Wangen. –Sternlos lastende Nacht, nun bin ich dein, hast mich hinuntergezogen in deine Beschattung, trostlos lagert mein Haupt in deinem Schooss.",142,Naturalismus,Naturalismus
276,44941,"Heym, Georg_UNTITLED_1899","Heym, Georg",UNTITLED,1899,"Ihr seid verflucht. Doch eure Süße blüht Wie eines herben Kusses dunkle Frucht, Wenn Abend warm um eure Türme sprüht, Und weit hinab der langen Gassen Flucht.Dann zittern alle Glocken allzumal In ihrem Dach, wie Sonnenblumen welk. Und weit wie Kreuze wächst in goldner Qual Der hohen Galgen düsteres Gebälk.Die Toten schaukeln zu den Glockenklängen Im Wind, der ihre schwarzen Leichen schwenkt, Wie Fledermäuse, die im Baume hängen, Die Toten, die der Abend übersengt.Und wie ein Meer von Flammen ragt die Stadt Wo noch der West wie rotes Eisen glänzt, In den die Sonne, wie ein Stierhaupt glatt, Die Hörner streckt, (die dunkles) Blut bekränzt.",122,Jahrhundertwende,Expressionismus
2850,24097,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Als noch bei holden Schäferspielen Die Gentlemen von Rokoko Im Menuettschritt sich gefielen ... Auf einmal donnert' es: Oho!Die Köpfe tanzten von den Rumpfen, Die Carmagnole klang dazu – Die Trommeln wirbelten, die dumpfen, Rings gähnte grausige Grabesruh.Als noch in holden Schäferspielen Amüsement spazieren ging ... Der Guillotine Messer fielen, Zum Uhu ward der Schmetterling.",64,Jahrhundertwende,Naturalismus
564,26186,Klabund_Anna Molnár_1909,Klabund,Anna Molnár,1909,"Es stieg aufs Ross Martin Aigó . Die Steppe ruft . Die Ferne lockt . Er traf am Weg Anna Molnár . » Komm mit mir , schöne Anna Molnár . Die Steppe ruft . Die Ferne lockt. « » Sie lockt mich nicht , Martin Aigó . Zu Haus erwartet mich mein Mann , Im stillen Haus ein frommer Mann . Mein Kindlein so nass , Der vom Gezweig des Baumes tropft ! « » Es tropft kein Tau . Die Sonn steht hoch. « Martin Aigó stieg auf den Baum . Es bog den Ast die starke Last . Da fiel sein Pallasch ihm herab . » Gib mir den Pallasch , Anna Molnár. « Sie warf den Pallasch ihm empor , Dass er ihm in die Seite drang Und Blut aus allen Zweigen sprang . Sie zog sich seine Rüstung an , Bestieg das Ross und ritt nach Haus Und zügelte das Ross am Haus. » Du frommer Mann , so hör mich an , Hast du Quartier für eine Nacht ? « » Hab kein Quartier für Euch , mein Herr . Mein kleiner Knabe weint so sehr. « Sie fleht . Er steht . Er willigt ein. » Du frommer Mann , so hör mich an , Gibt es im Dorfe guten Wein , So bring mir einen Humpen voll ! « Er geht geschwind . Sie nimmt das Kind . Reisst auf das Wams , reicht ihm die Brust , Das Kind weint leis . Sie lacht vor Lust .",262,Jahrhundertwende,Expressionismus
2091,18332,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"Zukunft ist ein Würfelbecher, Der ein Würfelpaar bedeckt. Längst gefallen sind die Würfel; Doch der Wurf ist noch versteckt.Zukunft ist ein Würfelbecher: Längst gefallen ist dein Loos. – Darum blicke auf den Becher Ohne Furcht – und hoffnungslos.",44,Jahrhundertwende,Naturalismus
1608,45566,"Rilke, Rainer Maria_UNTITLED_1900","Rilke, Rainer Maria",UNTITLED,1900,"Sie hoben sie mit Geblitz: der Sturm aus den Hörnern schwellte seidene, breitgewellte Fahnen. Der herrlich Erhellte nahm im hochoffenen Zelte, das jauchzendes Volk umstellte, zehn Frauen in Besitz,die (gewohnt an des alternden Fürsten sparsame Nacht und Tat) unter seinem Dürsten wogten wie Sommersaat.Dann trat er heraus zum Rate. wie vermindert um nichts, und jeder, der ihm nahte, erblindete seines Lichts.So zog er auch den Heeren voran wie ein Stern dem Jahr; über allen Speeren wehte sein warmes Haar, das der Helm nicht faßte, und das er manchmal haßte, weil es schwerer war als seine reichsten Kleider.Der König hatte geboten, daß man den Schönen schone. Doch man sah ihn ohne Helm an den bedrohten Orten die ärgsten Knoten zu roten Stücken von Toten auseinanderhaun. Dann wußte lange keiner von ihm, bis plötzlich einer schrie: Er hängt dort hinten an den Terebinthen mit hochgezogenen Braun.Das war genug des Winks. Joab, wie ein Jäger, erspähte das Haar –: ein schräger gedrehter Ast: da hings. Er durchrannte den schlanken Kläger, und seine Waffenträger durchbohrten ihn rechts und links.",205,Jahrhundertwende,Jahrhundertwende
242,12734,"Lichtenstein, Alfred_Der Rauch auf dem Felde_1911","Lichtenstein, Alfred",Der Rauch auf dem Felde,1911,"Lene Levi lief am Abend Trippelnd, mit gerafften Röcken, Durch die langen, leeren Straßen Einer Vorstadt.Und sie sprach verweinte, wehe, Wirre, wunderliche Worte, Die der Wind warf, daß sie knallten Wie die Schoten,Sich an Bäumen blutig ritzten Und verfetzt an Häusern hingen Und in diesen tauben Straßen Einsam starben.Lene Levi lief, bis alle Dächer schiefe Mäuler zogen, Und die Fenster Fratzen schnitten Und die SchattenGanz betrunkne Späße machten – Bis die Häuser hilflos wurden Und die stumme Stadt vergangen War in weitenFeldern, die der Mond beschmierte ... Lenchen nahm aus ihrer Tasche Eine Kiste mit Zigarren, Zog sich weinend",113,Expressionismus,Expressionismus
90,21135,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,"Wenn in den Gewölben abendlich die blauen Kugelschalen Aufdämmern, glänzt ihr Licht in die Nacht hinüber gleich dem Feuer von Signalen. Wie Lichtoasen ruhen in der stählernen Hut die geschwungenen Hallen Und warten. Und dann sind sie mit einem Mal von Abenteuer überfallen, Und alle erzne Kraft ist in ihren riesigen Leib verstaut, Und der wilde Atem der Maschine, die wie ein Tier auf der Flucht stille steht und um sich schaut, Und es ist, als ob sich das Schicksal vieler hundert Menschen in ihr erzitterndes Bett ergossen hätte, Und die Luft ist kriegerisch erfüllt von den Balladen südlicher Meere und grüner Küsten und der großen Städte. Und dann zieht das Wunder weiter. Und schon ist wieder Stille und Licht wie ein Sternhimmel aufgegangen, Aber noch lange halten die aufgeschreckten Wände, wie Muscheln Meergetön, die verklingende Musik eines wilden Abenteuers gefangen.",156,Jahrhundertwende,Expressionismus
20,44878,"Heym, Georg_10._1899","Heym, Georg",10.,1899,"Wie dichte Wolken liegen Dunst und Hauch Des heißen Mittags auf der Ebnen Weiten. Die Sonnenstrahlen wie durch Nebel gleiten, Schwarz wälzt sich hin verbrannter Felder Rauch.Der Toten Blut und Wunden faulend stinken. Die Sterbenden, die Durst wahnsinnig macht, Kriechen auf Vieren durchs Gewühl der Schlacht Zu den schon Toten, um ihr Blut zu trinken.Hier haben zwei im Staube sich gefunden. Ein Perser und ein Grieche. Halb schon tot, Der in der Brust, der in dem Bauch die Wunden.Der stärkre Perser drosselt den Hellenen. Dann läßt er des Erstickten Blut sich munden, Das wie ein Bach tritt aus des Bauches Venen.",114,Jahrhundertwende,Expressionismus
259,21109,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,"Nun bist du, Seele, wieder deinem Traum Und deiner Sehnsucht selig hingegeben. In holdem Feuer glühend fühlst du kaum, Daß Schatten alle Bilder sind, die um dich leben.Denn nächtelang war deine Kammer leer. Nun grüßen dich, wie über Nacht die Zeichen Des jungen Frühlings durch die Fenster her, Die neuen Schauer, die durch deine Seele streichen.Und weißt doch: niemals wird Erfüllung sein Den Schwachen, die ihr Blut dem Traum verpfänden, Und höhnend schlägt das Schicksal Krug und Wein Den ewig Dürstenden aus hochgehobnen Händen.",97,Jahrhundertwende,Expressionismus
2131,46958,"Löns, Hermann_Rathausschmerzen_1890","Löns, Hermann",Rathausschmerzen,1890,"Sie wollten allzu hoch hinaus Schon bei den Außenmauern, Viel weiter hat es nicht gelangt, Nun stehn wir da und trauern.Der Bauherr ward am Säckel krank, Sein Geld tat ihm zerrinnen, Von außen sieht es protzig aus, Doch klaterig von innen.Von außen ist es wundervoll, Von außen ist's beglissen, Von innen aber weniger, Da ist es stark belämmert.",68,Naturalismus,Naturalismus
1021,8656,"Thoma, Ludwig_Erziehung zur Kunst_1894","Thoma, Ludwig",Erziehung zur Kunst,1894,"Welch ein Leben, welch ein reges Treiben Herrscht doch in Florenzens Galerien! Weil hieher ja alle bessern Klassen Aus dem nördlichen Europa ziehen.Männer, die daheim in dem Berufe Keine Zeit und keine Muße haben, Müssen hier an ungewohnten Schätzen Ihre ungewohnte Bildung laben.Mütter, die der Häuslichkeit sich widmen Und die Strümpfe ihrer Söhne stopfen, Sind verpflichtet, ihr Gehirn mit Dingen, Die sie bald vergessen, vollzupfropfen.Seht die Guten mit erhitzten Wangen Durch die lange Flucht der Säle eilen! Länger nicht, als höchstens zwei Sekunden Dürfen sie vor einem Bilde weilen.»Halt! Das müssen wir genau betrachten«, Spricht der Vater, »denn bedenkt, wir stehen Offenbar vor einem Meisterwerke, Mit zwei Kreuzen ist's im Buch versehen.«Leere Augen glotzen, es ertönen Ah! und Oh!'s vermischt mit Prädikaten, Und sie stürzen fort in andre Säle Von dem treuen Baedeker beraten.Müde kehren wieder sie zur Heimat, Wo sie die Erinnerung genießen. Und wir sehen überall die Früchte Der erworb'nen Bildung reichlich sprießen.",186,Jahrhundertwende,Jahrhundertwende
1909,12010,"Falke, Gustav_Märchen_1884","Falke, Gustav",Märchen,1884,"In deiner lieben Nähe Bin ich so glücklich. Ich mein, Ich müßte wieder der wilde, Selige Knabe sein.Das macht deiner süßen Jugend Sonniger Frühlingshauch. Ich hab dich so lieb. Und draußen Blühen die Rosen ja auch.O Traum der goldenen Tage! Herz, es war einmal. Abendwolken wandern Über mein Jugendtal.",58,Naturalismus,Jahrhundertwende
517,41405,"Trakl, Georg_Gesang einer gefangenen Amsel_1900","Trakl, Georg",Gesang einer gefangenen Amsel,1900,"Dunkler Odem im grünen Gezweig. Blaue Blümchen umschweben das Antlitz Des Einsamen, den goldnen Schritt Ersterbend unter dem Ölbaum. Aufflattert mit trunknem Flügel die Nacht. So leise blutet Demut, Tau, der langsam tropft vom blühenden Dorn. Strahlender Arme Erbarmen Umfängt ein brechendes Herz.",51,Jahrhundertwende,Expressionismus
934,26360,Klabund_Unglücksfall_1909,Klabund,Unglücksfall,1909,"Es stehen vor dem Hebekran Ein kleines Kind, ein Hund, ein Mann. Die Eisenkette rollt und rinnt, Es staunen Mann und Hund und Kind. Da saust sie nieder auf den Grund, Zerschmettert Mann und Kind und Hund. Gemäßigt naht die Polizei, Ein Chemiker ist auch dabei, Bis er den Totbestand befund: Ein kleines Kind, ein Mann, ein Hund.",71,Jahrhundertwende,Expressionismus
2657,70497,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Der Regen tropft, der Nebel spinnt ... O, daß die Märchen immer lügen, Die Märchen, die die Jugend sinnt! Wie lieblich hat sich einst getrunken Der Hoffnung goldner Feuerwein! Und jetzt? Erbarmungslos versunken In dieses Elend der Spelunken — O Sonnenschein! O Sonnenschein!Der Regen tropft, der Nebel spinnt ... O, daß die Märchen immer lügen, Die Märchen, die die Jugend sinnt! Wie lieblich hat sich einst getrunken Der Hoffnung goldner Feuerwein! Und jetzt? Erbarmungslos versunken In dieses Elend der Spelunken — O Sonnenschein! O Sonnenschein!",104,Naturalismus,Naturalismus
87,44693,"Däubler, Theodor_Den Griechen_1905","Däubler, Theodor",Den Griechen,1905,"Das Inselmeer zertrümmert eine Sonne, In zärtlicher Umblauung, jeden Tag, Beschenkt mit ihren Splittern Wald und Hag, Beschert auch uns Verwundertheit und Wonne.Der Mann durchgoldet froh die kühle Tonne Mit Saft, der Plage mundendem Ertrag: Er stärke ihn vom Palikaren-Schlag, Die Söhne auch, als kommende Kolonne!Reicht heitre Griechensonne mir im Becher! Der Trank ist stark: ihr Gastlichen habt Dank! Zu euch gehört der Fremdling bald als Zecher.Des Weines Heimat feiern wir mit Sang. Sein Gott war kühn und ein beherzter Sprecher: Von Freiheit kündet uns der tolle Schwank.",104,Jahrhundertwende,Expressionismus
2792,18391,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"Trüber Tag; die Traufe wimmert, Tropfen rasseln an die Scheiben. Brausend im Novemberwinde Wanken dunkle Eiben.Regensatte Wege formen Wasserspiegel, drin die grauen Wolken ihr verweintes Antlitz Zittrig trübe schauen.Über welkem Laub im Garten, Krank gezaust das Köpfchen, trauert Eine späte bleiche Rose, Schmerzlich süß durchschauert.Schmerzlich süß, vom Regenflüstern Eingelullt, im schaurig herben Sturme, eine stumme Blume, Einsam, vornehm sterben.",72,Jahrhundertwende,Naturalismus
225,26203,Klabund_Der Totengräber_1909,Klabund,Der Totengräber,1909,"Ich rede frisch von der Leber Weg, zum Parlieren Und Zieren Ist keine Zeit. Ein armer, wandernder, stellenloser Totengräber Bittet um Arbeit. Habt ihr keinen Toten zu begraben? Keine Leiche im Haus? Ei der Daus! Keine Mutter? Keine Tochter? Keinen Mann? Ich begrabe sie, so gut ichs kann. Bei mir ist jeder gut aufgehoben, Das Werk wird seinen Schöpfer loben. Ich trage die Schaufel stets bei mir Und begrabe Sie auf Wunsch im Garten hier. Die Erde leicht und lau fällt Auf Ihre Rippen Wie Schnee. Ein Grab ist schnell geschaufelt. Die Lippen Lächeln: Ade!Ich wandre immer hin und her, Ob ich nicht Arbeit fände. Mein Herz ist leer, mein Beutel ist leer, Und leer sind meine Hände.Denn wer mich sieht, der schlägt von fern Um mich den Hasenhaken. Die Mädchen schlafen und die Herrn Nicht gern im Leichenlaken.Ich bin ein verlorner Sohn. Ich frass die Treber Der Fremde allzu lange Zeit. Ein armer, wandernder, stellenloser Totengräber Bittet um Arbeit.",192,Jahrhundertwende,Expressionismus
1008,40000,"Ringelnatz, Joachim_Schroffer Abbruch_1908","Ringelnatz, Joachim",Schroffer Abbruch,1908,"Laß mich doch allein, Bitte, bitte! Meine Schritte Sind deinen zu klein.Merkst du denn nicht, Was höfliche Worte sind?Deine Blicke stellen sich blind. Was aus dir spricht, Ist nur Angst und die Sucht, Fremdes zu gewinnen.Jemand, vor sich selbst auf der Flucht, Findet nicht Ruhe, Sich zu besinnen, Vergißt die Tat vor Getue.Du kannst dich selbst nicht ertragen, So schwach bist du.Blicke ein Jahr lang nur in die Höh Und höre nur Stillem zu. Mehr kann ich dir nicht sagen. Adieu!",98,Jahrhundertwende,Jahrhundertwende
