Unnamed: 0,pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
270,16689,"Engelke, Gerrit_UNTITLED_1916","Engelke, Gerrit",UNTITLED,1916,"Einsam im Zimmer klopft ein Herz Immerzu. In einem Gartenbaum schwillt ein Herz Immerzu. In allen Häusern schlagen Herzen Immerzu. Durch tausend Straßen wandern Herzen Immerzu, immerzu.Von Halm zu Halm durch Felder, Von Baum zu Baum durch Wälder, In Schiffen, Bahnen, Saaten, In Stadt und Städten, Staaten: Klopfen, tanzen, tönen Herzen Immerimmerzu!Und Du, du Mutter-Erde-Sohn, Hörst du deinen Herzens-Ton! Hörst aus Milliarden Dingen Einen Herzklang um dich schwingen?: Horch! in Allen Herzen braust die Welt! Immerzu!",99,Expressionismus,Expressionismus
148,44023,"Stramm, August_Wacht_1894","Stramm, August",Wacht,1894,Die Nacht wiegt auf den Lidern Müdigkeit flackt und neckt Der Feind verschmiegt Die Pfeife schmurgt Verloren Und Alle Räume Frösteln Schrumpfig Klein.,24,Jahrhundertwende,Expressionismus
1210,45438,"Rilke, Rainer Maria_Verkündigung_1900","Rilke, Rainer Maria",Verkündigung,1900,"Du bist nicht näher an Gott als wir; wir sind ihm alle weit. Aber wunderbar sind dir die Hände benedeit. So reifen sie bei keiner Frau, so schimmernd aus dem Saum: ich bin der Tag, ich bin der Tau, du aber bist der Baum.Ich bin jetzt matt, mein Weg war weit, vergieb mir, ich vergaß, was Er, der groß in Goldgeschmeid wie in der Sonne saß, dir künden ließ, du Sinnende, (verwirrt hat mich der Raum). Sieh: ich bin das Beginnende, du aber bist der Baum.Ich spannte meine Schwingen aus und wurde seltsam weit; jetzt überfließt dein kleines Haus von meinem großen Kleid. Und dennoch bist du so allein wie nie und schaust mich kaum; das macht: ich bin ein Hauch im Hain, du aber bist der Baum.Die Engel alle bangen so, lassen einander los: noch nie war das Verlangen so, so ungewiß und groß. Vielleicht, daß Etwas bald geschieht, das du im Traum begreifst. Gegrüßt sei, meine Seele sieht: du bist bereit und reifst. Du bist ein großes, hohes Tor, und aufgehn wirst du bald. Du, meines Liedes liebstes Ohr, jetzt fühle ich: mein Wort verlor sich in dir wie im Wald.So kam ich und vollendete dir tausendeinen Traum. Gott sah mich an; er blendete...",250,Jahrhundertwende,Jahrhundertwende
264,26154,Klabund_13_1909,Klabund,13,1909,"Es wuchs ein Schatten aus der Nacht, Hat wie ein Sarg mich überdacht, Der mich dem Tod versöhnte. Wie lag ich ewig! lag ich tief! Über mir Scholle an Scholle schlief, Und sanft des Lebens Hufschlag dröhnte.Die Zeit verscholl. Es schwoll der Berg, Aus meiner Brust sproß Wurzelwerk Und brach die braune Hülle. Da schwang der Himmel sein Panier Zum ersten Male über mir In meiner Augen Fülle.Die Welt war neu, die Welt war bunt, Aus meiner Augenhöhlen Grund Kornblume sprang mit blauen Blicken. Und aller Schmerz, den ich geweint, Er hat in Wolken sich vereint Und rinnt, die Felder zu erquicken.",118,Jahrhundertwende,Expressionismus
1339,45653,"Rilke, Rainer Maria_Der Ball_1900","Rilke, Rainer Maria",Der Ball,1900,"Du Runder, der das Warme aus zwei Händen im Fliegen, oben, fortgiebt, sorglos wie sein Eigenes; was in den Gegenständen nicht bleiben kann, zu unbeschwert für sie,zu wenig Ding und doch noch Ding genug, um nicht aus allem draußen Aufgereihten unsichtbar plötzlich in uns einzugleiten: das glitt in dich, du zwischen Fall und Flugnoch Unentschlossener: der, wenn er steigt, als hätte er ihn mit hinaufgehoben, den Wurf entführt und freiläßt –, und sich neigt und einhält und den Spielenden von oben auf einmal eine neue Stelle zeigt, sie ordnend wie zu einer Tanzfigur,um dann, erwartet und erwünscht von allen, rasch, einfach, kunstlos, ganz Natur, dem Becher hoher Hände zuzufallen.",135,Jahrhundertwende,Jahrhundertwende
2086,36596,"Holz, Arno_UNTITLED_1896","Holz, Arno",UNTITLED,1896,"Die deutsche Sprache war einst in alter Zeit Ein blondes Vollweib, das durch die Wälder strich; Doch heut ist längst ihr schlotternder Busen Platt wie ein Plättbrett!Das gute Frauchen hat zu viel Thee geschluckt Und leidet nun an Husten und Heiserkeit; Ich aber frage, wann wird sie wieder Saugrob wie Luther?",58,Jahrhundertwende,Naturalismus
870,52657,"Lersch, Heinrich_Mensch im Eisen_1907","Lersch, Heinrich",Mensch im Eisen,1907,"Mein Tagwerk ist: im engen Kesselrohr bei kleinem Glühlicht kniend krumm zu sitzen – an Nieten hämmernd in der Hitze schwitzen. Verrußt sind Aug` und Haar und Ohr –Als wär ich nur ein kleiner Schlagmotor, So lass` ich meine Arme federnd flitzen – Die glühnde Luft sticht wie mit giftigen Spitzen; Immer von neuem bricht der Schweiß hervor...O Mensch! Wo bist du? Wie ein Käfertier Im Bernstein eingeschlossen hockst du rings im Eisen, Eisen umpanzert dich in schließendem Gewirr.Im Auge rast die Seele, arm und irr. Heimweh heult wahnsinnswild, Heimweh weint süße Weisen Nach Erde, Mensch und Licht. So schrei doch, Mensch im Eisen!",122,Jahrhundertwende,Expressionismus
2193,36554,"Holz, Arno_Ein Heroldsruf!_1896","Holz, Arno",Ein Heroldsruf!,1896,"Ich stand als Kaisers Ehrenhold Voreinst in Friedrich Rothbarts Sold Und schaute noch die Herrlichkeit Der goldnen Hohenstaufenzeit . Herr Du mein Gott ! das war ein Leben , Wenn hoch ihr Schlachtpanier gerauscht Und wir den kargen Kranz der Reben Um einen Lorbeer eingetauscht ! Da schien die ganze , weite Welt Nur aufs Germanenthum gestellt , Und deutsche That und deutsches Wort griechischen Heroen Sind werth , dass sie der Dichter preist ! Nicht mehr exotische Gedichte Ersinne heute das Genie , Nein , unsre herrliche Geschichte Ist auch ein gut Stück Poesie ! O , ist denn deutsch zu sein so schwer ? Und lebt nur einmal ein Homer ? Schaut her ! die ich in Händen wiege , Die kranzverzierte Harfe hier , Wer ist so kühn und nimmt sie mir Und singt von unserm heilgen Kriege ? O schaut nur , wie der Sonne Gold Ihr glitzernd durch die Saiten rollt ! Sie schlug mit kunstgeübtem Finger Herr Heinrich einst , der Ofterdinger , Der schneidig uns wie Schwertesschwang Das Lied der Nibelungen sang . Glück auf ! Wer will sein Epigone , Nein , wer sein Herr , sein Meister sein ? Da , hier die Harfe , hier die Krone , Und meine Hand hier ... wer schlägt ein ? Schon grollt 's von fernen Klanggewittern , Schon durch die Saiten fühl ich 's zittern Und mein Erlösungstag ist nah ! O haltet eure Herzen offen Und lasst mich nicht vergeblich hoffen – Heil Dir und mir Germania !",256,Jahrhundertwende,Naturalismus
2118,24168,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Seit die grünen Flammen erglommen Aus den Wäldern vom weichen Wind – Herzen, starr und schicksalbeklommen, Habt ihr wohl, trostlauschend, vernommen, Was durch heilende Lüfte der Erde rinnt?Lindernd durch leidende Lande Rinnt es, wie hoffnungschwellend Geläut: »Löst euch, lähmende Bande, Die ihr mit Schmach und mit Schande Nachtdämonisch das Leben quält und bedräut!«Seit die grünen Flammen erglommen Aus den Wäldern vom weichen Wind – Haben Herzen ein Läuten, lieblich wie Botschaft der Engel vernommen, Daß die Tage der Pfingsten zu uns kommen, Wo die Feste der Menschen wieder Feste des fröhlichen Lebens sind.",112,Jahrhundertwende,Naturalismus
2103,72551,"Holz, Arno_UNTITLED_1899","Holz, Arno",UNTITLED,1899,"Die Diele knackt!Mir graut vor meinem Schatten.Es hat einen dicken Krötenbauch, Geierkrallen, lange, schlenkernde Affenarme und Schweinsaugen . . .Ich leuchte in alle Winkel.Staub, abgeblätterter Kalk, tote Fliegen und Spinnweben.Wie ich mich endlich unter das Bett bücke, die Haare sträuben sich mir, das Licht schlottert, in eine Ecke geklemmt, sitzt das Biest da.Aus seinem Maul, halb zerkaut, hängt mein Pantoffel.Entsetzt stieren wir uns an.Leise, hin und her, ringelt sich sein Rattenschwanz.",87,Jahrhundertwende,Naturalismus
2593,18350,"Wille, Bruno_1. Versammlung_1894","Wille, Bruno",1. Versammlung,1894,"Wie ruhevoll ist eure Versammlung Braunhalsige Kiefern mit dunkelbuschigem Haar ! Ihr schweiget , weil euch wohl ist In träumerischem Frieden.Erquickend kraftvoll duften eure Nadeln , Dazu der violette Thymian , Die struppigen Wachholderbüsche , Die knabengleich bei Hochgewachsenen stehen . Es ist so still , ich höre meinen Atem ; Ein kleiner Vogel nur schlüpft ziepend im Geäst , Auf zarter Birke zirpt – Wie wenn ein Wald vor dem Gewitter schweigt ! Der Führer steht erhöht ; wie schwarze Wolken Ballt er Gedanken heiligen Zorns zusammen ; Und Spannung hält gefesselt die Gesichter , Und Blitz auf Blitz durchzuckt die Männerherzen , – Bis gleich dem Hagel wilder Beifall prasselt , Und Rufen tönt und donnergleiches Grollen ... O Sonne hinter den Kiefern , Rotglühende Abendsonne ! Wie schwimmst du mit Entzücken Im angestralten Himmelsteiche ! Du bist entzückt , weil du so schön Den Himmel und das Land bestralst . In tiefen , trunkenen Zügen Und leise schwellend , saugst du Den goldigroten Atem ein Und hauchst ihn liebend In langen Strahlen durch der Kiefern Gassen . Da duften , überstäubt von Glanz , inbrünstig Strohblume , Haidekraut und Thymian ; Voll Ehrfurcht steht der struppige Wachholder , Die hochgewachsenen Kiefernstämme gleißen Wie glühende Stangen , ihre Häupter starren Andächtiglich mit staunendem Sausen Hinein in des hehren Weltenfeuers Blendend großen Tropfen ... O Sonne , brich mit deiner Glut Auch in den Wirf deine Strahlen in Gesicht und Augen Verhärmter Menschen , Entzückend und erlösend ! Bald , o Sonne , bald !",256,Jahrhundertwende,Naturalismus
2300,46900,"Löns, Hermann_Feiner_1890","Löns, Hermann",Feiner,1890,"So ist es doch geschehen, So hat man es doch gemacht, Den Heckengang, den hat man Um seinen Namen gebracht.Es liegen in den Museen Alte Sachen aller Art, Die man mit vielen Kosten Sammelt und aufbewahrt.Doch alte Straßennamen Bewahren fällt keinem ein, Heckengang klingt gewöhnlich, Arnswaldtstraße klingt fein.Und wenn man schon einmal umtauft, So sei man konsequent, Ich weiß nicht, warum man die Straße Nicht Philisterstraße nennt.",77,Naturalismus,Naturalismus
1119,8603,"Thoma, Ludwig_Fortschritt_1894","Thoma, Ludwig",Fortschritt,1894,"Wenn sich unsres Vaters Vater Innerlich erquicken wollte, Las er seinen Friedrich Schiller: Wie er den Tyrannen grollte.Wie er recht aus treuem Herzen Für die Freiheit alles wagte Und nach guter Schwabensitte Seine Meinung gründlich sagte.Und je derber, und je gröber, Desto mehr erfreut's den Alten. Damals hat man auf des Tones Feinheit nicht so viel gehalten.Für den Thron erglühten damals Nicht so heilig die Gemüter, Und des Herrschers Launen galten Noch nicht als die höchsten Güter.Fußgetret'ne stille Demut Scheint den Enkeln erst geboten, Und die Herren Staatsanwälte Züchten gute Patrioten.",100,Jahrhundertwende,Jahrhundertwende
881,44678,"Däubler, Theodor_Wesen_1905","Däubler, Theodor",Wesen,1905,"Aus Sonne ist mein Wesen hergesponnen: Empfohlen ward ein Leib in seine Hut, Und er gedeiht, denn eifrig quillt das Blut, Mein Auge nun hat fromm sein Glück begonnen.Der Sonne zu, bin ich aus Haft entronnen, In der umwurzelt Gott auf uns beruht; Jetzt seh ich Ihn: sein Blick bewahrt mich gut, Drum Welt, dir hab ich goldnen Preis gewonnen!Dem Baum verwandt, mit seinen Frühjahrstrieben, O Mensch, bin Sonne ich und dann ihr Regen; Ein Heimatwind wird unsre Wipfel lieben.Wie Schatten mag sich Demut um dich legen: Doch Sonnenkünder, der so kühn geblieben, Lebendiger, besorg der Söhne Segen!",119,Jahrhundertwende,Expressionismus
400,16652,"Engelke, Gerrit_UNTITLED_1912","Engelke, Gerrit",UNTITLED,1912,"Da liegt das zwanzigmeterlange Tier, Die Dampfmaschine, Auf blankgeschliffener Schiene Voll heißer Wut und sprungbereiter Gier – Da lauert, liegt das langgestreckte Eisen-Biest – Sieh da: wie Oel- und Wasserschweiß Wie Lebensblut, gefährlich heiß Ihm aus den Radgestängen: den offnen Weichen fließt. Es liegt auf sechzehn roten Räder-Pranken, Wie fiebernd, langgeduckt zum Sprunge Und Fieberdampf stößt röchelnd aus den Flanken. Es kocht und kocht die Röhrenlunge – Den ganzen Rumpf die Feuerkraft durchzittert, Er ächzt und siedet, zischt und hackt Im hastigen Dampf- und Eisentakt, – Dein Menschenwort wie nichts im Qualm zerflittert. Das Schnauben wächst und wächst – Du stummer Mensch erschreckst – Du siehst die Wut aus allen Ritzen gähren – Der Kesselröhren-Atemdampf Ist hochgewühlt auf sechzehn Atmosphären: Gewalt hat jetzt der heiße Krampf: Das Biest es brüllt, das Biest es brüllt, Der Führer ist in Dampf gehüllt – Der Regulatorhebel steigt nach links: Der Eisen-Stier harrt dieses Winks!: Nun bafft vom Rauchrohr Kraftgeschnauf: Nun springt es auf! nun springt es auf!Ruhig gleiten und kreisen auf endloser Schiene Die treibenden Räder hinaus auf dem blänkernden Band, Gemessen und massig die kraftangefüllte Maschine, Der schleppende, stampfende Rumpf hinterher –Dahinter – ein dunkler – verschwimmender Punkt Darüber – zerflatternder – Qualm –",230,Expressionismus,Expressionismus
1965,7936,"Dehmel, Richard Fedor Leopold_UNTITLED_1891","Dehmel, Richard Fedor Leopold",UNTITLED,1891,"Manche Gewöhnung, zuerst gar Verstellung, ist Eigenschaft plötzlich; gleich, ob gut sie ob schlimm! Prüfe nun, wie du das nützst!",27,Naturalismus,Jahrhundertwende
2730,28820,"Hartleben, Otto Erich_4_1884","Hartleben, Otto Erich",4,1884,"Lehrhaft, kühl-überlegen, beschaust du die Welt und die Menschen, und der vergeistigte Kopf redet so weise, so schön. Sehen nur möcht ich dich einst – wie stets ich Unmögliches wünsche – menschlich befangen einmal – ob das Orakel dann schweigt?",46,Naturalismus,Naturalismus
948,41333,"Trakl, Georg_3_1900","Trakl, Georg",3,1900,"Ein altes Wiegenlied macht dich sehr bang. Am Wegrand fromm ein Weib ihr Kindlein stillt. Traumwandelnd hörst du wie ihr Bronnen quillt. Aus Apfelzweigen fällt ein Weiheklang.Und Brot und Wein sind süß von harten Mühn. Nach Früchten tastet silbern deine Hand. Die tote Rahel geht durchs Ackerland. Mit friedlicher Geberde winkt das Grün.Gesegnet auch blüht armer Mägde Schoß, Die träumend dort am alten Brunnen stehn. Einsame froh auf stillen Pfaden gehn Mit Gottes Kreaturen sündelos.",84,Jahrhundertwende,Expressionismus
1146,45500,"Rilke, Rainer Maria_2._1900","Rilke, Rainer Maria",2.,1900,"Denk dir, das was jetzt Himmel ist und Wind, Luft deinem Mund und deinem Auge Helle, das würde Stein bis um die kleine Stelle an der dein Herz und deine Hände sind.Und was jetzt in dir morgen heißt und: dann und: späterhin und nächstes Jahr und weiter – das würde wund in dir und voller Eiter und schwäre nur und bräche nicht mehr an.Und das was war, das wäre irre und raste in dir herum, den lieben Mund der niemals lachte, schäumend von Gelächter.Und das was Gott war, wäre nur dein Wächter und stopfte boshaft in das letzte Loch ein schmutziges Auge. Und du lebtest doch.",117,Jahrhundertwende,Jahrhundertwende
2955,36642,"Holz, Arno_Trotzalledem!_1896","Holz, Arno",Trotzalledem!,1896,"Die sieben Farben und die sieben Töne, Der Welt Gestaltung und der Menschheit Treiben, Das Ewigwahre und das Ewigschöne Wird ewigwahr und ewigschön verbleiben.",27,Jahrhundertwende,Naturalismus
425,44868,"Heym, Georg_UNTITLED_1904","Heym, Georg",UNTITLED,1904,"Es war am Sommersonnwendtag, Dein braunes Haar im Nacken lag Wie Gold und schwere Seiden.Da nahmst du mir die feine Hand. Und hinter dir stob auf der Sand Des Feldwegs an den Weiden.Von allen Bäumen floß der Glanz. Dein Ritt war lauter Elfentanz Hin über rote Heiden.Und um mich duftete der Hag, Wie nur am Sommersonnwendtag, Ein Dank und Sichbescheiden.",66,Jahrhundertwende,Expressionismus
1341,11952,"Falke, Gustav_UNTITLED_1884","Falke, Gustav",UNTITLED,1884,"Lass die Leier, greif zum Spaten, Greif zum Hammer oder Schwert. Thaten! Thaten! – Bier und Skaten – Aber Lieder, lass dir raten, Lieder werden nicht begehrt.",35,Naturalismus,Jahrhundertwende
2237,23912,"Henckell, Karl_11._1896","Henckell, Karl",11.,1896,"Partei, Partei – ich habe sie genommen, Als grausam Für die mein Glaube glühend schon erglommen In Tagen der Verfolgung und Gefahr. Mit meines Liedes Macht bin ich gekommen Zum Kampfe für der Unterdrückten Schar Und freue mich der Funken, die gezündet Im Herzen derer, die die Not verbündet.Partei, Partei – wer leugnet seine Seele? Ja, meine ganze Seele gab ich hin: Der Ton drang ohne Falsch mir aus der Kehle, Nichts ist, was ich verschleire und verhehle, Die Muse ward zur Proletarierin, Und rot an ihr war nicht nur die Kokarde, Mit Haut und Haaren ward ich Freiheitsbarde.Partei, Partei – ich geh nun ganz alleine, Kein Überläufer mit Verräterlist. Ein Wicht, wer mir nachwirft Verleumdersteine Und mich mit seiner Bosheit Maße mißt! Ich bin mir selbst Partei und hab die reine, Rotgoldne Flagge Poesie gehißt Mit Silberstern – kein falsches Gut zu paschen, Nicht rechts noch links, doch gottlob nicht verwaschen ...Wie dort der Weih, der überm See die Kreise Bald nah der Flut, bald hoch in Lüften zieht Und seinen Schwingen immer neue Gleise Fortbahnend jetzt in blaue Fernen flieht Und jetzt in unberechenbarer Weise Weitbogig auftaucht, plötzlich niedersieht Und abwärts pfeilt nach Wasser oder Beute – Fühl' ich mich frei vom Standpunkt kleiner Leute.",235,Jahrhundertwende,Naturalismus
1044,12017,"Falke, Gustav_Tempelhüterin_1884","Falke, Gustav",Tempelhüterin,1884,"Das hab ich dir zu danken, Daß du die grünen Ranken Des Glücks zu einem stillen Zelt mir biegst, Davor du ohne Klagen Getreu an allen Tagen Als meines Friedens wache Hüterin liegst.Du hörst die leisen Klänge, Die heimlichen Gesänge, Und horchst mit einem halben Ohr hinein, Und durch des Vorhangs Falten, Den deine Hände halten, Dringt nicht des Tages frecher Lärm und Schein.So läßt du mich gewähren Und weißt den Gott zu ehren, Der herrisch dich von meiner Seite scheucht, Und träumst von Ruhmessternen Und siehst in goldne Fernen Mit einem stillen, seligen Geleucht.",106,Naturalismus,Jahrhundertwende
2250,24250,"Henckell, Karl_Gemeinwirtschaft_1896","Henckell, Karl",Gemeinwirtschaft,1896,"Es ist nicht wahr, daß Menschentatkraft leidet, Wenn sie dem Ganzen gibt, was ihm gebührt, Und für des Werkes höchsten Wert entscheidet, Ob es zum Heil der Volksgemeinschaft führt.",35,Jahrhundertwende,Naturalismus
2014,46855,"Löns, Hermann_UNTITLED_1890","Löns, Hermann",UNTITLED,1890,"Zu Hannover an der Leine Stand ich als Kanonier; Du allerschönste Rosa, Jetzt muß ich fort von dir.Auf der Lüneburger Heide, Da geht der Staub so dicht; Du allerschönste Rosa, Ich vergesse dich nicht.Zu Munster in dem Lager, Da lebt es sich so frei; Du allerschönste Rosa, Ich blei dir immer treu.Zu Celle an der Aller, Da lag ich im Quartier; Du allerschönste Rosa, Mein Herz, das ist bei dir.Zu Hildesheim im Biwack, Da war so kalt die Nacht; Du allerschönste Rosa, Dein hab ich stets gedacht.Und morgen, da heißt es, Da heißt's geschieden sein; Du allerschönste Rosa, Mein Herz bleibt ewig dein.",126,Naturalismus,Naturalismus
