Unnamed: 0,pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
601,44888,"Heym, Georg_20._1899","Heym, Georg",20.,1899,"Die Griechen halten am befreiten Strand. Sie sehn die Fahrt der Schiffe vor den Winden, Sie sehn sie langsam in das Graue schwinden, Wo Meer und Himmel läuft in eine Wand.Sie schauen auf, und sehn den Genius thronen Der Freiheit Hellas' und der Nachwelt Zeiten, Die Götter sehn sie nach den Hallen schreiten, Vom Schlachtfeld kehrend, wo im Licht sie wohnen.Greis, Mann und Knabe halten sich umschlungen, Vom Glanz geblendet, von den Himmels-Strahlen. Den Göttern Dank, die Asien bezwungen.Ein frommes Weihelied entsteigt den Talen, In tausend Stimmen wird es fortgesungen. Und Pheidippides bindet die Sandalen.",111,Jahrhundertwende,Expressionismus
2381,73573,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Einmal ist er grün geworden, Als ein heißes Land im Süden Sandte seinen Gruß nach Norden, Kuß und Trost dem Lebensmüden. Einmal blühten seine Zweige, Einmal zog ein Cymbelzug, Als in roter Sonnenneige Dort ein Herz am andern schlug.Leise kam die Flut gezogen, Trümmer hob sie von den Watten, Dunkle Halligwerften trogen, Todesfeuchte Kasematten. Durch die Luft, wie müde Greise, Schleppt ein weiß Gewölke sich, Abgemattet von der Reise, Marsch aus fremdem Himmelstrich.Bleicher Stern im Wolkenspalte, Wild phantastische Gebilde, Menschen, nordisch nüchtern kalte, Odins Schwert und Asenschilde. Hohe Flut, gelispellose, Spielt herauf zu Deich und Baum. Meine blasse Küstenrose Lehnt an mir, ein süßer Traum.Nun von meinem Fenster seh’ ich Oft den Baum mit toten Zweigen. Unter seinen Ästen steh’ ich Oft im tiefen Winterschweigen. Oft, ich halt’ des Hutes Krempe, Freut mich dort der Wetterstreit, Singt der Sturm, der rasche Kämpe, Grenzenloser Einsamkeit.Einmal ist er grün geworden, Als ein heißes Land im Süden Sandte seinen Gruß nach Norden, Kuß und Trost dem Lebensmüden. Einmal blühten seine Zweige, Einmal zog ein Cymbelzug, Als in roter Sonnenneige Dort ein Herz am andern schlug.",220,Naturalismus,Naturalismus
2635,46726,"Löns, Hermann_Die Prinzessin von Ahlden_1890","Löns, Hermann",Die Prinzessin von Ahlden,1890,"Ein Vogel singt im hohen Holz, Wie schön ist doch der Mai, Der Vogel, der ist gelb und stolz, Die Liebe, die ist frei; Die ganze Welt ist aufgeblüht, Der gelbe Vogel singt sein Lied, Liebe, Liebe, Wie süß ist doch die Liebe.Da drunten in dem Blumengrund, Wie schön ist doch der Mai, Dort kost ein Pärchen Mund an Mund, Die Liebe, die ist frei; Das Mädchen ist aus Bauernstand Und er ein Knecht aus fremdem Land, Liebe, Liebe, Wie süß ist doch die Liebe.Ein Vogel singt im hohen Holz, Wie schön ist doch der Mai, Der Vogel, der ist gelb und stolz, Die Liebe, die ist frei; Die Julirosen blühten rot, Bei meiner Liebe stand der Tod, Liebe, Liebe, Wie süß ist doch die Liebe.Das ist schon dreißig Jahre her, Wie schön ist doch der Mai, Und ich vergess' es nimmermehr, Die Liebe, die ist frei; Das Wasser blitzt, die Wiese blüht, Das Blut in meinen Wangen glüht, Liebe, Liebe, Wie süß ist doch die Liebe.",207,Naturalismus,Naturalismus
2215,23838,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Du, brausend aus ewig schwangerer Nacht Und ewig zeugendem Lichte, Aus feuchtem Brodem und Glut entfacht, Verwegenstes der Gedichte: Geträumt von Gott, dem ursprünglichen Geist, Dem Grund des Abgrunds entquollen, Du, das da schäumt und zittert und kreist –Geheimnisvoll die Rhythmen des Alls Durch deine dämonischen Fluten, Im Wirbel der Wollust, im Schrei des Metalls, In gewitterflammenden Ruten! Im adlerschwebenden Gletschersang Der unbesieglichen Seelen, Im schattendämmernden Untergang –Der schwelenden Wut und des heimlichen Leids, Im Feuer der stolzen Empörung, In blühender Rosen berückendem Reiz, In seliger Sehnsucht Erhörung. In lachender Laune weltheiterem Laut, In Genien, der Urkraft ergeben, Was da atmet und schwingt, was da leuchtet und taut:",130,Jahrhundertwende,Naturalismus
2404,70408,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"So seid doch endlich still davon! Ihr ändert's ja Die alte Hure von Babylon!Das Eisen der Kraft hat sie spielend zerbrochen, Sie schnitzt sich Heroen aus jedem Wicht Und saugt uns das Mark aus unsern Knochen Mit ihrem weißen Sirenengesicht.Die Flammen der Freiheit sind lange vergluthet, Die Herzen schlagen, die Herzen schrein — Eh der neue Messias sich verblutet, O heilige Sintfluth, brich herein!",74,Naturalismus,Naturalismus
701,44909,"Heym, Georg_UNTITLED_1899","Heym, Georg",UNTITLED,1899,"Die in der großen Gruft des Todes ruhen, Wie schlafen sie so stumm im hohlen Sarg. Des Todes Auge schaut auf stumme Truhen Aus schwarzem Marmorhaupte hohl und karg.Sein dunkler Mantel starrt von Staub und Spinnen. Vor alters schlossen sie der Toten Gruft. Vergessen wohnen sie. Die Jahre rinnen Ein unbewegter Strom in dumpfer Luft.Nach Weihrauch duftet es und morschen Kränzen, Von trocknen Salben ist die Luft beschwert. Und in geborstnen Särgen schwimmt das Glänzen Der Totenkleider, dran Verwesung zehrt.Aus einer Fuge hängt die schmale Hand Von einem Kind, wie Wachs so weiß und kalt, Die, balsamiert, sich um das Sammetband Der schon in Staub zerfallnen Blumen krallt.Durch kleine Fenster hoch im Dunkel oben Verirrt sich gelb des Winterabends Schein. Sein schmales Band, mit blassem Staub verwoben, Ruht auf der Sarkophage grauem Stein.Der Wind zerschlägt ein Fenster. Aus den Händen Nimmt er der Toten dürre Kränze fort Und treibt sie vor sich hin an hohen Wänden, In ewigen Schatten weit und dunklen Ort.",181,Jahrhundertwende,Expressionismus
2142,24116,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Sausende Funken , Rollende Räder , Mühende Massen Wandeln die Welt ... Wenn ich mich flüchte , Bin ich ein Feiger , Wenn ich mich nahe , Trägt es die Feder , Oder wird sie vom riesigen Schwungrad zerschellt ? Ich steh inmitten Kampfheißer Tage , Ich bin geworfen In wirbelnde Flut . Die Seele blutet , Die weiche Seele , Wie kann von am Baugerüst , Sei es am Pflug – Sei 's auf der Berge Höh , Sei 's in der Grube , Sei es im Männerrat , Sei es am Herd – Wo nur mein Blick hinschweift Über die Lande weit , Wächst eine neue Welt Drunten empor . Säh sie mein Auge nicht , Müßt ' ich ein Blinder sein Oder ein Heuchler , Wollt ' ich 's nicht sehn : Kommendes Erdgeschlecht Hebt schon das Haupt empor , Mächtiger Nacken trägt Trotzigen Mut . Neuer Gesetze Sinn Zieht durch die Tiefen hin , Was die Erkenntnis weckt , Regt sich im Blut . Menschen der Erde , Jochesentspannt , Grüßen die Sonne frei , Frei Luft und Land . Meister der Erde , Herrn der Maschinenkraft , Grüßen das Leben frei , Muskelgestrafft . Töchter der Erde , Mütter der Zukunftsschar , Taufen das junge Volk , Kränzend ihr Haar : » In all-einigem Leben , Von selbstsüchtigem Unrecht rein , Schwungkraft soll eure Herzen durchbeben , Schönheitschaffende Menschen zu sein ! « ... Wird sie vom riesigen Triebrad zerschellt ? Sei 's drum ! Meine Feder der winkenden Welt !",256,Jahrhundertwende,Naturalismus
2909,73495,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Herzog Abel schwor beim Himmel weit Und ließ dem Mörder wenig Zeit,Herzog Abel schob nichts auf die lange Bank, In die Königsburg ritt er frech und frank,",31,Naturalismus,Naturalismus
902,39046,"Sack, Gustav_Liebe_1900","Sack, Gustav",Liebe,1900,"Dann wacht ich auf und sah den Ziegelschlot vor meinem Fenster leuchten frühlichtrotund über ihm und über Dach und Wand den Morgen kalt und stählern ausgespannt.Und während sie sich noch in Träumen wiegte und fester sich in meine Schulter schmiegte,überfiel mich Schauer über Schauer der Einsamkeiten namenlose Trauer,und wie sie dann aufstöhnte lustverloren, wünschte ich, ich wäre nie geboren.",66,Jahrhundertwende,Expressionismus
673,26262,Klabund_4._1909,Klabund,4.,1909,"Der Mondschein glänzt wie deine Haut, Dein schwarzes Haar ist weinbetaut.Wer will den Wein? wer schuf die Hand? Land wurde Leib, Leib wurde Land.In braunen Augen wächst der Wald Mit Reh und Baum zur Herbstgestalt.Die Fliegen auch auf deiner Stirn Im Flug der Liebe sich verirrn.Ein jedes Gute findet leicht In deinem Lächeln sich erreicht.Ein jedes Elend fliesst als Blut Aus deinem Schoss. Wird Kind. Wird gut.",74,Jahrhundertwende,Expressionismus
866,39057,"Sack, Gustav_Die Flamme_1900","Sack, Gustav",Die Flamme,1900,"Auch ich weiß, woher ich stamme; schwälend trüb gleich einer Flamme,die das Moor zum Schwälen brachte – dieses Moor, das ich verachte,Not und Plage heißt dies Moor – glimm ich in die Nacht empor;diese Nacht, die sturmdurchwütet, in der Graun und Ekel brütet,die mich giftig schweigend tötet, eh der Tag sich mir gerötet.",68,Jahrhundertwende,Expressionismus
294,12822,"Lichtenstein, Alfred_UNTITLED_1902","Lichtenstein, Alfred",UNTITLED,1902,"Schon kommen Sonntage und Abende, In denen ich ganz leer und lustlos schreite, Ganz gläsern bin, zum Spaß mit Hunden spiele, Ach, oder kleine Steine, die ich fand, Mühsam und sinnlos durch die Straßen schleife. Oft steh ich auch an meinen Fenstern faul herum, Unschlüssig: soll ich nun in Bierlokalen Mit Kameraden runden Stumpfsinn pflegen, In flinken Kinos meine müden Elenden Stunden töten und zum Zeitvertreib Gutwillge Mädchen suchen: oder soll ich nur In meiner Stube endlos auf und ab gehn.Ich, der die Nächte wie ein Narr durchlief, Zum Himmel schreiend tausend Wunder suchte.",109,Jahrhundertwende,Expressionismus
233,16673,"Engelke, Gerrit_UNTITLED_1904","Engelke, Gerrit",UNTITLED,1904,"Unter Tag und Tagen, Tief, tief im Erdefleisch, wo kein Sonnlicht gleißt, Tief in eingebohrten Schächten, vorgetriebenen Stollen, Wo die Lämpchen wandern, Glocken schrillen, Hacken schlagen: Da lebt die Kraft, die Männermüh und Kohlenschollen, Minenschüsse, Hämmern, Kohlenwagenrollen Zu Einem dunklen, unruhvollen Rhythmus schweißt: Der Weltgeist!Und oben, wo im Hafen Lärm und Handel branden, Wo der Handel Menschen, Geld und Güter durcheinander schmeißt, Wo Docks und Hellinge Schiffsbauten umkrampfen, Wo die Auslanddampfer Riesenfrachten landen, – Oben, wo um die Großstadt tausend Schlote dampfen, Wo Eisenzüge qualmend von Stadt zu Städten stampfen: Da rast die Kraft, die Alles in Einen Arbeitswirbel reißt: Der Weltgeist!Wo auf dem Flugplatz steigbereit die Äroplane liegen: Angespannte Drähte sirren, der Propeller kreist Immer schneller, plötzlich treibt das Schraubensurren Den Lärmvogel schrägauf – fernhoch ist er schon im Fliegen – – Wo die Luftschiffe, die Riesenluft-Torpedos knurren, Sieghaft sicher näherkommend stärker, dumpfer schnurren, Da steigt, da fliegt, da siegt über Erdenschwere der Unruh-Geist: Der neue Schönheit, neue Tatenwege weist: Der Weltgeist!",206,Jahrhundertwende,Expressionismus
2864,23882,"Henckell, Karl_Müßiggang_1896","Henckell, Karl",Müßiggang,1896,"Heut ging ich müßig Den ganzen Tag, Nun bitter büß' ich Den Mißertrag. Umhergetrieben In Markt und Stadt, Und nichts geblieben, Was Tiefe hat.Ein flaches Tändeln Mit der und der, Ein schwaches Pendeln Die Kreuz und Quer. Bei Büchsenschießen Und Budenschrein Ein halb Verdrießen Und Nichtsgedeihn.Der Schwarm der Grillen Schwirrt stechend um, Mich einzuhüllen Mit Summ und Brumm: »Was gingst du müßig Den langen Tag?« Und bitter büß' ich Den Mißertrag.",85,Jahrhundertwende,Naturalismus
2906,46813,"Löns, Hermann_Das Wahrzeichen_1890","Löns, Hermann",Das Wahrzeichen,1890,"Die Sommervögel singen Jetzt über Wald und Feld, Nun heißt es Abschied nehmen, Ich fahre in die Welt.Die Rosen in dem Garten, Die blühen alle weiß, Mein Schatz hat sie begossen Mit Tränen allzuheiß.Die allzugroße Liebe Bringt allzugroße Pein, Ich wäre gern geblieben, Es sollte nicht so sein.Ums Jahr, da kehr ich wieder, Dann blühn die Rosen rot, Doch sind es lauter weiße, Mein Schatz, dann bin ich tot.",81,Naturalismus,Naturalismus
157,41366,"Trakl, Georg_1_1900","Trakl, Georg",1,1900,"Vollkommen ist die Stille dieses goldenen Tags. Unter alten Eichen Erscheinst du, Elis, ein Ruhender mit runden Augen.Ihre Bläue spiegelt den Schlummer der Liebenden. An deinem Mund Verstummten ihre rosigen Seufzer.Am Abend zog der Fischer die schweren Netze ein. Ein guter Hirt Führt seine Herde am Waldsaum hin. O! wie gerecht sind, Elis, alle deine Tage.Leise sinkt An kahlen Mauern des Ölbaums blaue Stille, Erstirbt eines Greisen dunkler Gesang.Ein goldener Kahn Schaukelt, Elis, dein Herz am einsamen Himmel.",91,Jahrhundertwende,Expressionismus
572,41391,"Trakl, Georg_Untergang_1900","Trakl, Georg",Untergang,1900,Über den weißen Weiher Sind die wilden Vögel fortgezogen. Am Abend weht von unseren Sternen ein eisiger Wind.Über unsere Gräber Beugt sich die zerbrochene Stirne der Nacht. Unter Eichen schaukeln wir auf einem silbernen Kahn.Immer klingen die weißen Mauern der Stadt. Unter Dornenbogen O mein Bruder klimmen wir blinde Zeiger gen Mitternacht.,56,Jahrhundertwende,Expressionismus
2717,24177,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Ich kann die schrillen Pfiffe nicht mehr hören Der schweren Wagen, die voll Schergen sind, Und sehne mich nach sausend stillen Föhren, In ihren Harfen spielt der Sommerwind.Hier schwankt das Herz von jähestem Empören Zu grausigstem Entsetzen. Wahnesblind Zerfleischen sich die Menschen und zerstören Der Freiheit Werk für Kind und Kindeskind.Hier weht es von zerrissnen Trauerflören, Auf die das rote Blut der Brüder rinnt – Ich sehne mich nach ewigen Wipfelchören Und heiligem Frieden, der den Sieg gewinnt.",85,Jahrhundertwende,Naturalismus
1766,68643,"George, Stefan_UNTITLED_1897","George, Stefan",UNTITLED,1897,Noch zwingt mich treue über dir zu wachen  Und deines duldens schönheit dass ich weile  Mein heilig streben ist mich traurig machen  Damit ich wahrer deine trauer teile Nie wird ein warmer anruf mich empfangen ·  Bis in die späten stunden unsres bundes  Muss ich erkennen mit ergebnem bangen  Das herbe schicksal winterlichen fundes. ,80,Jahrhundertwende,Jahrhundertwende
2913,14449,"Lachmann, Hedwig_UNTITLED_1891","Lachmann, Hedwig",UNTITLED,1891,"O wüsst ich meiner Sehnsucht einen Fergen, Dass er ihr eine sanfte Fährte weise! So kehrt sie mir zurück aus hohen Bergen, Todmatt vom Flug und fast erstarrt im Eise.Ich wollte, dass ein leichter Kahn mich führe Den Strom entlang in ebene Gelände, Und dass ich dort durch eine niedre Türe In einem stillen Hause Eingang fände.Und drinnen nur von abendlichen Kerzen Ein mildes Dämmerlicht am eignen Herde. Ein warmer Raum, ein Kind an meinem Herzen, Und eine Seele mein auf dieser Erde.",92,Naturalismus,Naturalismus
177,41298,"Trakl, Georg_1_1900","Trakl, Georg",1,1900,"Oft am Brunnen, wenn es dämmert, Sieht man sie verzaubert stehen Wasser schöpfen, wenn es dämmert. Eimer auf und nieder gehen.In den Buchen Dohlen flattern Und sie gleichet einem Schatten. Ihre gelben Haare flattern Und im Hofe schrein die Ratten.Und umschmeichelt von Verfalle Senkt sie die entzundenen Lider. Dürres Gras neigt im Verfalle Sich zu ihren Füßen nieder.",65,Jahrhundertwende,Expressionismus
2722,70407,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Ich käu nicht wieder wie das liebe Vieh; Längst hab ich von den Schuhen ihn geschüttelt, Den grauen Schulstaub eurer Poesie!Ich hab mich umgesehn in meinem Volke Und meiner Zeit bis tief ins Herz geschaut Und nächtlich ist aus dunkler Wetterwolke Ein heilig Feuer in mein Lied gethaut.Ich käu nicht wieder wie das liebe Vieh; Längst hab ich von den Schuhen ihn geschüttelt, Den grauen Schulstaub eurer Poesie!",75,Naturalismus,Naturalismus
2426,36759,"Holz, Arno_UNTITLED_1896","Holz, Arno",UNTITLED,1896,Dihß ist die schönste Zeit: das lihbe Lufft-Volck schreyt/ sanft rauscht der silbre Bach die Veilgens wach!Den süssen Hyazinth wihgt weich ein Westen-Wind/ der Tau/ der Bluhmen-Mann/ hänckt Bärlckens dran.Von Qwändel/ Klee und Poll ist jedes Blätzgen voll/ Dorant und Saturey seynd auch darbey.Frau Der saure auß Wacks bleibt sein Gesicht/ er draut sich nicht.Du lang geöhrter Dropff/ du grober Esels-Kopff/ willstu itzt gantz allein nicht frölig seyn?Wirff in den dikken Klee die dikkre Dorile! Gläubstu/ du thummpes Thier/ sie sträubt sich dir?,90,Jahrhundertwende,Naturalismus
1977,44053,"Lautensack, Heinrich_UNTITLED_1900","Lautensack, Heinrich",UNTITLED,1900,"Dies brennende Mal in allen meinen Träumen , vom Tod selbst eingebrannt , aus Niedertracht ! Dies brennende Mal in allen meinen Träumen : Noch wagte ich es nicht , danach zu fragen , ob dieser Schein , der umgeht , Hand zu Hand – – Noch wagte ich es nicht , danach zu fragen , ob dies Papier denn einzuwechseln wäre für just Weib geblieben ! so : wie der Abglanz deiner nackten Füße , wenn sie am Abend ( weißt du noch ? ) hinliefen , so : wie der Abglanz deiner nackten Füßedem nächsten Morgen erst ganz Glanz und Süße aufdrückte , da die Blumen noch alle schliefen ... dem nächsten Morgen erst ganz Glanz und Süße ! und wie dein Haar den gelben Flimmer auslieh , daß sich der neue Tag fein schmücken konnte ! oh , wie dein Haar den gelben Flimmer auslieh , daß sich die ganze , ganze Welt draus sonnte ! – – – – – – – –Es ist nicht ! Kann nicht sein ! ich darf 's nicht glauben ! und ob ich hunderttausend Tränen wein ' ... es ist nicht ! Kann nicht sein ! ich darf 's nicht glauben ! und meine Träume sollen mir nichts lügen – und sein sie millionenmal vom Tod – und meine Träume sollen mir nicht mehr lügen –dein Leib ist Brot , dein Leib ist heilig Brot , und deine Küsse sind wie Kypernwein , und – – also harr ' ich , wurzelnd tief im Glauben ,",256,Jahrhundertwende,Jahrhundertwende
2226,46616,"Löns, Hermann_Der Theologe_1890","Löns, Hermann",Der Theologe,1890,"Wir saßen stets auf einer Bank zusammen , Und schrieben treulich voneinander ab , Gleichzeitig sengten uns die Liebesflammen , Gleichzeitig sank der Liebestraum ins Grab ; Wir teilten Bude , Geld und Taschentücher Und logen füreinander in der Not , Wenn uns für Kneiperei und Ketzerbücher Der Karzer oder das Konsil gedroht – Stets ha ich deinen stolzen Geist verehrt , Auch heut , Dann fest gepackt des Lebenskahnes Steuer , Das Segel los , und frei bin ich , bin frei ! « – Begeistert ha ich oft dir zugehört , Auch heut noch bist du mir bewundernswert.Wie bleich warst du , wie knirschten deine Zähne , Wenn vor den Beichtstuhl uns der Schulzwang stieß , Wie schwoll am Hals dir Aderstrang und Sehne , Wenn dich der Lehrer Lump und Lümmel hieß – Die Kette riß , es kam die Freiheitsstunde , Du sangst das Hohelied vom Mannesruhm , Und feurig sprachst du in der Freunde Runde Von Wahrheit , Licht und freiem Menschentum – Begeistert habe ich dir zugehört , Auch heut noch bist du mir bewundernswert.Und gestern hast du dein Primiz gelesen , Woher kam dir so plötzlich der Beruf ? Kein Paulusruf von oben ists gewesen , Der aus dem Spötter einen Priester schuf ; Dein Ohm ist Bischof – eine fette Pfründe , Die Arbeitsscheu und freies Studium , Dafür vergißt man Kampf mit Lug und Sünde Und lächelt über freies Menschentum Wie hab ' ich deinen freien Geist verehrt , Auch heut noch bist du mir bewundernswert .",256,Naturalismus,Naturalismus
