Unnamed: 0,pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
1143,12004,"Falke, Gustav_Der Reiter_1884","Falke, Gustav",Der Reiter,1884,"Ich sah zurück auf lange Strecken, Die ich durch tiefen Sand hinging. Hier, da, an kahlen Hecken Ein bunter Fetzen hing.Das Glück war mir vorausgeritten, Ich sah seinen roten Mantel wehn, – Konnt doch mit meinen müden Schritten So schnell nicht gehn.Wer hält da vorn im Weg und richtet Sein Rabenrößlein auf mich her, Von einem fahlen Glanz umlichtet? Mein Herz bangt sehr.»Hast du das Glück nicht reiten sehen, Du lieber Rittersmann? Einen roten Mantel im Winde wehen Mit goldner Troddel dran?«Da sprach der Tod, und ich erbleichte: »Dein Glück hält hier«, Und aus dem Sattel reichte Er seine harten Hände mir.",123,Naturalismus,Jahrhundertwende
1776,68658,"George, Stefan_UNTITLED_1897","George, Stefan",UNTITLED,1897,Zu meinen träumen floh ich vor dem volke  Mit heissen händen tastend nach der weite  Und sprach allein und rein mit stern und wolke  Von meinem ersten jugendlichen streite Die blumen hergeholt aus reichem leben  Umflocht ich frei und stolz an goldnen kreisen  Dem fern im licht geheiligten efeben  Verklang sein schmerz in feierlichen weisen Zu götterthalen blinkenden Mäandern  Ich liess in stätten innig hoher sitten  Und in den süden meine seele wandern  Wo sie gekrönt den martertod erlitten Und heut geschieht es nur aus Einem grunde  Wenn ich zum sang das lange schweigen breche  Dass wir uns freuen auf die zwielichtstunde  Und meine düstre schwester also spreche: Soll ich noch leben darf ich nicht vermissen  Den trank aus deinen klingenden pokalen  Und führer sind in meinen finsternissen  Die lichter die aus deinen wunden strahlen. ,202,Jahrhundertwende,Jahrhundertwende
863,21143,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,"Sie stehn im Schein der Kerzen, geisterhafte Paare, spöttisch und kokett in den Vitrinen Wie einst beim Menuett. Der Schönen Hände schürzen wie zum Spiel die Krinolinen Und lassen weich gewölbte Knöchel über Seidenschuhe blühn. Die Kavaliere reichen Galant den degenfreien Arm zum Schritt, und ihre feinen frechen Worte, scheint es, streichen Wie hell gekreuzte Klingen durch die Luft, bis sie in kühlem Lächeln über ihrem Mund erstarren, Indes die Schönen in den wohlerwognen Attituden sanft und träumerisch verharren. So stehn sie, abgesperrt von greller Luft, in den verschwiegnen Schränken Hochmütig, kühl und fern und scheinen langvergeßnen Abenteuern nachzudenken. Nur wenn die Kerzen trüber flackern, hebt ihr dünnes Blut sich seltsam an zu wirren: Dann fallen Funken in ihr Auge. Heiße Worte scheinen in der Luft zu schwirren. Der Schönen Leib erbebt. Im zarten Puder der geschminkten Wangen gleißt Ihr Mund wie eine tolle Frucht, die Lust und Untergang verheißt.",171,Jahrhundertwende,Expressionismus
789,26244,Klabund_7._1909,Klabund,7.,1909,"Du deutsche Stadt, du deutscheste der Städte, Mich Wankenden beschützen deine Mauern. Zart bist du zu dem Zarten, rauh zum Rauhern. Ich bete deine steinernen Gebete.O Zeit, da gut und fromm selbst das Geräte! Ich fühle mich bewegt von edlen Schauern. Gott, welcher Bild und Giebel ward, wird dauern, Wenn wir längst Dünger nur für Friedhofbeete.Sind diese Gräben für den Krieg geschaffen? Um Scharten blüht der Ginster und der Flieder. Der Goldschmied, nahm er Gold, um zu erraffen?Die Zeit war ewig. Lerchen ihre Lieder. Lass unsere Seelen sich zur Einfalt straffen Und gib uns Dürer, gib Hans Sachs uns wieder!",121,Jahrhundertwende,Expressionismus
2551,28862,"Hartleben, Otto Erich_UNTITLED_1896","Hartleben, Otto Erich",UNTITLED,1896,"Wie eine reife, süsse Dolde hing deine Güte über mir; im Rausche griff ich nach dem Golde und streifte schon an seine Zier.Nun hat ein graugewobner Schleier mir deinen Liebreiz jäh vermummt; und unsrer Seelen bunte Feier ist ohne Klagelaut verstummt.",45,Jahrhundertwende,Naturalismus
2350,46581,"Löns, Hermann_Goldammer und Ortolan_1890","Löns, Hermann",Goldammer und Ortolan,1890,"Die Luft ist heiß, ich schleppe mühsam Die Füße durch der Landstraße Staub, Kein Hoffen im Herzen, keine Angst zu sterben, Und alles bedeckt weißgrauer Staub. Vom trocknen Ebereschenzweig Stimmt müde, matt und schmerzensreich Der Ortolan Sein Liedchen an... Fort mit dem Liede: »Ich bin müde –«...",58,Naturalismus,Naturalismus
1588,39861,"Ringelnatz, Joachim_Verflucht und zugenäht_1908","Ringelnatz, Joachim",Verflucht und zugenäht,1908,"Man sollte den Gesetzen In Kleinigkeiten Ein Bein stellen und sie verletzen Und sie, von Gönnern geldunterstützt, Überschreiten. Man sollte den Richter, Der Künstler, Dichter Oder nur Mensch ist, unbändig verehren. Man sollte das andre, konträre Gelichter Zermalmen und sich selber vermehren. Man sollte so sein, wie ich es bin. Man sollte – – Wenn nicht der liebe Gott es hin Und wieder ganz anders wollte.",78,Jahrhundertwende,Jahrhundertwende
2925,70405,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Jeder Mensch hat sein Pläsirchen — So ein armer Recensent Ist das ärmste aller Thierchen.Wenn es pfaucht und wenn es zischt, Laß es, laß es sich nur schinden, Denn dem Ochsen, der da drischt, Sollst du nicht das Maul verbinden!",46,Naturalismus,Naturalismus
186,44960,"Heym, Georg_UNTITLED_1899","Heym, Georg",UNTITLED,1899,"Es rauscht und saust von großen Karussellen Wie Sonnen flammend in den Nachmittagen. Und tausend Leute sehen mit Behagen, Wie sich Kamele drehn und Rosse schnelle,Die weißen Schwäne und die Elefanzen, Und einer hebt vor Freude schon das Bein Und grunzt im schwarzen Bauche wie ein Schwein, Und alle Tiere fangen an zu tanzen.Doch nebenan, im Himmelslicht, dem hellen, Gehen die Maurer rund, wie Läuse klein, Hoch ums Gerüst, ein feuriger Verein, Und schlagen Takt mit ihren Mauerkellen.",92,Jahrhundertwende,Expressionismus
413,26197,Klabund_Berliner Weihnacht_1909,Klabund,Berliner Weihnacht,1909,"Am Kurfürstendamm da hocken zusamm Die Leute von heute mit grossem Tamtam . Brillanten mit Tanten , ein Frack mit was drin , Ein Nerzpelz , ein Steinherz , ein Doppelkinn . Perlen perlen , es perlt der Champagner . Kokotten spotten : Wer will , der kann ja Fünf Braune für mich auf das Tischtuch zählen ... Na , Schieber , mein Lieber ? – Nee , uns kanns nich fehlen , Und wenn Millionen vor Hunger krepieren : Wir wolln uns mal wieder amüsieren.Am Wedding ists totenstill und dunkel . Keines Baumes Gefunkel , keines Traumes Gefunkel . Keine Kohle , kein Licht ... im Zimmereck Liegt der Mann besoffen im Dreck . Kein Geld – keine Welt , kein Held zum lieben ... Von sieben Kindern sind zwei geblieben , Ohne Hemd auf der Streu , rachitisch und böse . Sie hungern – und frässen ihr eignes Gekröse . Zwei magre Nutten im Haustor frieren : Wir wolln uns mal wieder amüsieren.Es schneit , es stürmt . Eine Stimme schreit : Halt ... Über die Dächer türmt eine dunkle Gestalt ... Die Blicke brennen , mit letzter Kraft Umspannt die Hand einen Fahnenschaft . Die Fahne vom neunten November , bedreckt , Er ist der letzte , der sie noch reckt ... Zivilisten ... Soldaten ... tach tach tach ... Salvenfeuer ... ein Fall vom Dach ... Die deutsche Revolution ist tot ... Der weisse Schnee färbt sich blutrot ... Die Gaslaternen flackern und stieren ... Wir wolln uns mal wieder amüsieren ...",256,Jahrhundertwende,Expressionismus
2147,28880,"Hartleben, Otto Erich_UNTITLED_1899","Hartleben, Otto Erich",UNTITLED,1899,"Auf seinem Arme schlief ihm das Weib, doch seine Liebe erweckte die Sonne – da sie die Augen aufschlug, lachte ein Strahl über die beiden her.",29,Jahrhundertwende,Naturalismus
254,12781,"Lichtenstein, Alfred_Nachmittag, Felder und Fabrik_1913","Lichtenstein, Alfred","Nachmittag, Felder und Fabrik",1913,"Ich kann die Augen nicht mehr unterbringen. Ich kann die Knochen nicht zusammenhalten. Das Herz ist stier. Kopf muß zerspringen. Rings weiche Masse. Nichts will sich gestalten.Die Zunge bricht mir. Und das Maul verbiegt sich. In meinem Schädel ist nicht Lust noch Ziele. Die Sonne, eine Butterblume, wiegt sich Auf einem Schornstein, ihrem schlanken Stiele.",67,Expressionismus,Expressionismus
610,12759,"Lichtenstein, Alfred_Sonntagnachmittag_1912","Lichtenstein, Alfred",Sonntagnachmittag,1912,"Auf faulen Straßen lagern Häuserrudel, Um deren Buckel graue Sonne hellt. Ein parfümierter, halbverrückter kleiner Pudel Wirft wüste Augen in die große Welt.In einem Fenster fängt ein Junge Fliegen. Ein arg beschmiertes Baby ärgert sich. Am Himmel fährt ein Zug, wo windge Wiesen liegen; Malt langsam einen langen dicken Strich.Wie Schreibmaschinen klappen Droschkenhufe. Und lärmend kommt ein staubger Turnverein. Aus Kutscherkneipen stürzen sich brutale Rufe. Doch feine Glocken dringen auf sie ein.In Rummelplätzen, wo Athleten ringen, Wird alles dunkler schon und ungenau. Ein Leierkasten heult und Küchenmädchen singen. Ein Mann zertrümmert eine morsche Frau.",109,Expressionismus,Expressionismus
1343,7875,"Dehmel, Richard Fedor Leopold_Im Traume_1891","Dehmel, Richard Fedor Leopold",Im Traume,1891,"Ach, aus Träumen fahr' ich! in die graue Luft, in die kalte, starr' ich; ach, dein Samum war ich, Du mein Ambraduft!Durch die stumme Wüste bebtest du dahin, und dein Atem küßte und dein Kuß versüßte Seele mir und Sinn.Einsamkeiten hingen tief ins weiße Land; sonnenstill ein Ringen, und mit heißen Schwingen hielt ich dich umspannt,hielt ich dich umschlungen, hielt ich dich umglüht, – und mit Flammenzungen hab' ich dir gesungen meiner Wonne Lied.",94,Naturalismus,Jahrhundertwende
543,41416,"Trakl, Georg_Das Herz_1900","Trakl, Georg",Das Herz,1900,"Das wilde Herz ward weiß am Wald; O dunkle Angst Des Todes, so das Gold In grauer Wolke starb. Novemberabend. Am kahlen Tor am Schlachthaus stand Der armen Frauen Schar; In jeden Korb Fiel faules Fleisch und Eingeweid; Verfluchte Kost!Des Abends blaue Taube Brachte nicht Versöhnung. Dunkler Trompetenruf Durchfuhr der Ulmen Nasses Goldlaub, Eine zerfetzte Fahne Vom Blute rauchend, Daß in wilder Schwermut Hinlauscht ein Mann. O! ihr ehernen Zeiten Begraben dort im Abendrot.Aus dunklem Hausflur trat Die goldne Gestalt Der Jünglingin Umgeben von bleichen Monden, Herbstlicher Hofstaat, Zerknickten schwarze Tannen Im Nachtsturm, Die steile Festung. O Herz Hinüberschimmernd in schneeige Kühle.",120,Jahrhundertwende,Expressionismus
2369,73559,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Nis Hinrichsen von Heistrupgaard , Der Hardesvogt von Bülderupgaard , War klug und wahr im Rate . Sein Hengst sprang zwanzig Ellen weit , Gespickt mit Pfeilen war sein Kleid , Am Sonntag Jubilate.Der alte König Gorm ist tot , Da war im Reiche große Not , Wer soll nun König werden . Den Jüngsten , Gilm , liebt Volk und Land , Der umgekehrt dasselbe.Der Teufel hol ’ den Kronenzwist , Ich bitt ’ mir aus ein Halbjahr Frist , Es wird vielleicht gelingen . Stark füttern ließ er seinen Rock , Und übte über Stein und Stock Sein milchweiß Pferd im Springen.Heraus die Plempen , schlagt ihn tot , Brüllt heiser Skjalm , Schockschwerenot , Und laßt die Pfeile schwirren . Es braust die Jagd wie Wettergraus , Doch Nis ist immer weit voraus , Und läßt sich nicht beirren.Heissa , in rasendem Galopp , Ein Wagen wegquer , drüber , hopp , Es zaudern schon die Letzten . Sein dicker roter Mantel bläht , Von tausend Pfeilen übersät , Weit ab die Hund ’ , die hetzten.Nis Hinrichsen von Heistrupgaard , Der Hardesvogt von Bülderupgaard , War klug und wahr im Rate . Sein Hengst sprang zwanzig Ellen weit , Gespickt mit Pfeilen war sein Kleid , Am Sonntag Jubilate.Der alte König Gorm ist tot , Da war im Reiche große Not , Wer soll nun König werden . Den Jüngsten , Gilm , liebt Volk und Land , Der Andre , Skjalm , ist unbekannt , Der schweift umher auf Erden .",256,Naturalismus,Naturalismus
2727,28734,"Hartleben, Otto Erich_UNTITLED_1884","Hartleben, Otto Erich",UNTITLED,1884,"Am Ostermontag früh – es war bald drei – kam der Student , der heut im Kreis der Freunde das Fest beim Gläserklang gefeiert hatte , vergnügt und aufgeräumt nach Hause.Tastend sucht er das Feuerzeug auf seinem Nachttisch . Er streicht ein Zündholz an – Was ? Und sofort lässt er es wieder fallen . Was war das ? – S ist wieder dunkel Schreck und Scham malt sich auf ihren Wangen . Mein liebes Kind , wie kommst du denn hierher ? Hast du im Zimmer dich geirrt ? – Sie hält verwirrt ihr Kleid zusammen , senkt das Köpfchen . Nein , sagt sie , die Mutter schickte mich hierher . Ich sollte Sie erwarten .. Ihnen danken .. Sie hättens so gewünscht –Ich ? ! – Doch , jawohl ... Ich .. wollte dich noch ich dachte nicht .. es ist so spät geworden . Ja , und .. der Pastor gab euch jedem doch ein Bibelwort , nicht wahr ? Wie hiess denn deins ? Sie knöpft an ihrem Kleide : Selig sind , die reines Herzens sind . Sie sitzt und knöpft an ihrem Kleide.Komm , nun geh hinüber . Und schlafe weiter : bist gewiss recht müde . Er führt sie an der Hand zur Thür . Da tritt die Alte ein.Sie lacht – verächtlich fast : Sie wolln sie nicht ? Auch gut . Es kommt ein andrer . Der Andere , der immer kommt . Gut Nacht ! Wir wollten uns nicht lumpen lassen ... Komm ! –",256,Naturalismus,Naturalismus
2195,46816,"Löns, Hermann_Leonore_1890","Löns, Hermann",Leonore,1890,"Als ich, als ich jung an Jahren Bin gewandert weit und breit, Hatte ich ein feines Liebchen, Treu und voller Zärtlichkeit; Leonore, unser Lieben Tut die Schlechtigkeit betrüben, Leonore, schönstes Kind, Auf der Heide pfeift der Wind.Als ich, als ich mußte scheiden, War sie voller Traurigkeit, Und mir ist das Herz gebrochen, Vor der Trennung bitt'rem Leid; Leonore, unser Lieben Tut die Schlechtigkeit betrüben, Leonore, schönstes Kind, Auf der Heide pfeift der Wind.Wo ich, wo ich immer walle, Sommertags und wenn es schneit, Dein geliebtes Bild ich sehe, Halb mit Lust und halb mit Leid; Leonore, unser Lieben Tut die Schlechtigkeit betrüben, Leonore, schönstes Kind, Auf der Heide pfeift der Wind.Wenn ich, wenn ich einmal sterbe, Noch zuletzt gedenk' ich dein, Deinen Namen will ich flüstern Und im Tode bei dir sein; Leonore, unser Lieben Tut die Schlechtigkeit betrüben, Leonore, schönstes Kind, Auf der Heide pfeift der Wind.",184,Naturalismus,Naturalismus
2424,46701,"Löns, Hermann_Die Rosenbüsche ..._1890","Löns, Hermann",Die Rosenbüsche ...,1890,"Die Rosenbüsche sind behangen Mit wunderbarer Blütenpracht, Das ist ein märchenhaftes Prangen, Mein Herz, das singt und klingt und lacht.Im weißen Kleid kommst du gegangen In einer Flut von Sonnenschein, Die Rosenbüsche schmachtend prangen, Ich sehe nur noch dich allein.",46,Naturalismus,Naturalismus
1589,8082,"Dehmel, Richard Fedor Leopold_Venus Fantasia!_1891","Dehmel, Richard Fedor Leopold",Venus Fantasia!,1891,"Leih mir noch Einmal die leichte Sandale; sage, wer bist du, holde Gestalt? Reich' mir die volle, die funkelnde Schale, die du mir fülltest so viele Male! Bist du die Jugend? Werde ich alt?O! dann fülle die funkelnde Schale; warum entweichst du mit aller Gewalt? Leihe, o leih mir deine Sandale! Willst du verschwinden mit einem Male, weil ich Tor dich einst Törin schalt?Jetzt, jetzt preis'ich die leichte Sandale; horch, o horch, wie mein Loblied schallt! Reich' mir noch Einmal die volle Schale! Laß sie mich schlürfen zum letzten Male, eh du verschwindest – o halt! halt! halt –Ach – muß jeder Traum so enden? Nüchtern lichtet bald der Tag meine dämmergrauen Wände. Und von Stern zu Stern hin sinn'ich nach,wie doch jüngst dein flüchtiger Trost mich freute, hoch in einer hellen Nacht, die ich ruhelos wie heute unter Geistern zugebracht,",177,Naturalismus,Jahrhundertwende
127,21122,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,"In Schmerzen heilig allem Leid Gefeite, Da immer schwächer dir die hellen Stimmen klangen Des Tages, stumm dein Schicksal dich und hart den Scharen weihte Der Hungernden, die über öde Fluren wunde Sehnsuchtsfinger falten –Ist nun dein Leben Zwiesprach mit verwunschnen Dingen, Sturm, Geist und Dunkel deiner Seele nahe und geliebt? Ich fühle deinen Leib den Händen, die ihn klammern, sich entringen In Länder, deren Erde dürr wie Zunder meinem Tritt entstiebt.Nun denkt mir's durch die brennenden versehnten Traumaugen deiner Frohsinnsstunden, die wie kaum erst flügge Vögel nur Schüchterne Flügel schlagend überm schwanken Bord des Lebens lehnten, Und mich beströmt wie Herzblut deiner Marter alle Qual der Kreatur.",121,Jahrhundertwende,Expressionismus
2295,28928,"Scheerbart, Paul_UNTITLED_1889","Scheerbart, Paul",UNTITLED,1889,"Mal ist mir alles astral Und mal so ganz egal. Ich kenne den längsten Strahl Und auch das Jammertal, Wo ich beinah nicht hingehöre. O du Zappelpappeljöhre!",31,Naturalismus,Naturalismus
416,41297,"Trakl, Georg_UNTITLED_1900","Trakl, Georg",UNTITLED,1900,"Über den schwarzen Winkel hasten Am Mittag die Raben mit hartem Schrei. Ihr Schatten streift an der Hirschkuh vorbei Und manchmal sieht man sie mürrisch rasten.O wie sie die braune Stille stören, In der ein Acker sich verzückt, Wie ein Weib, das schwere Ahnung berückt, Und manchmal kann man sie keifen hörenUm ein Aas, das sie irgendwo wittern, Und plötzlich richten nach Nord sie den Flug Und schwinden wie ein Leichenzug In Lüften, die von Wollust zittern.",86,Jahrhundertwende,Expressionismus
2323,18428,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"In Fieberröte träumt der Baum Den letzten goldnen Sonnentraum. Der blaue Himmel lächelt Wie sanftes Leid. Horch, seltsam schnarrende Weisen! Die Wandergänse reisen, Zum Keil gereiht.Am Webestuhl die Spinne lauscht, Wie droben das Geschwader rauscht. Ihr wird so fernesüchtig, So bang zu Sinn. »O hätt ich schwirrende Flügel! Weit über blaue Hügel Flög ich dahin.«Und wie sie grübelt, wird ihr klar Ein Flugmaschinchen wunderbar. »Mein Werk soll mich erlösen! Drum frisch gewebt, Bis ob der braunen Heide Ein Segel aus weißer Seide Im Lufthauch schwebt!«Da segelt nun das kleine Ding, Wie Faust am Zaubermantel hing. So fand dein Spintisieren Nun doch den Pfad! Dich trägt, was du gesponnen, Zu Gärten neuer Wonnen. Heil deiner Tat!",143,Jahrhundertwende,Naturalismus
2582,70469,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Und geht oft über den Spaß Und gleicht dann jener Tragödie, In der Einer den Andern fraß.Und wer mit seiner Visage Am besten zu gaunern gelernt, Erhält die nobelste Gage Und wird auch mitunter besternt.Ich studirte mir manche Falte Und trat vor das volle Haus, Doch blieb ich immer der Alte — Drum pfiff mich das Publikum aus!Und geht oft über den Spaß Und gleicht dann jener Tragödie, In der Einer den Andern fraß.",81,Naturalismus,Naturalismus
1795,7898,"Dehmel, Richard Fedor Leopold_Einst!_1891","Dehmel, Richard Fedor Leopold",Einst!,1891,"O weine nicht! die Wunden heilen bald, die uns ins Herz der Sehnsucht Dornen rissen. Du wirst noch das LichtDenn siehe: um dein Haupt ein Kranz erblüht, wie schöner drin jeder Schmerz als Purpurblume glüht, den dir um Mich die Liebe hat geschlagen!Schon tauch' ich meine Hand ins Morgenrot, das einst auch Deine Stirne wird verklären, wenn eine ferne und wenn als",73,Naturalismus,Jahrhundertwende
1640,45612,"Rilke, Rainer Maria_7._1900","Rilke, Rainer Maria",7.,1900,"Aber Schalen sind, drin der Najaden Spiegelbilder, die sie nicht mehr baden, wie ertrunken liegen, sehr verzerrt; die Alleen sind durch Balustraden in der Ferne wie versperrt.Immer geht ein feuchter Blätterfall durch die Luft hinunter wie auf Stufen, jeder Vogelruf ist wie verrufen, wie vergiftet jede Nachtigall.Selbst der Frühling ist da nicht mehr gebend, diese Büsche glauben nicht an ihn; ungern duftet trübe, überlebend abgestandener Jasminalt und mit Zerfallendem vermischt. Mit dir weiter rückt ein Bündel Mücken, so als würde hinter deinem Rücken alles gleich vernichtet und verwischt.",101,Jahrhundertwende,Jahrhundertwende
2750,19920,"Müller-Jahnke, Clara_Viele Wasser fließen – –_1882","Müller-Jahnke, Clara",Viele Wasser fließen – –,1882,"Viele Wasser fließen noch den Berg hinab, eh ich meinen Nachen segelfertig hab.Viele rote Rosen welken noch im Hag, eh ich mir ein blühend Kränzel winden mag.Ach, und viele Jahre müssen noch vergehn, eh ich meinen lieben Schatz soll wiedersehn . . .",47,Naturalismus,Naturalismus
2088,24182,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Nicht aus Satzung und Drill ist je mir das Heil widerfahren, Nur aus dem Buch der Natur sog ich befreiende Kraft. Widerlich sind mir vergällt die Galeerentage der Jugend, Rudernd mit ringendem Arm rett' ich vom Wrack mich aufs Meer.",45,Jahrhundertwende,Naturalismus
