Unnamed: 0,pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
570,44871,"Heym, Georg_3._1899","Heym, Georg",3.,1899,"Langbärtge Perser ziehn in Heeres Mitten Mit kurzen Schwertern und mit großen Bogen, Die durch Ägyptens Wüstenein gezogen, Die gegen Krösus einst am Halys stritten.Die hagren Libyer mit den Eisensehnen Auf Eilkamelen Afrikas beritten. Die Skythen, die sich kurze Pfeile schnitten, Ihr Haar in Zöpfen, wie der Pferde Mähnen.Des Sudans Neger, fettig und beleibt, Die Luft durchschreiend, brüllend wie ein Stier. Das Volk von Babylon, das Henna reibtUnd sich die Stirn bemalt mit Weiberzier. Der Vögte Geißel, die die Menge treibt Und sausend niederfährt auf Mensch und Tier.",102,Jahrhundertwende,Expressionismus
558,21065,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,An Hals und Knöcheln klirren güldne Spangen die Spiegel funkeln grell vom Glanz umflossen. Auf Teppichen drin Ambraduft gefangenliegt ihres Leibes weißer Kelch ergossen von dunklem Haar in losem Kranz umschlungen die Augen wie zu schwerem Schlaf geschlossenträumen in leichtem Rausch von eines jungen goldblonden Griechenknaben weichen Brüsten. Fern ist das Lied der Sklavinnen verklungendie Lippen zucken schlaff als ob sie küßten und draußen wo die finstern Wachen kreisen lehnt bleich der Henker an den Marmorbüsten.,79,Jahrhundertwende,Expressionismus
2696,19962,"Müller-Jahnke, Clara_Mich lockt deine Stimme_1882","Müller-Jahnke, Clara",Mich lockt deine Stimme,1882,"Mich ruft deine Stimme aus Nacht und Not, aus der Tiefe, darin die Flamme loht, – sie gellt hinauf in den schimmernden Saal; bleich werden die Gäste beim Hochzeitsmahl.Ein Schatten fiel in des Festes Glanz, – aus dem Haare lös' ich den Myrtenkranz; ab setz ich das Glas mit dem glühroten Wein: Mich ruft deine Stimme aus feuriger Pein.Sie ruft mich hinweg aus dem sonnigen Licht; am Finger der güldene Reif zerbricht, auf der Stirne brennt mir das Kainsmal, – mich lockt deine Stimme in ewige Qual.Rosen und Myrten, die mir zum Gruß am Boden duften, zertritt mein Fuß. Den seidenen Schleier reiß ich entzwei . . . ich komme, Unseliger – ich bin frei!Und mit der Hand, die den Goldreif trug, scheuch ich den Geier in seinem Flug – – in die Flamme der Hölle riefst du mich, und meine Träne rinnt über dich . . .",168,Naturalismus,Naturalismus
910,26106,Klabund_Ein Bild_1909,Klabund,Ein Bild,1909,"In einer Galerie ein Mädchenbild – war es in Kassel, In München, in Berlin? – ich weiß nur, daß es mir gehört. Ihr ganzer Leib ein Auge: eine Assel, Die feuchte Grüfte raschelnd stört.Doch sah man näher hin, so milderten die falben, Verhetzten Blicke sich, die dem Beschauer fluchen, Und sind wie junge, frühgefangne Schwalben, Die flügelschlagend ihren Süden suchen.",74,Jahrhundertwende,Expressionismus
1267,45435,"Rilke, Rainer Maria_Ernste Stunde_1900","Rilke, Rainer Maria",Ernste Stunde,1900,"Wer jetzt weint irgendwo in der Welt, ohne Grund weint in der Welt, weint über mich.Wer jetzt lacht irgendwo in der Nacht, ohne Grund lacht in der Nacht, lacht mich aus.Wer jetzt geht irgendwo in der Welt, ohne Grund geht in der Welt, geht zu mir.Wer jetzt stirbt irgendwo in der Welt, ohne Grund stirbt in der Welt: sieht mich an.",70,Jahrhundertwende,Jahrhundertwende
632,10178,"Weissmann, Maria Luise_Robinson schreitet den Zaun eines Geheges ab_1914","Weissmann, Maria Luise",Robinson schreitet den Zaun eines Geheges ab,1914,"Weiß einer sonst, wohin die Zeit ihm schwand? Fand er wie ich sie je versammelt wieder? Dies ist der Zaun um ein betreutes Land. Wie eine Schar von Vögeln ließ sich nieder Mein Leben hier: ein Tag auf jedem Pfahl, Und sie sind aufgereiht zu langen Jahren... O seltsame Verwandlung! Aus der Qual Sinnloser Fron muß ich zuletzt erfahren Ein Glück. Verständlicher um wenig zwar Als jene Last. Jedoch ein Glück. Als zeugte Einst einem Fragenden der Zaun: Er war.",93,Expressionismus,Expressionismus
967,39056,"Sack, Gustav_Der Federkiel_1900","Sack, Gustav",Der Federkiel,1900,"Gleich einem umgestülpten Glas, das von der Lerchen Liederschlag in endlosem Bibrieren tönt, hängt nun der Himmel jeden Tag über dem strotzend fetten Gras.Doch mir ward diese blaue Welt feindlich zu einem Satyrspiel, das meiner Nöte lächelnd höhnt und mich gleich einem Federkiel in seinen losen Händen hält.",52,Jahrhundertwende,Expressionismus
1473,39891,"Ringelnatz, Joachim_Reklame_1908","Ringelnatz, Joachim",Reklame,1908,"Ich wollte von gar nichts wissen. Da habe ich eine Reklame erblickt, Die hat mich in die Augen gezwickt Und ins Gedächtnis gebissen.Sie predigte mir von früh bis spät Laut öffentlich wie im stillen Von der vorzüglichen Qualität Gewisser Bettnässer-Pillen.Ich sagte: »Mag sein! Doch für mich nicht! Nein, nein! Mein Bett und mein Gewissen sind rein!«Doch sie lief weiter hinter mir her. Sie folgte mir bis an die Brille. Sie kam mir aus jedem Journal in die Quer Und säuselte: »Bettnässer-Pille.«Sie war bald rosa, bald lieblich grün. Sie sprach in Reimen von Dichtem. Sie fuhr in der Trambahn und kletterte kühn Nachts auf die Dächer mit Lichtern.Und weil sie so zähe und künstlerisch Blieb, war ich ihr endlich zu Willen. Es liegen auf meinem Frühstückstisch Nun täglich zwei Bettnässer-Pillen.Die ißt meine Frau als »Entfettungsbonbon«. Ich habe die Frau belogen. Ein holder Frieden ist in den Salon Meiner Seele eingezogen.",176,Jahrhundertwende,Jahrhundertwende
2457,28950,"Scheerbart, Paul_UNTITLED_1889","Scheerbart, Paul",UNTITLED,1889,"Nun geh zur Ruh! Es ist schon spät, Nun träume deinen Traum, Die Welt ist gut, Die Nacht ist kurz. Nun träume deinen Traum Von Liebeslust Und Seligkeit Und freundlichen guten Augen Träume! Träume Von allen denen, Die du liebst, Damit sie dich Auch lieben –",54,Naturalismus,Naturalismus
344,12828,"Lichtenstein, Alfred_Abschied_1902","Lichtenstein, Alfred",Abschied,1902,"Vorm Sterben mache ich noch mein Gedicht. Still, Kameraden, stört mich nicht.Wir ziehn zum Krieg. Der Tod ist unser Kitt. O, heulte mir doch die Geliebte nit.Was liegt an mir. Ich gehe gerne ein. Die Mutter weint. Man muß aus Eisen sein.Die Sonne fällt zum Horizont hinab. Bald wirft man mich ins milde Massengrab.Am Himmel brennt das brave Abendrot. Vielleicht bin ich in dreizehn Tagen tot.",78,Jahrhundertwende,Expressionismus
2080,28845,"Hartleben, Otto Erich_[Im Thal der Freude weiss ich ein stilles Haus]_1890","Hartleben, Otto Erich",[Im Thal der Freude weiss ich ein stilles Haus],1890,"Im Thal der Freude weiss ich ein stilles Haus am dunklen, bergquellrauschenden Tannenwald. Es tönt ein Lied durch meine Nächte, das mir im Traume der Quell gesungen.Im Thal der Freude weiss ich ein stilles Haus. Wie hiess das Lied? Ich sinne vergebens nur. Fern im Gebirg, durch Felsenspalten rieselt es heimlich – im Thal der Freude.",64,Naturalismus,Naturalismus
2227,24134,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"»Was ruft uns empor Aus verdämmernden Tiefen, Was löst uns die Ketten Und hebt uns zum Licht? Wir sind die Betrognen, Die tausend Jahr schliefen, Kein Gott kann uns retten Mit fremdem Gericht.Geklammert am Kreuz Wir harrten auf Drüben, Hochmütig vom Wahne Genarrt und geduckt ... Blind tappte das Leben Im Dumpfen und Trüben – Gleich Blitz und Orkane Jetzt reißt es und zuckt.Die Sehnsucht schwoll, Es durchbrausen die Schwingen Der kühnen Gedanken Unhemmbar die Welt. Wir müssen die Freiheit Der Geister erringen, Gesprengt sind die Schranken – Auf uns ist's gestellt.«",103,Jahrhundertwende,Naturalismus
947,10140,"Weissmann, Maria Luise_Die Marionetten_1914","Weissmann, Maria Luise",Die Marionetten,1914,"Wir lieben unsre schlanken Puppen sehr – Ihre weißen Gesichter sind einsam Über Leibern, fromm von Zerbrechlichkeit – Und spielen gern die seltsamen VerkettungenIhrer Arme, wenn sie sich lieben. Tragische Gebärde ist ihnen zuteil, Ihr dunkles Schicksal verstößt uns, Sie sind unter fremden Sternen.Manchmal greift uns ihr Schweigen ans Herz. Dann springt – heiße Verwunderung! – Tönender Schrei unsrer Inbrunst Von ihrem entfalteten Mund.",72,Expressionismus,Expressionismus
1001,45606,"Rilke, Rainer Maria_1._1900","Rilke, Rainer Maria",1.,1900,"Unaufhaltsam heben sich die Parke aus dem sanft zerfallenden Vergehn; überhäuft mit Himmeln, überstarke Überlieferte, die überstehn,um sich auf den klaren Rasenplänen auszubreiten und zurückzuziehen, immer mit demselben souveränen Aufwand, wie beschützt durch ihn,und den unerschöpflichen Erlös königlicher Größe noch vermehrend, aus sich steigend, in sich wiederkehrend: huldvoll, prunkend, purpurn und pompös.",67,Jahrhundertwende,Jahrhundertwende
1045,7864,"Dehmel, Richard Fedor Leopold_Narzissen_1891","Dehmel, Richard Fedor Leopold",Narzissen,1891,"Weißt du noch, wie weiß, wie bleich in den Maiendämmerungen, wenn du meinen Hals umschlungen, wenn ich dich ans Herz gerissen, um uns schwankten die Narzissen?Weißt du noch, wie heiß, wie weich in den lauen Juninächten, wenn wir müde von den Küssen um uns flochten deine Flechten, Düfte hauchten die Narzissen?Wieder leuchten, wieder grüßen: wenn die Dämmerungen sinken, wenn die lauen Nächte winken: hauchen Düfte die Narzissen, – weißt du noch, wie heiß – – wie bleich?",97,Naturalismus,Jahrhundertwende
2205,14455,"Lachmann, Hedwig_UNTITLED_1891","Lachmann, Hedwig",UNTITLED,1891,"Aus ihrer Nacht verlangen wohl die Seelen Im Licht der Welt einander zu begegnen. Und suchend wagen sie sich zu entlegnen Pfadlosen Wolkenhöhn hinan und wählen.Aber verwirrt und sonnentrunken fehlen Und straucheln sie auf den unsichern Steigen Und müssen sich verhüllt hinunterstehlen Und müssen ihre bange Flucht verschweigen.Nur wenn ein Stern sich annimmt der Verwegnen, Dann dürfen sie dort oben sich vermählen, Und sich von ihrem Sehnsuchtsflug erzählen Und ihren Stern mit stummen Zeichen segnen.",79,Naturalismus,Naturalismus
1374,12049,"Falke, Gustav_Verschwiegen_1884","Falke, Gustav",Verschwiegen,1884,"Eine liebliche Stunde Stand vor mir, den Finger am Munde. Große, klare Augen sagten Von Gedanken, die nicht hervor sich wagten. Rede nur, winkt ich, aber mit feinen Mienen wußte sie zu verneinen. Stand nur immer und sah mich an, Eigen an, Mit dem Finger am Munde – Eine liebliche, märchenschöne Stunde.",64,Naturalismus,Jahrhundertwende
2180,28738,"Hartleben, Otto Erich_UNTITLED_1885","Hartleben, Otto Erich",UNTITLED,1885,"Im leichten Wirbel meiner Jugendtage schweigt, was ich Schweres still im Busen trage: die unverwehte, leise Totenklage.Mein Auge weinte, meine Lippen flehten: im Traume bist du vor mich hingetreten, und um dein Leben hab ich Gott gebeten.",44,Naturalismus,Naturalismus
2508,28903,"Scheerbart, Paul_UNTITLED_1889","Scheerbart, Paul",UNTITLED,1889,"Der König saß auf seinem Thron Und sagte: »Lieber guter Sohn, Hast du das Gift genossen? Genieß es schleunigst unverdrossen!«",26,Naturalismus,Naturalismus
1850,45428,"Rilke, Rainer Maria_Am Rande der Nacht_1900","Rilke, Rainer Maria",Am Rande der Nacht,1900,"Meine Stube und diese Weite, wach über nachtendem Land, – ist Eines. Ich bin eine Saite, über rauschende breite Resonanzen gespannt.Die Dinge sind Geigenleiber, von murrendem Dunkel voll; drin träumt das Weinen der Weiber, drin rührt sich im Schlafe der Groll ganzer Geschlechter..... Ich soll silbern erzittern: dann wird Alles unter mir leben, und was in den Dingen irrt, wird nach dem Lichte streben, das von meinem tanzenden Tone, um welchen der Himmel wellt, durch schmale, schmachtende Spalten in die alten Abgründe ohne Ende fällt...",102,Jahrhundertwende,Jahrhundertwende
1316,39994,"Ringelnatz, Joachim_Abgesehen von der Profitlüge_1908","Ringelnatz, Joachim",Abgesehen von der Profitlüge,1908,"Die kurzen Beine der Lüge sind Auch nur etwas Relatives. Ein Segler kreuzend gegen Wind Ist immer etwas Schiefes.Ob sie aus Anstand, aus Mitleid gibt, Sich hinter der Kunst will schützen, Wenn sie nicht innerst sich selber liebt, Wird Lüge niemandem nützen.Es gibt eine Lüge, politisch und kühn, Und die ist auch noch zu rügen. Ich meine: Wir sollten uns alle bemühn, Möglichst wenig zu lügen.",77,Jahrhundertwende,Jahrhundertwende
2445,28772,"Hartleben, Otto Erich_1_1886","Hartleben, Otto Erich",1,1886,"Von keiner Noth besiegt und keiner Liebe, hab ich genossen früh und stets genossen. Die Eltern starben mir, und kalt verschlossen fröhnt ich als Kind schon eigensüchtgem Triebe.Bekam derzeit vielleicht zu wenig Hiebe und ward verzogen früh zu eitlen Possen? Und doch hat sich der Mutter Blut ergossen in meine Brust, dass es lebendig bliebe.Mein Herz war warm und warm hat es empfunden, für alles Edle hat mein Puls geschlagen. Das Leben schwoll, die Dämme sind geschwunden,der Sinne Strom hat sie hinweggetragen. Du, Pepi, hast das Lösungswort gefunden: Revolverle kannst du so drollig sagen.",109,Naturalismus,Naturalismus
1899,39910,"Ringelnatz, Joachim_Ein Freund erzählt mir_1908","Ringelnatz, Joachim",Ein Freund erzählt mir,1908,"»Ich sah auf der Wiese – Oskar ist Zeuge – Eine Dame sich aus der Kniebeuge Langsam erheben Und vor ihr etwas wie Segeltuch schweben. Eine tausendköpfige Menge gafft Nach dieser Lady in Hosen aus Loden. Dann, langsam, bläht sich das Segel und strafft Seine Taue. Die ziehen die Dame vom Boden. Und hoch in die Wolken. Grotesk anzuschauen. Das Weib schwebt unter dem Schirm an den Tauen. Dann schließt sich der Schirm, aber trägt dennoch sie Höher und höher, man weiß gar nicht, wie. Dann zeigt sich ein Flugzeug. Die Tür der Kabine Steht offen, und aus der Öffnung sieht Ein Mann mit einer Ringelnatzmiene. (Es gibt doch wahrhaftig nicht viel solcher Nasen!) Und wieder plötzlich – nein, alles geschieht Ganz langsam – also unplötzlich neigt Der Schirm sich nach unten. Die Dame steigt Fußoberst weiter. Und solchermaßen, Im Bogen, schweben der Schirm und die Dame Ins Flugzeug hinein. Und sie oder du, Einer von euch schlägt die Türe zu.«",189,Jahrhundertwende,Jahrhundertwende
2005,36637,"Holz, Arno_Einem Fortschrittsleugner_1896","Holz, Arno",Einem Fortschrittsleugner,1896,"Dein Hypothesenungeheuer Hat mich noch niemals recht erbaut. Der Weltgeist ist ein Wiederkäuer, Der ewig frisst und nie verdaut? Still, still, mein Lieber; also spricht Nur Einer, den der Haber sticht, Denn könnt' ich, hoch im Himmel hausend, Nur um ein lumpiges Zehnjahrtausend Dein Hirn nach rückwärtshin verrenken, Du würdest anders drüber denken!",66,Jahrhundertwende,Naturalismus
9,52648,"Heym, Georg_Der Krieg_1911","Heym, Georg",Der Krieg,1911,"In der Nacht er jagt das Feuer querfeldein einen roten Hund mit wilder Mäuler Schrein. Aus dem Dunkel springt der Nächte schwarze Welt, Von Vulkanen furchtbar ist ihr Rand erhellt.In der Nacht er jagt das Feuer querfeldein einen roten Hund mit wilder Mäuler Schrein. Aus dem Dunkel springt der Nächte schwarze Welt, Von Vulkanen furchtbar ist ihr Rand erhellt.",64,Expressionismus,Expressionismus
878,44932,"Heym, Georg_1._1899","Heym, Georg",1.,1899,"Der Wintermorgen dämmert spät herauf. Sein gelber Turban hebt sich auf den Rand Durch dünne Pappeln, die im schnellen Lauf Vor seinem Haupte ziehn ein schwarzes Band.Das Rohr der Seen saust. Der Winde Pfad Durchwühlt es mit dem ersten Lichte grell. Der Nordsturm steht im Feld wie ein Soldat Und wirbelt laut auf seinem Trommelfell.Ein Knochenarm schwingt eine Glocke laut. Die Straße kommt der Tod, der Schifferknecht. Um seine gelben Pferdezähne staut Des weißen Bartes spärliches Geflecht.Ein altes totes Weib mit starkem Bauch, Das einen kleinen Kinderleichnam trägt. Er zieht die Brust wie einen Gummischlauch, Die ohne Milch und welk herunterschlägt.Ein paar Geköpfte, die vom kalten Stein Im Dunkel er aus ihren Ketten las. Den Kopf im Arm. Im Eis den Morgenschein, Das ihren Hals befror mit rotem Glas.Durch klaren Morgen und den Wintertag Mit seiner Bläue, wo wie Rosenduft Von gelben Rosen, über Feld und Hag Die Sonne wiegt in träumerischer Luft.Ein alter Schädel flattert aus der Gruft, Mit einem feuerroten Haar beschwingt, Das um sein Kinn, hoch oben in der Luft, Der Wind zu feuriger Krawatte schlingt.Die leere Grube lacht aus schwarzem Mund Sie freundlich an. Die Leichen fallen um Und stürzen in den aufgerissenen Schlund. Des Grabes Platte überschließt sie stumm.",227,Jahrhundertwende,Expressionismus
427,26265,Klabund_Passauer Distichen_1909,Klabund,Passauer Distichen,1909,"Als ins fallende Laub vor zwanzig säuselnden Jahren Herbst dich bettete bunt , rief er die Göttinnen all : Seht von der letzten Libelle umschwärmt das schmächtige Menschlein ! Eine Göttin wie ihr – nur noch schleierverhüllt.Und sie traten herzu und sahn die blonde Beseelung Unter den Schleiern , die herbstlich die Spinne gewebt . Eine nur senkte den Blick und hob die Hand Leichte Gewebe : es war Venus . Sie segnete dich.Dass wir einander in seliger Ruhe geniessen durften , Dankten wir himmlisch erfreut nur dem christlichen Gott . Fromm und feierlich wir schritten von Kirche zu Kirche , Und im dämmrigen Gang fand sich Lippe zu Mund . Und im Beichtstuhle fand sich Brust zu bebenden Brüsten , Und im Herzschlag schlug dröhnend die Glocke vom Turm.Unter blühenden Kirschen im mächtig sprossenden Grase Liegen die Liebste und ich . Schatten breitet der Baum Über das grüne Bett mit weissen Blüten durchmustert . Blüten mit leichter Hand schüttelt der Frühling herab . Doch von des Mädchens Lippe pflück ich die süssesten Früchte , Fällt ihr ein Blatt auf den Mund , küss ich es zärtlich hinweg . Also ein gütig Geschick uns Herbst und Frühling vereinte : Schwebt die Blüte vom Baum , reift auf dem Mund sie zur Frucht.Wo der Flüsse drei sich ineinander ergiessen , Standen wir liebend gelehnt , sahn in die jagende Flut . Drei ward eins . Ich fasste fester die Hand dir und dachte : Du und ich – und das Kind . Also dreieinig auch wir .",256,Jahrhundertwende,Expressionismus
