Unnamed: 0,pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
393,44957,"Heym, Georg_UNTITLED_1899","Heym, Georg",UNTITLED,1899,"Die Stirnen der Länder, rot und edel wie Kronen Sahen wir schwinden dahin im versinkenden Tag Und die rauschenden Kränze der Wälder thronen Unter des Feuers dröhnendem Flügelschlag.Die zerflackenden Bäume mit Trauer zu schwärzen, Brauste ein Sturm. Sie verbrannten, wie Blut, Untergehend, schon fern. Wie über sterbenden Herzen Einmal noch hebt sich der Liebe verlodernde Glut.Aber wir trieben dahin, hinaus in den Abend der Meere, Unsere Hände brannten wie Kerzen an. Und wir sahen die Adern darin, und das schwere Blut vor der Sonne, das dumpf in den Fingern zerrann.Nacht begann. Einer weinte im Dunkel. Wir schwammen Trostlos mit schrägem Segel ins Weite hinaus. Aber wir standen am Borde im Schweigen beisammen In das Finstre zu starren. Und das Licht ging uns aus.Eine Wolke nur stand in den Weiten noch lange, Ehe die Nacht begann, in dem ewigen Raum Purpurn schwebend im All, wie mit schönem Gesange Über den klingenden Gründen der Seele ein Traum.",175,Jahrhundertwende,Expressionismus
2049,46805,"Löns, Hermann_Liebessuche_1890","Löns, Hermann",Liebessuche,1890,"Ich hab mir einen Kranz gepflückt Von Rosen rot und weiß; Ich will mir suchen einen Schatz, Will sehn, wer einen weiß.Ich bin schon achtzehn Jahre alt Und brauche einen Mann; Ich will den Kuckuck fragen gehn, Wie fang ich es wohl an.Der Kuckuck sagt, er weiß es nicht, Hat selber keine Frau; So geh ich zu der Nachtigall, Wenn abends fällt der Tau.Die Nachtigall, die weiß es nicht, Ihr Mann ist lange tot; Drum singt sie lauter Traurigkeit, Drum singt sie lauter Not.Der Kuckuck und die Nachtigall, Die singen ach und weh; Und ich steh da und bin allein Im Gras und grünem Klee.",121,Naturalismus,Naturalismus
2915,24171,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Glühend im Schicksalszwang Sah ich dich, Deutschland. Wie dein Schild gehämmert Klang mein Lied. Mein Herzblut sang Sieg durch Treue, Sieg durch Treue, Neugeburt deiner Welt, Glutengeläutert, dir zu.Dunkel im Schicksalsgang Seh ich dich, Deutschland. Wie dein Tag erdämmert, Tönt mein Lied. Blut braust Gesang: Sieg durch Freiheit, Sieg durch Freiheit! Singt erschüttert mein Herz, Donnernde Walstatt, dir zu.",76,Jahrhundertwende,Naturalismus
1424,8039,"Dehmel, Richard Fedor Leopold_Venus Madonna_1891","Dehmel, Richard Fedor Leopold",Venus Madonna,1891,"Aus Mannesadel wächst des Weibes Tugend; er träumt ein Ziel, sie soll es ihm gebären. Des Griechen Schönheitsinbrunst sah die Sphären beherrscht von Aphroditens Reiz und Jugend;dem Christen aber ward die Reinheit Wesen, selbst noch die Mutter will er sich verklären und beugt sich vor Marias Hochaltären, die keusch des Sohns, des keuscheren, genesen.Wann kommt die Zeit, daß Männer freier denken und ihre eigne Welt von Gottessöhnen hell mit dem Huldbild ihrer Freiheit krönen,bis Alle Allen die Erlösung schenken, die Wir uns schenkten, meine Magd und Sonne, Du keusche Venus, reizende Madonne!",109,Naturalismus,Jahrhundertwende
2283,24100,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Ungebeugter Stolz der Haltung, Einfachheit in Wort und Kleid, Keine Phrasenprachtentfaltung Falscher Leidenschaftlichkeit; Kraft des Wissens in den Blicken, Ruhig redend, klaglos, klug – »In die Gruben ihn zu schicken, Ist's genug?« der Richter frug.Durch die Welt des Elends schreiten, Schreiten durch der Knechte Nacht, Wort der Wahrheit zu verbreiten Wider Macht der Niedertracht; Licht in die Baracken werfen, In der Hand der Freiheit Buch – »Ihn mit Ketten zu verschärfen, Ist's genug?« der Richter frug.Freundschaft, Glück und Liebe lassen, Einsam wandeln öde Bahn, Seiner Brüder stumpfe Massen Wecken aus dem starren Wahn; Von den Eltern scheu gemieden, Der doch keinen Bruder schlug – »Ihn dem Mörder anzuschmieden, Ist's genug?« der Richter frug.",144,Jahrhundertwende,Naturalismus
2856,36736,"Holz, Arno_8._1896","Holz, Arno",8.,1896,"O, lasst mir meine Himmelsleiter! Und fragt mich nicht: Woher – wohin? Nur weiter, weiter, immer weiter ... Ihr wisst ja doch nicht, wer ich bin! Ich bin ein Adler und ich fliege, Die Ewigkeit ist mein Gewand, Das Herz der Welt ist meine Wiege, Die Menschheit ist mein Vaterland!Noch grub kein leuchtender Gedanke Sich tief in eines Denkers Stirn, Der nicht schon, stolz auf seine Schranke, Gelodert hier durch dies Gehirn! Ich bin ein Adler und ich fliege, Die Ewigkeit ist mein Gewand, Das Herz der Welt ist meine Wiege, Die Menschheit ist mein Vaterland!Die Länder mein und mein die Meere, So weit die Sonne sie bescheint, Und Im Tanz noch blutge Thränen weint. Ich bin ein Adler und ich fliege, Die Ewigkeit ist mein Gewand, Das Herz der Welt ist meine Wiege, Die Menschheit ist mein Vaterland!Wohl frass die Zeit mit ihren Zähnen Schon manchen goldnen Heilgenschein, Ich aber schüttle meine Mähnen Und war und bin und werde sein. Ich bin ein Adler und ich fliege, Die Ewigkeit ist mein Gewand, Das Herz der Welt ist meine Wiege, Die Menschheit ist mein Vaterland!",221,Jahrhundertwende,Naturalismus
2647,23985,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Als junger Fant Bin ich hinausgezogen, Das neue Land Sucht' ich auf hohen Wogen; Was täuschte, schwand ... Mein Traum ward nicht betrogen: Ob manches Eiland nebelhaft verblich, Eins ward Gestalt, und eines segnet mich.Der Stürme Wut Sah ich vorüberschreiten, Der Haie Brut Den hohlen Rachen spreiten ... Nun teilt die Flut Sich fromm zu beiden Seiten, Und aus dem Urschoß reiner Sehnsucht blüht Erfüllung mir, eh noch mein Tag verglüht.Ein voll Geläut Erzittert von den Höhen, Das Leben reut Mich nicht mit Kampf und Wehen ... Mein Gott gebeut, Die schöne Welt zu sehen, Die wundersam erst aus der Tiefe taucht, Wenn der Vulkan der wilden Kraft verraucht.",124,Jahrhundertwende,Naturalismus
2573,18407,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"Auf sandiger Heide am Kiefernforst Kauert ein Häuschen gedrückt, An Fenster, Dach und Lehmgewand Verwahrlost und zerstückt.Des bretternen Stalles Türe klafft; Verloren sind Schafe und Ziegen. Im Dünger ein letztes Hühnchen scharrt, Mürrisch brummen die Fliegen.Und in der Stube da quarrt das Kind, Das Weib, das zornige, schilt, Des Häuslers Stimme vom Trunke rauh Lästert dazwischen wild ....Am Fenster die schlanke Sonnenblume Erbebt in heimlichem Leid. Aus Schutt und Unkraut strebt sie scheu Und starrt in die Ferne weit.Dort hinter vergilbtem Kartoffelkraut Und blondem Stoppelhaar Erglänzt der Himmel wie mattes Gold, Wie Feiergesang so klar.Dort loht aus überirdischem Licht Eine andere Blume: die Abendsonne. Sie neigt sich zu Grab. Wer die heilige liebt, Sauge noch einmal einzige Wonne!Und die Sonnenblume, am Glutenball Hängt schwärmerisch starr ihr Angesicht, Ihr gelbumkränztes Träumergesicht, Selig ertrunken im Purpurlicht.So steht sie, bei Nesseln an wüster Mauer, Wie bebende Arme die Blätter gebreitet ... Versunken die Sonne ... Hinterdrein gleitet Ein Schmachten hinunter mit Todesschauer.",183,Jahrhundertwende,Naturalismus
340,41413,"Trakl, Georg_Im Dunkel_1900","Trakl, Georg",Im Dunkel,1900,Es schweigt die Seele den blauen Frühling. Unter feuchtem Abendgezweig Sank in Schauern die Stirne den Liebenden.O das grünende Kreuz. In dunklem Gespräch Erkannten sich Mann und Weib. An kahler Mauer Wandelt mit seinen Gestirnen der Einsame.Über die mondbeglänzten Wege des Walds Sank die Wildnis Vergessener Jagden; Blick der Bläue Aus verfallenen Felsen bricht.,59,Jahrhundertwende,Expressionismus
2985,28894,"Scheerbart, Paul_UNTITLED_1889","Scheerbart, Paul",UNTITLED,1889,"Hopp! Hopp! Hopp! Mein süßes Pferdchen! Hopp! Hopp! Hopp! Wo willst du hin?Über jene hohe Mauer? Ach, was kam dir in den Sinn?Hopp! Hopp! Hopp! Mein süßes Pferdchen! Hopp! Hopp! Hopp! Wo willst – Du – hin?",58,Naturalismus,Naturalismus
952,12731,"Lichtenstein, Alfred_UNTITLED_1911","Lichtenstein, Alfred",UNTITLED,1911,"Einer ging in zerrissenen Hausschuhen Hin und her durch das kleine Zimmer, Das er bewohnte. Er sann über die Geschehnisse, Von denen in dem Abendblatt berichtet war. Und gähnte traurig, wie nur jemand gähnt, Der viel und Seltsames gelesen hat – Und der Gedanke überkam ihn plötzlich, Wie wohl den Furchtsamen die Gänsehaut Und wie das Aufstoßen den Übersättigten, Wie Mutterwehen: Das große Gähnen sei vielleicht ein Zeichen, Ein Wink des Schicksals, sich zur Ruh zu legen. Und der Gedanke ließ ihn nicht mehr los. Und also fing er an, sich zu entkleiden ...",108,Expressionismus,Expressionismus
498,21041,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,In Kapellen mit schrägen Gewölben zerfallnen Verließen und Scheiben flammrot wie Mohn und wie Perlen grün und Marmoraltären über verwitterten Fliesen sah ich die Nächte wie goldne Gewässer verblühn:der schlaffe Rauch zerstäubt aus geschwungnen Fialen hing noch wie Nebel schwankend in starrender Luft auf Scharlachgewirken die bernsteinschillernden Schalen schwammen wie Meergrundwunder im bläulichen Duft.In dämmrigen Nischen die alten süßen Madonnen lächelten müd und wonnig aus goldrundem Schein. Rieselnde Träume hielten mich rankend umsponnen säuselnde Lieder sangen mich selig ein.Des wirbelnden Frühlings leise girrendes Locken der Sommernächte Duftrausch weckte mich nicht: Blaß aus Fernen läuteten weiße Glocken ... Grün aus Kuppeln sickerte goldiges Licht ...,108,Jahrhundertwende,Expressionismus
2378,12587,"Wedekind, Frank_Modernes Mädchen_1891","Wedekind, Frank",Modernes Mädchen,1891,"Das ist einfach wundervoll In unsern Tagen, Daß man wieder tanzen soll, Nicht nur sich plagen!Früher bei der Handarbeit Die schweren Glieder; Heut streckt man sich immer wieder Recht lang und breit.Ging sonst ein Mädchen schwärmen, Was gas für ein Geschrei, Ein Härmen, ein Lärmen, Als wärs mit ihr vorbei.Wenn heut die Pauken dröhnen, Dann tanzt das Mädchen nackt. Die Schönen gewöhnen Sich dran in jedem Takt.Weil kein Weib edlere Waffen hat Im Kampf um irdisches Glück, Als wie sie der Himmel geschaffen hat Als höchstes Meisterstück.Wenn's der Teufel auch streng betreibt, Daß man zimperlich zu Hause bleibt, Rastlos stürmen doch Weib und Welt Immer vorwärts, wie's Gott gefällt.Denn die Welt wie das Weib zeigt ganz Die gleiche höchste Präponderanz Zum Tanz.",142,Naturalismus,Naturalismus
2583,23850,"Henckell, Karl_Meiner Mutter_1896","Henckell, Karl",Meiner Mutter,1896,"Mutter, aus der Ferne eilst du, Deinen Sohn zu sehen, Ach, die kranke Seele heilst du, Linderst ihre Wehen.Bin zermartert, bin zerschlagen Wie im Sturm die Eiche, Doch bei dir vergeht mein Klagen, Gute, Milde, Weiche.Wer der Zeit Meduse schaute Schon mit jungen Jahren, Wem's in Höllenschlünden graute, Früh hinabgefahren:Laßt ihn in die treuen Augen Seiner Mutter blicken, Reine Wonne wird er saugen Und sich tief erquicken.",84,Jahrhundertwende,Naturalismus
2032,36724,"Holz, Arno_Zum Dessert_1896","Holz, Arno",Zum Dessert,1896,"Nicht jeder, der hinkt, Hat heut eine Chaise; Nicht alles, was stinkt, Ist Limburger Käse.",21,Jahrhundertwende,Naturalismus
1476,45646,"Rilke, Rainer Maria_Das Wappen_1900","Rilke, Rainer Maria",Das Wappen,1900,"Wie ein Spiegel, der, von ferne tragend, lautlos in sich aufnahm, ist der Schild; offen einstens, dann zusammenschlagend über einem Spiegelbildjener Wesen, die in des Geschlechts Weiten wohnen, nicht mehr zu bestreiten, seiner Dinge, seiner Wirklichkeiten (rechte links und linke rechts),die er eingesteht und sagt und zeigt. Drauf, mit Ruhm und Dunkel ausgeschlagen, ruht der Spangenhelm, verkürzt,den das Flügelkleinod übersteigt, während seine Decke, wie mit Klagen, reich und aufgeregt herniederstürzt.",94,Jahrhundertwende,Jahrhundertwende
1965,7936,"Dehmel, Richard Fedor Leopold_UNTITLED_1891","Dehmel, Richard Fedor Leopold",UNTITLED,1891,"Manche Gewöhnung, zuerst gar Verstellung, ist Eigenschaft plötzlich; gleich, ob gut sie ob schlimm! Prüfe nun, wie du das nützst!",27,Naturalismus,Jahrhundertwende
1361,11945,"Falke, Gustav_UNTITLED_1884","Falke, Gustav",UNTITLED,1884,"Weißt du noch? Am Brunnen war es, Und die blanken Wasser rauschten, Und am Marktplatz die Paläste Waren steife, stumme Gäste, Als den ersten Gruß wir tauschten.Westwind strich um alle Ecken, Und ein Regen sprühte nieder; Gingen unterm Schirme weiter, Und dein Bäschen war Begleiter. O, das Bäschen sagt nichts wieder.Doch das böse Bäschen plauschte. Können Weiber jemals schweigen? Und nun wissen's alle Tanten, Dass wir trafen auf pikanten Wegen uns, verbotnen Steigen.Wie sie wohl gehechelt haben In dem großen Lästerorden. Klatschsucht konnt' ihr Mütchen kühlen. Ob nun ruhn die Plappermühlen? Bist ja nun mein Weib geworden.Neulich, als du offnen Mündchens Auf den Kissen mir zur Seiten Schlafend lagst, des Brunnens dachte Plötzlich und die Verse machte Ich und segnete die Zeiten.",144,Naturalismus,Jahrhundertwende
1823,61570,"Nietzsche, Friedrich_Lied des Ziegenhirten._1882","Nietzsche, Friedrich",Lied des Ziegenhirten.,1882,"Da lieg ich, krank im Gedärm — Mich fressen die Wanzen. Und drüben noch Licht und Lärm: Ich hör’s, sie tanzen.Sie wollte um diese Stund’ Zu mir sich schleichen: Ich warte wie ein Hund — Es kommt kein Zeichen!Das Kreuz, als sie’s versprach! Wie konnte sie lügen? Oder läuft sie Jedem nach, Wie meine Ziegen?Woher ihr seidner Rock? — Ah, meine Stolze? Es wohnt noch mancher Bock An diesem Holze?Wie kraus und giftig macht Verliebtes Warten! So wächst bei schwüler Nacht Giftpilz im Garten.Die Liebe zehrt an mir Gleich sieben Uebeln — Nichts mag ich essen schier, Lebt wohl, ihr Zwiebeln!Der Mond ging schon in’s Meer, Müd sind alle Sterne, Grau kommt der Tag daher — Ich stürbe gerne.",152,Naturalismus,Jahrhundertwende
323,12802,"Lichtenstein, Alfred_Nächstes Lied:_1902","Lichtenstein, Alfred",Nächstes Lied:,1902,"Der dich so sucht, Maria, wird ganz grau. Der dich so sucht, verliert Gesicht und Bein. Zerfällt im Herzen. Blut und Traum entweicht. Käm ich zur Ruh ... Wär ich in deiner Hand ... O, nähmst du mich in deine Augen auf ...",51,Jahrhundertwende,Expressionismus
2735,19955,"Müller-Jahnke, Clara_UNTITLED_1882","Müller-Jahnke, Clara",UNTITLED,1882,"Der Sturm erstarb. Die Woge singt ihr zitternd Lied dem Abendrot. Ueber die dunkle Düne klingt ein Schluchzen wie aus letzter Not . . .Der kühle Hauch des Wassers streift mich scheu wie ein verstoßner Schmerz, – und spukhaft aus dem Dämmer greift mir eine blasse Hand ans Herz.",53,Naturalismus,Naturalismus
79,39061,"Sack, Gustav_Auf den Weg_1900","Sack, Gustav",Auf den Weg,1900,"Ihr zuckt die Achseln, weicht mir aus, drückt euch in meines Nachbarn Haus?Drückt euch – ich werd euch dennoch packen und euch auf Schnee und Bergeszackenumbraust von aller Rätsel Plagen, ein Hagelsturm, zu Boden schlagen.",42,Jahrhundertwende,Expressionismus
1269,45427,"Rilke, Rainer Maria_Herbst_1900","Rilke, Rainer Maria",Herbst,1900,"Die Blätter fallen, fallen wie von weit, als welkten in den Himmeln ferne Gärten; sie fallen mit verneinender Gebärde.Und in den Nächten fällt die schwere Erde aus allen Sternen in die Einsamkeit.Wir alle fallen. Diese Hand da fällt. Und sieh dir andre an: es ist in allen.Und doch ist Einer, welcher dieses Fallen unendlich sanft in seinen Händen hält.",67,Jahrhundertwende,Jahrhundertwende
1834,8051,"Dehmel, Richard Fedor Leopold_UNTITLED_1891","Dehmel, Richard Fedor Leopold",UNTITLED,1891,"Götter der Zeit , ich schmähte gestern , und schmähen will ich euch auch heut , Götter der Zeit , euch ewig lästern , hört mein lachendes Lästergeläut ! Ihr führt die Macht , ich führe Klage , ich führe das Wort in meiner Macht ! Dreizehn liegt ihr beim Gelage ; das bedeutet Totenwacht , Unfall , Hinfall – singt die Sage . Drache das Haupt geborgen , fragen die feigen Götter und schrein . Ewig folgt auf heute morgen ; mein Bescheid wird euer Gestern sein ! Denn wenn Er sein Haupt erhebt zur Rache , Götter , Wißt ihr , wenn erst zischt der Drache , wird euchDann erliegt die Welt dem Brande , der verbrennt , was brennen soll , der das Gold befreit vom Schlackensande , der verschont , was lebensvoll.Und der alte , dürre Norden , dann vom Feuer reingeglüht , fruchtbar Ascheland geworden , saamt sich neu , gebärt und blüht.Dann , in ewig grünen Hainen , neu geboren , lebt ein frei Geschlecht nicht verkrümmt von heiligen Gängelleinen , Keiner mehr ein Götterknecht.Götter , wenn sich dann die Raben um eure Gräber tummeln auf der Flur , keine Thräne wird dann Loke haben , seine ewig junge Hoffnung nur ! Ja : sein Gelächter fiel gleich Steinen schwer in eure Götterruh , denn er glaubt an jenen seinen Einen , nicht an Euer Blindekuh.Doch euren Gräbern lacht sein Geläute wie Freundesworte : Götter der Zeit , ruhet in Frieden ... aber heute leben die Götter der Ewigkeit !",256,Naturalismus,Jahrhundertwende
2721,46912,"Löns, Hermann_Nur ein Hund_1890","Löns, Hermann",Nur ein Hund,1890,"Geht ein Manschettenknopf verloren, Dann wird er sauber registriert, Im Polizeibericht gemeldet, Und auf ein Jahr dann deponiert.Ein Portemonnaie mit fünfzig Pfennig, Ach, darum macht man ein Geschrei, Als os ein Schatz von großem Werte, Ein Diamant wien Kohlkopf sei.Doch fängt dir 'mal der Hundefänger Fort deinen Hund, kein Hahn kräht nach, Und war er dir auch noch so teuer, Man murkst ihn ab am vierten Tag.Läufst du nicht gleich zum Zoologen, Dann ist dein Hund, eh' du's gedacht, Dein armer Putti, Ami, Alli, Zu Kunstdünger schon längst gemacht.",111,Naturalismus,Naturalismus
699,44636,"Däubler, Theodor_Dem Sommernachtstraum_1905","Däubler, Theodor",Dem Sommernachtstraum,1905,"Verschwendete der Baum sein keusches Blühen, So singt er sich: Zikaden sind bereit. Verstummen sie, um ihre Schlummerzeit, So möchten Himmelszweige Sterne sprühen.Auch Menschen recken sich aus Knochenmühen: Die Seele hüllt bei Wind ein leichtes Kleid, Wie sind den Traumgespielen Wiesen weit, Gebüsche heimlich für der Wünsche Glühen!Silene horchen schon mit Silberohren, Ob, Mond genannt, die Himmelsperle kommt; Dann wispern Nymphen unter Felsentoren.Verschleiert, wie es einer Jungfrau frommt, Reut Arethusa ihr so zartes Flüstern; Ein Satyr unter Feigen liebt sie lüstern.",99,Jahrhundertwende,Expressionismus
1430,8646,"Thoma, Ludwig_Gottesgericht_1894","Thoma, Ludwig",Gottesgericht,1894,"Ein Enterich hat jüngst im Freien Der Liebe ohne Scheu gefrönt. Natürlich waren sie zu zweien, Und was sie taten, ist verpönt.Er hatte das Rezept gefunden Zu jenem alten Wonnespiel, Wobei er oben und sie unten Ins Auge des Betrachters fiel.Ha! Wie ihm alle Sinne schwinden, Da schien es manchem offenbar, Daß jedes ethische Empfinden In diesem Tier erloschen war.Ein solches Beispiel öffentlicher Verdorbenheit kommt selten vor. Doch Gottes Mühlen mahlen sicher, Hier war es ein Benzinmotor.Das Rad zerquetscht sie in der Rinne Und preßt den Enterich auf sie, Es war wohl in gewissem Sinne Auch eine Schicksalsironie.",109,Jahrhundertwende,Jahrhundertwende
1315,45718,"Rilke, Rainer Maria_8._1900","Rilke, Rainer Maria",8.,1900,"Wenige ihr, der einstigen Kindheit Gespielen in den zerstreuten Gärten der Stadt: wie wir uns fanden und uns zögernd gefielen und, wie das Lamm mit dem redenden Blatt,sprachen als Schweigende. Wenn wir uns einmal freuten, keinem gehörte es. Wessen wars? Und wie zergings unter allen den gehenden Leuten und im Bangen des langen Jahrs.Wagen umrollten uns fremd, vorübergezogen, Häuser umstanden uns stark, aber unwahr, – und keines kannte uns je.Nichts. Nur die Bälle. Ihre herrlichen Bogen. Auch nicht die Kinder... Aber manchmal trat eines, ach ein vergehendes, unter den fallenden Ball.",111,Jahrhundertwende,Jahrhundertwende
