pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
12765,"Lichtenstein, Alfred_Unwetter_1912","Lichtenstein, Alfred",Unwetter,1912,"Erstarrter Mond steht wächsern, Weißer Schatten, Gestorbnes Gesicht, Über mir und der matten Erde. Wirft grünes Licht Wie ein Gewand, Ein faltiges, Auf bläuliches Land.Aber vom Rand Der Stadt steigt sanft Wie fingerlose, weiche Hand Und furchtbar drohend wie Tod Dunkel, namenloses ... Wächst höher her Ohne Ton, Ein leeres, langsames Meer –Erst war es nur wie eine müde Motte, die auf letzten Häusern kroch. Jetzt ist es schwarz blutendes Loch. Hat schon Die Stadt und den halben Himmel verschüttet.Ach, wär ich geflohn! – Nun ist es zu spät. Mein Kopf fällt in die Trostlosen Hände Am Horizont ein Schein wie ein Schrei Kündet Entsetzen und nahes Ende.",125,Expressionismus,Expressionismus
26120,Klabund_Weisse Mäuse_1909,Klabund,Weisse Mäuse,1909,"Er kaufte auf dem Jahrmarkt sich zwei weiße Mäuse Und tat sie in ein gläsernes Gehäuse. Nun machen sie Männchen, lecken ihre Pfoten Und sehen dich mit ihren roten Äuglein ein wenig melancholisch an Und springen plötzlich auf – und dann Beginnt ein tolles Laufen: die eine rechts herum, die andre links. Und ihre feinen Stimmen pfeifen spitz, und klingts Als splittre sich vom Glase jeder Ton, Als wolle es den beiden Im nächsten Augenblicke schon Gelingen, Mit ihrem schrillen Singen Die Glaswand zu durchschneiden.",94,Jahrhundertwende,Expressionismus
26208,Klabund_Auf ein Kaninchen_1909,Klabund,Auf ein Kaninchen,1909,"Weisse Felle, die ich streicheln durfte: Vorhang vor dem Heiligtum. Im Getön der spitzen Ohren schlurfte Eine Reisigsammlerin: der Ruhm.Sonne sass im Dschungel deiner Lende, Wiegte sich als goldne Möwe weit Auf den Meeren der gekalkten Wände, Wenn der Hund im Hellen schreit.Stäbe stürzten: aus den Katakomben Deiner Höhlung, die das Grüne barg. Deine Augen, rote Rhomben, Schliefen in der Müdigkeiten Sarg.Dich zertrat der grosse Bernhardiner, Aus dem Maule schwebte Kohl und Strunk. Als des Todes allezeit getreuer Diener Sprangst du pfeifend in die Dämmerung.",99,Jahrhundertwende,Expressionismus
10224,"Weissmann, Maria Luise_Gewissheit_1914","Weissmann, Maria Luise",Gewissheit,1914,"Sei geduldig! Nimm gelassen, Wie der Tage Kette gleitet: Anfang, der nicht zu erfassen, Ende nicht. Und die sich breitet, Mitte, ziellos, offner, enger, Laß sie zögern, laß sie schweifen: Unerbittlich wird ein strenger Kreis zuletzt Dich einbegreifen.",52,Expressionismus,Expressionismus
10162,"Weissmann, Maria Luise_Robinson siedelt sich am Rand der Insel an_1914","Weissmann, Maria Luise",Robinson siedelt sich am Rand der Insel an,1914,"Und mit dem Wort wars, daß er dann begann Die lange Zwiesprach mit sich selbst. Denn, sieh, Er war allein. Er war im Ozean Ein kleines Eiland. Und es kam ihm nie Von draußen Antwort. Keine Flucht gelang.Doch blieb ihm Sehnsucht stets. Er mochte tauschen Den kargen Strand nicht um den Traubenhang Der reichen Gründe, denn ihm war das Rauschen Des Meeres Hoffnung. So wuchs er am Rand Von Erde, Wasser, von sich selbst. Es fingen In ihm Gespräche sich. Er war wie Wand, Dünn ausgespannt, durch die die Stimmen gingen.",108,Expressionismus,Expressionismus
26115,Klabund_Sternschnuppen_1909,Klabund,Sternschnuppen,1909,"Als ein seliger Vagant Zieh ich in der Sterne Horden, Streu von meines Schiffes Borden Goldne Körner in das Land.Wo ein Mädchen hellen Blicks Eines Strahles Bahn ergattert, Fühlt sie leuchtenden Geschicks, Wie ihr Wunsch zum Stern entflattert. –Süßer Vogel, halte still, Komm in meine Sternkajüte, Sag, was deine süße lütte Herrin Gutes von mir will...",65,Jahrhundertwende,Expressionismus
16686,"Engelke, Gerrit_UNTITLED_1912","Engelke, Gerrit",UNTITLED,1912,"Pochend, pochend, fort und fort Treibt die Lebensgas-Maschine. Pochend, pochend, fort und fort. Treibt im Kreis die Herz-Turbine: Durch das Lungen-Schwammgekräuse, Durch des Hirnes Labyrinth-Gehäuse, Durch die Leber-, Nieren-Schleuse, Durch der Nährungs-Adern Vielkanäle: Blutes roten Fluß. – Weiter fließt der Fluß: Schmilzt mit Lava-Glut die Aderschäle Wellend, schwellend, fort und fort: Springt als Ton: als Schrei, als Wort In die Straßen-Dissonanz-Choräle, Geht als Meter-Schritt auf Pflastersteinen, (Tausendteiliger Druck von Allen Beinen) Wächst als Arbeits-Griff, als Händedrücken In das armgetürmte Steinhausblock-Gewirr, Saust als Peitschenhieb auf Lastpferd-Rücken, Schwillt als sichtbarwachsend Werk aus Werk-Geschirr. Pochend, pochend, fort und fort Treibt im Kreis die Kraft-Maschine, Pochend, pochend, fort und fort Treibt im Kreis die Herz-Turbine: Blut durch Leib- und Stadt-Atom. –Fließt und fließt der warme Strom: Fließt als Licht aus Bogenlampen: Zischt als »Fertig-Pfiff« von Hochbahn-Rampen: Schwerer Qualm aus Bahnsteighallen: Kaufgeschwirr aus Warenhallen: Stundenschall vom Kirchenturm: Fließt als Wort vom Telefunken-Turm: Wellend, schwellend, fort und fort. –Siebzehn blutdurchdrängte Straßen-Stunden Voller Lärm und Arbeits-Drang, Siebzehn rotdurchströmte Körper-Stunden, Siebzehn Kreislauf-Stunden lang: Pocht und treibt die Herz-Turbine. –Dann stellt die Alles-Hand Die Saug- und Speimaschine, Den Hebelschaft Auf zehntel Kraft. Es ruht das Kraftgewelle eine Nacht. Doch früh beim Sechs-Uhr-Morgen-Pfiff Verstellt die Hand mit großem Griff: Das Herz- und Stadt-Getreib auf volle Macht.",261,Expressionismus,Expressionismus
41369,"Trakl, Georg_1_1900","Trakl, Georg",1,1900,"Mutter trug das Kindlein im weißen Mond, Im Schatten des Nußbaums, uralten Hollunders, Trunken vom Safte des Mohns, der Klage der Drossel; Und stille Neigte in Mitleid sich über jene ein bärtiges AntlitzLeise im Dunkel des Fensters; und altes Hausgerät Der Väter Lag im Verfall; Liebe und herbstliche Träumerei.Also dunkel der Tag des Jahrs, traurige Kindheit, Da der Knabe leise zu kühlen Wassern, silbernen Fischen hinabstieg, Ruh und Antlitz; Da er steinern sich vor rasende Rappen warf, In grauer Nacht sein Stern über ihn kam;Oder wenn er an der frierenden Hand der Mutter Abends über Sankt Peters herbstlichen Friedhof ging, Ein zarter Leichnam stille im Dunkel der Kammer lag Und jener die kalten Lider über ihn aufhob.Er aber war ein kleiner Vogel im kahlen Geäst, Die Glocke lang im Abendnovember, Des Vaters Stille, da er im Schlaf die dämmernde Wendeltreppe hinabstieg.",161,Jahrhundertwende,Expressionismus
26210,Klabund_Ballade vom Wort_1909,Klabund,Ballade vom Wort,1909,"Was wollen die grossen Worte? Sie rollen wie ein Kiesel klein Am Weg, an der Strassenborte In den Morgen ein.Sie hängen an manchem Baume Wie Früchte halbgereift. Sie haben von manchem Traume Den zarten Puder gestreift.Sie schmecken wie Galle so bitter. So spei sie aus dem Spiel! Sie sitzen im Fleisch wie Splitter. Ein Wort ist schon zuviel.Ein Wort schon ist Mord schon am Himmel. So schweige und neig dich zum Herd. Stumm lenkt durch das Sternengewimmel Der Herr sein ewiges Gefährt.",91,Jahrhundertwende,Expressionismus
43995,"Stramm, August_Mondschein_1894","Stramm, August",Mondschein,1894,Bleich und müde Schmieg und weich Kater duften Blüten graunen Wasser schlecken Winde schluchzen Schein entblößt die zitzen Brüste Fühlen stöhnt in meine Hand.,25,Jahrhundertwende,Expressionismus
44878,"Heym, Georg_10._1899","Heym, Georg",10.,1899,"Wie dichte Wolken liegen Dunst und Hauch Des heißen Mittags auf der Ebnen Weiten. Die Sonnenstrahlen wie durch Nebel gleiten, Schwarz wälzt sich hin verbrannter Felder Rauch.Der Toten Blut und Wunden faulend stinken. Die Sterbenden, die Durst wahnsinnig macht, Kriechen auf Vieren durchs Gewühl der Schlacht Zu den schon Toten, um ihr Blut zu trinken.Hier haben zwei im Staube sich gefunden. Ein Perser und ein Grieche. Halb schon tot, Der in der Brust, der in dem Bauch die Wunden.Der stärkre Perser drosselt den Hellenen. Dann läßt er des Erstickten Blut sich munden, Das wie ein Bach tritt aus des Bauches Venen.",114,Jahrhundertwende,Expressionismus
26292,Klabund_1._1909,Klabund,1.,1909,"Wer wird einst deinen süssen Namen wissen, Wenn nicht mein Wille ihn in Wort geprägt? Wenn ich ihn nicht in Elfenbein gelegt Und mit dem Schattenspiel des Ruhms umrissen?Einst wird man Wimpel auf dem »Coelius« hissen! Und Coelius heissen Kinder, die erregt Ein Muttertraum zu Heldentaten wägt. Und Coelius seufzt es zwischen tausend Küssen.Dann wirst du längst im feuchten Grabe liegen, Wo Mohn allein die trübe Tafel weist. Ein Vogel wird sich auf der Weide wiegen,Von fernen Tropen zwitschernd zugereist – Um ihn von Spatz und Nachtigall ein Reigen – Er geistert schillernd – Geist von deinem Geist.",112,Jahrhundertwende,Expressionismus
21145,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,"Der Schnellzug tastet sich und stößt die Dunkelheit entlang. Kein Stern will vor. Die ganze Welt ist nur ein enger, nachtumschienter Minengang, Darein zuweilen Förderstellen blauen Lichtes jähe Horizonte reißen: Feuerkreis Von Kugellampen, Dächern, Schloten, dampfend, strömend ... nur sekundenweis ... Und wieder alles schwarz. Als führen wir ins Eingeweid der Nacht zur Schicht. Nun taumeln Lichter her ... verirrt, trostlos vereinsamt ... mehr ... und sammeln sich ... und werden dicht. Gerippe grauer Häuserfronten liegen bloß, im Zwielicht bleichend, tot – etwas muß kommen ... o, ich fühl es schwer Im Hirn. Eine Beklemmung singt im Blut. Dann dröhnt der Boden plötzlich wie ein Meer: Wir fliegen, aufgehoben, königlich durch nachtentrissne Luft, hoch übern Strom. O Biegung der Millionen Lichter, stumme Wacht, Vor deren blitzender Parade schwer die Wasser abwärts rollen. Endloses Spalier, zum Gruß gestellt bei Nacht! Wie Fackeln stürmend! Freudiges! Salut von Schiffen über blauer See! Bestirntes Fest! Wimmelnd, mit hellen Augen hingedrängt! Bis wo die Stadt mit letzten Häusern ihren Gast entläßt. Und dann die langen Einsamkeiten. Nackte Ufer. Stille. Nacht. Besinnung. Einkehr. Kommunion. Und Glut und Drang Zum Letzten, Segnenden. Zum Zeugungsfest. Zur Wollust. Zum Gebet. Zum Meer. Zum Untergang.",244,Jahrhundertwende,Expressionismus
12803,"Lichtenstein, Alfred_Hohes Lied:_1902","Lichtenstein, Alfred",Hohes Lied:,1902,"Maria du – daran zu denken, wie Ich dich empfand ... Der schwere Kopf versinkt – Meer nur und Mond – Meermond und Wind und Welt –Um deine weiße Haut der weiße Sand, Maria – Dein Haar ... Dein Lächeln ... Rings ist Meer und Not Und Ruf und Sehnsucht und ein sanftes Glück –All dieses Singen, das so müde macht ... Kommt nicht der Himmel wie ein Mutterlied Zur Stirn des Kindes hin und hin zu uns –",82,Jahrhundertwende,Expressionismus
41361,"Trakl, Georg_Kindheit_1900","Trakl, Georg",Kindheit,1900,"Voll Früchten der Hollunder; ruhig wohnte die Kindheit In blauer Höhle. Über vergangenen Pfad, Wo nun bräunlich das wilde Gras saust, Sinnt das stille Geäst; das Rauschen des LaubsEin gleiches, wenn das blaue Wasser im Felsen tönt. Sanft ist der Amsel Klage. Ein Hirt Folgt sprachlos der Sonne, die vom herbstlichen Hügel rollt.Ein blauer Augenblick ist nur mehr Seele. Am Waldsaum zeigt sich ein scheues Wild und friedlich Ruhn im Grund die alten Glocken und finsteren Weiler.Frömmer kennst du den Sinn der dunklen Jahre, Kühle und Herbst in einsamen Zimmern; Und in heiliger Bläue läuten leuchtende Schritte fort.Leise klirrt ein offenes Fenster; zu Tränen Rührt der Anblick des verfallenen Friedhofs am Hügel, Erinnerung an erzählte Legenden; doch manchmal erhellt sich die Seele, Wenn sie frohe Menschen denkt, dunkelgoldene Frühlingstage.",147,Jahrhundertwende,Expressionismus
21146,"Stadler, Ernst_UNTITLED_1898","Stadler, Ernst",UNTITLED,1898,"Die Uhren schlagen sieben. Nun gehen überall in der Stadt die Geschäfte aus. Aus schon umdunkelten Hausfluren, durch enge Winkelhöfe aus protzigen Hallen drängen sich die Verkäuferinnen heraus. Noch ein wenig blind und wie betäubt vom langen Eingeschlossensein Treten sie, leise erregt, in die wollüstige Helle und die sanfte Offenheit des Sommerabends ein. Griesgrämige Straßenzüge leuchten auf und schlagen mit einem Male helleren Takt, Alle Trottoirs sind eng mit bunten Blusen und Mädchengelächter vollgepackt. Wie ein See, durch den das starke Treiben eines jungen Flusses wühlt, Ist die ganze Stadt von Jugend und Heimkehr überspült. Zwischen die gleichgiltigen Gesichter der Vorübergehenden ist ein vielfältiges Schicksal gestellt – Die Erregung jungen Lebens, vom Feuer dieser Abendstunde überhellt, In deren Süße alles Dunkle sich verklärt und alles Schwere schmilzt, als wär es leicht und frei, Und als warte nicht schon, durch wenig Stunden getrennt, das triste Einerlei Der täglichen Frohn – als warte nicht Heimkehr, Gewinkel schmutziger Vorstadthäuser, zwischen nackte Mietskasernen gekeilt, Karges Mahl, Beklommenheit der Familienstube und die enge Nachtkammer, mit den kleinen Geschwistern geteilt, Und kurzer Schlaf, den schon die erste Frühe aus dem Goldland der Träume hetzt – All das ist jetzt ganz weit – von Abend zugedeckt – und doch schon da, und wartend wie ein böses Tier, das sich zur Beute niedersetzt, Und selbst die Glücklichsten, die leicht mit schlankem Schritt Am Arm des Liebsten tänzeln, tragen in der Einsamkeit der Augen einen fernen Schatten mit. Und manchmal, wenn von ungefähr der Blick der Mädchen im Gespräch zu Boden fällt, Geschieht es, daß ein Schreckgesicht mit höhnischer Grimasse ihrer Fröhlichkeit den Weg verstellt. Dann schmiegen sie sich enger, und die Hand erzittert, die den Arm des Freundes greift, Als stände schon das Alter hinter ihnen, das ihr Leben dem Verlöschen in der Dunkelheit entgegenschleift.",337,Jahrhundertwende,Expressionismus
16658,"Engelke, Gerrit_UNTITLED_1913","Engelke, Gerrit",UNTITLED,1913,"Träge schwimmt die Straße in den Abend. Radfahrer klingeln, Ein Droschkengaul prustet trabend, Straßenlang übergießen, umzingeln Lichter die Abendgänger. Die Straße tönt weicher und bänger.Drüben am Hause klappt ein Postradfahrer Den Briefkasten zu. Wirft den Beutel mit Feierabendruh Auf sein Rad –Mensch! Du! Du! Du Schicksalsbewahrer! Du Weltbote der Stadt! Siehst du nicht wie der Beutel schwillt, Wie er quillt, wie er quillt? Ein Brandbrief lodert in ihm auf, Ein Liebesbrief schreit rot und geil, Ein Händler ladet ein zum Kauf, Ein Schuft hält seine Ehfrau feil, Ein Erpresser der Schwarzhand droht, Einer schließt ab auf tausend Stück Brot, Einer knüpft sich um den Hals ein Seil, Ein Neugeborener kräht und strampelt, krebsrot, Eine Mutter, eine Mutter ist tot – Ich kann dies Wirbeln nicht fassen, – Und Du, du trödelst da so gelassen! Mensch! du bringst in alle Türen Freudeschüren Oder todschweren Sinn! Um dich herum gärt Geld- und Leiberkampf, Um dich stürzt alles Schicksal hin!Klingelnd radelt der Bote stadthin, In dem Straßendampf –",198,Expressionismus,Expressionismus
26116,Klabund_Wünsche_1909,Klabund,Wünsche,1909,"Wenn du des Nachts die große Stadt durchstreifst, Und deine Wünsche in den Ampeln hängen, Versuche, daß den Willen du begreifst, Aus dem sie ins erhaben Dunkle drängen. Sie flüchten früh vor ihrer Blondheit Glanz, Aus der sie gerne Mörderstricke flöchten. Ihr Dasein ist auf Strahlenschuhn ein Tanz – Sie bringen Leben, wo sie sterben möchten.",65,Jahrhundertwende,Expressionismus
26387,Klabund_Gut Holz_1909,Klabund,Gut Holz,1909,"Wer hat dich so hoch da droben – Das Kegelspiel ist schon seit ewigen Zeiten eine kulturelle Macht. Ursprünglich haben die Götter mit dem Mond nach den Sternen geschoben Und erst später haben sie die Erfindung der Holzkugel gemacht.Nämlich das kam so: Mit dem Holzkopf der Gott – Wie hieß er doch gleich? jedenfalls wars kein christlicher – Der heilige Geist trieb wieder einmal mit den heiligsten DingenBezweifelte sich selbst, die unbefleckte Empfängnis – kurz und gut, Der betreffende Gott war sprachlos und verlor seinen Kopf. Aus Versehen schob Zeus mit ihm, und der Holzkopf erwies sichVom Holz zum Eisen, von der Holzkugel zur Kanonenkugel ist nur ein Schritt. Und dann kam man auch von den Sternen ab und fand es netter, Von nun an auf lebende Menschen zu schieben (da, wie bekannt, die Götter den Menschen über alles lieben) – Und so war der ganze Weltkrieg nur ein Preiskegeln der Götter.",167,Jahrhundertwende,Expressionismus
26121,Klabund_Winterlandschaft_1909,Klabund,Winterlandschaft,1909,"Das Hügelland wogt wie ein weißes Meer im Schnee, Vom Himmel nieder wuchten violette Schneewolken, eine dichtverschlungne Kette, Die in der Luft an roten Öfen hängt – Die Sonne brannte sie – Am Horizonte aber wölbt sich aus der weißen Flur ein Berg, Mit Tann bestanden, schwarz gekappt, Ein ungeheurer Igel, der den Schneefall Von seinen Borsten schläfrig schüttelte.",67,Jahrhundertwende,Expressionismus
26391,Klabund_Das erste Spiel_1909,Klabund,Das erste Spiel,1909,"Wir liegen in der Welt. Das erste Spiel Treibt wohl die Mutter mit den Brüsten leis. Dann tritt die Amme in den krausen Kreis, Sie weiß sehr wenig und sie lehrt uns viel.Der Bleisoldat schießt nun nach seinem Ziel. Beim Murmelschieben winkt manch schöner Preis. Mit Reifen rennen freut den Buben. Sei's für sich, sei's mit dem zärtlichen Gespiel,Dem Mädchen, dem die erste Andacht gilt. Bald spielt sie mit dem Knaben ganz allein. Sie schtreichelt ihn. Sie schmollt. Sie lacht. Sie schilt.Er flieht zu Würfel, Dirnenscherz und Wein. Sie wendet schaudernd sich von seinem Bild Und stößt unwissend ihn in Nacht hinein.",122,Jahrhundertwende,Expressionismus
16669,"Engelke, Gerrit_UNTITLED_1904","Engelke, Gerrit",UNTITLED,1904,"Weißt du was die Mittags-Straße schüttert, lebt, Wenn chaotisch tausend Lebenstakte schlagen Aus den Menschen, Häusern, Pferden, Wagen? Gottesrhythmus!Weißt du was des Nachts das müde Haus durchbebt, Wenn der Mondlichthimmel auf die Stadt gesunken? Was die Straßen sausen unter Sternenfunken? Gottesrhythmus!Unaufhörlich drangvoll, fluten, beben Rhythmusströme durch die Stunden um dich her, Schwellen, wellen über dich zu Einem Meer: Gottesrhythmus!Und du selbst, du Mensch in diesem Herzschlag-Leben, Von Tränen überspült, vom Straßenbraus gepackt, Bist der höchste Rhythmus, vollster Blutstrom-Takt: Denn in Dir ist Gott!",110,Jahrhundertwende,Expressionismus
44037,"Stramm, August_Granaten_1894","Stramm, August",Granaten,1894,Das Wissen stockt Nur Ahnen webt und trügt Taube täubet schrecke Wunden Klappen Tappen Wühlen Kreischen Schrillen Pfeifen Fauchen Schwirren Splittern Klatschen Knarren Knirschen Stumpfen Stampfen Der Himmel tapft Die Sterne schlacken Zeit entgraust Sture weltet blöden Raum.,39,Jahrhundertwende,Expressionismus
41336,"Trakl, Georg_Dämmerung_1900","Trakl, Georg",Dämmerung,1900,"Im Hof, verhext von milchigem Dämmerschein, Durch Herbstgebräuntes weiche Kranke gleiten. Ihr wächsern-runder Blick sinnt goldner Zeiten, Erfüllt von Träumerei und Ruh und Wein.Ihr Siechentum schließt geisterhaft sich ein. Die Sterne weiße Traurigkeit verbreiten. Im Grau, erfüllt von Täuschung und Geläuten, Sieh, wie die Schrecklichen sich wirr zerstreun.Formlose Spottgestalten huschen, kauern Und flattern sie auf schwarz-gekreuzten Pfaden. O! trauervolle Schatten an den Mauern.Die andern fliehn durch dunkelnde Arkaden; Und nächtens stürzen sie aus roten Schauern Des Sternenwinds, gleich rasenden Mänaden.",95,Jahrhundertwende,Expressionismus
12821,"Lichtenstein, Alfred_4_1902","Lichtenstein, Alfred",4,1902,"Ich habe manchmal Angst: ein Jahr ist lang, Unendlich lang. Und ewig Beineschwingen ... Den ganzen lieben Tag beim Körperkneten Und beim Parademarsch, beim Platzpatronenschießen Die Welt vergessen müssen ... daß man noch am Abend Beim Bier ganz dumpf ist, noch beim Schlafengehn Den schweren Helm auf seiner Stirne spürt – Und in der Nacht von den Sergeanten träumt – –",66,Jahrhundertwende,Expressionismus
39031,"Sack, Gustav_Die Nacht_1900","Sack, Gustav",Die Nacht,1900,"Des Mondes silberweiße Serpentine sticht wie ein Riesenspeer weit in den See hinaus, um den mit finsterer Heroenmiene der Berge weißköpfiges Heer sich aufgetürmt – das ist ihr Haus, in dem sie immer wieder Ruhe hält, wenn flüchtig sie durch alle Welt Wohn und Schlummer streute; nun ruht sie zwischen den Bergen und über dem See, bis über der Gipfel vereiste Höh des Morgens bellende Strahlenmeute wie eine feurige Kugel Gold klingend in die Täler rollt und die Verschlafene wolkig zerfetzt tief in die Berge und Klüfte hetzt.",94,Jahrhundertwende,Expressionismus
12756,"Lichtenstein, Alfred_Der Winter_1912","Lichtenstein, Alfred",Der Winter,1912,"Von einer Brücke schreit vergrämt ein Hund Zum Himmel ... der wie alter grauer Stein Auf fernen Häusern steht. Und wie ein Tau Aus Teer liegt auf dem Schnee ein toter Fluß.Drei Bäume, schwarzgefrorne Flammen, drohn Am Ende aller Erde. Stechen scharf Mit spitzen Messern in die harte Luft, In der ein Vogelfetzen einsam hängt.Ein paar Laternen waten zu der Stadt, Erloschne Leichenkerzen. Und ein Fleck Aus Menschen schrumpft zusammen und ist bald Ertrunken in dem schmählich weißen Sumpf.",87,Expressionismus,Expressionismus
