pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
10220,"Weissmann, Maria Luise_Mit einer Uhr_1914","Weissmann, Maria Luise",Mit einer Uhr,1914,"Ich wollt' sie erst mit diesem Wunsch geleiten, Ich wollte sagen: »Liebster, laß Dir scheinen Bittere Stunden jene, die uns scheiden, Und süße Stunden, solche, die uns einen.«Kaum war der Wunsch gedacht, als ich ihn bat »Sei ungetan!« Ach, der mich inbegriff, Kein Wunsch, der Dir nicht einmal Böses tat Im Meer der Zukunft, untergründig Riff...Wie leicht mag sein, daß die Vergänglichkeit Mich nimmt, ihr Teil – »una ex hisce« rief Die Inschrift stumm. Dich träf in dieser ZeitMein Wunsch wie Fluch. Und also scheid ich aus Und bitte nur, daß Dich umschließe tief, Wo Du auch seist, des Glückes gastlich Haus.",133,Expressionismus,Expressionismus
16678,"Engelke, Gerrit_UNTITLED_1914","Engelke, Gerrit",UNTITLED,1914,"Und jeder Nacht, die dem Vergangnen eingeborgen, Folgt ein Morgen. Neue Tage breiten sich auf allen Wegen Plötzlich dir entgegen: Brausen hell, umstürzen dich. Vorbei. Verdunkeln sich; Und lassen dich im ungewissen Heut. Und wieder folgt ein Morgen – Und Eine Frage dräut: Wohin?!",56,Expressionismus,Expressionismus
10162,"Weissmann, Maria Luise_Robinson siedelt sich am Rand der Insel an_1914","Weissmann, Maria Luise",Robinson siedelt sich am Rand der Insel an,1914,"Und mit dem Wort wars, daß er dann begann Die lange Zwiesprach mit sich selbst. Denn, sieh, Er war allein. Er war im Ozean Ein kleines Eiland. Und es kam ihm nie Von draußen Antwort. Keine Flucht gelang.Doch blieb ihm Sehnsucht stets. Er mochte tauschen Den kargen Strand nicht um den Traubenhang Der reichen Gründe, denn ihm war das Rauschen Des Meeres Hoffnung. So wuchs er am Rand Von Erde, Wasser, von sich selbst. Es fingen In ihm Gespräche sich. Er war wie Wand, Dünn ausgespannt, durch die die Stimmen gingen.",108,Expressionismus,Expressionismus
70727,"Trakl, Georg_GEISTLICHES LIED_1913","Trakl, Georg",GEISTLICHES LIED,1913,"Hör’ im Dorf sich viele freun, Gärtner an der Mauer mäht, Leise eine Orgel geht, Mischet Klang und goldenen Schein, Klang und Schein. Liebe segnet Brot und Wein.Hör’ im Dorf sich viele freun, Gärtner an der Mauer mäht, Leise eine Orgel geht, Mischet Klang und goldenen Schein, Klang und Schein. Liebe segnet Brot und Wein.",68,Expressionismus,Expressionismus
12831,"Lichtenstein, Alfred_Die Schlacht bei Saarburg_1914","Lichtenstein, Alfred",Die Schlacht bei Saarburg,1914,Die Erde verschimmelt im Nebel. Der Abend drückt wie Blei. Rings reißt elektrisches Krachen Und wimmernd bricht alles entzwei.Wie schlechte Lumpen qualmen Die Dörfer am Horizont. Ich liege gottverlassen In der knatternden Schützenfront.Viel kupferne feindliche Vögelein Surren um Herz und Hirn. Ich stemme mich steil in das Graue Und biete dem Tode die Stirn.,59,Expressionismus,Expressionismus
10136,"Weissmann, Maria Luise_UNTITLED_1914","Weissmann, Maria Luise",UNTITLED,1914,"Die Toten meiner Jahrtausende Sind auferstanden. Meiner Väter Blick Ging über mich, es wandelte Leicht die Nähe der Erwachenden.Im Abend aber entschliefen sie Plötzlich; aus ihren Augenhöhlen Brachen Blumen, ihres Atems Stille griff Nach meinem Herzen, eine blaue Hand.",45,Expressionismus,Expressionismus
10179,"Weissmann, Maria Luise_Robinson nimmt Abschied von der Insel_1914","Weissmann, Maria Luise",Robinson nimmt Abschied von der Insel,1914,"Nun lehrst du mich das Letzte: lehrst zu gehn - O schwerer Abschied! – kleine Insel, Land, Das mir erwuchs: ich küsse deinen Strand. In dich gebettet, in dir zu bestehn Wie sehnt ich mich! Wir waren eins geworden In langer Liebe: Meine Seele strich Rauschend durch deine Wälder, stürzte sich Brausend in deine Flüsse, sang in Worten Tief aus dir atmend auf. O Reich, verliehen Mir, ins Verwandte tief verwandt zu reichen: O Leib aus Erde, Wasser, Salz, Gestein! Und nun Verbleichen, abendliches Weichen In das Gewesene – o daß uns kein Verweilen ward! Daß Ewigkeit uns nur, Verwandelten, ein schmales Teil mag sein; Dem ewig Gehenden ewige Spur.",135,Expressionismus,Expressionismus
52783,"Wolfenstein, Alfred_Städter_1914","Wolfenstein, Alfred",Städter,1914,"Dicht wie die Löcher eines Siebes stehn Fenster beieinander, drängend fassen Häuser sich so dicht an, daß die Straßen Grau geschwollen wie Gewürgte stehn.Ineinander dicht hineingehakt Sitzen in den Trams die zwei Fassaden Leute, ihre nahen Blicke baden Ineinander, ohne Scheu befragt.Unsre Wände sind so dünn wie Haut, Daß ein jeder teilnimmt, wenn ich weine. Unser Flüstern, Denken ... wird Gegröle ...- Und wie still in dick verschlossner Höhle Ganz unangerührt und ungeschaut Steht ein jeder fern und fühlt: alleine",90,Expressionismus,Expressionismus
10214,"Weissmann, Maria Luise_UNTITLED_1914","Weissmann, Maria Luise",UNTITLED,1914,"Schweig, mein Geliebter; Mund auf Mund Wurden wir groß, wurden wir alt In einem nie gestillten Bund, Alt wie der uralte Wald.Alt wie der Mond, mein Lichtgesicht, Bist du am Himmel tausend Jahr O schmale Sichel aufgericht, Der ich die Ernte war.Alt wie das Meer, die dunkle Saat, Nach dir gereift, sehnsüchtige Flut, Steigt zwischen uns den ewigen Pfad Dunkel das ewige Blut.",75,Expressionismus,Expressionismus
12732,"Lichtenstein, Alfred_Der Lackschuh_1911","Lichtenstein, Alfred",Der Lackschuh,1911,"Der Dichter dachte: Ach was, ich hab den Plunder satt! Die Dirnen, das Theater und den Stadtmond, Die Oberhemden, Straßen und Gerüche, Die Nächte und die Kutscher und die Fenster, Das Lachen, die Laternen und die Morde – Den ganzen Dreck hab ich nun wirklich satt, Beim Teufel! Mag werden, was da will ... mir ist es gleich: Der Lackschuh drückt mich. Und ich zieh ihn aus –Die Leute mögen sich verwundert wenden. Nur schade ists um meinen seidnen Strumpf ...",96,Expressionismus,Expressionismus
16698,"Engelke, Gerrit_UNTITLED_1917","Engelke, Gerrit",UNTITLED,1917,"Ich kam aus den Meeren, ich kam aus der Sonne, ich kam aus dem Wind, Die alle mir Urväter und Mütter sind; Aus fallenden Zeiten, aus ewiger Nacht ein lallendes Werde, Ein schillernder Tropfen, ein hilfloses Kind, Geworfen auf winzigen Fleck der Erde. Ein Häuflein Jahre des Lebens, Gefäß des Kummers und freudig flutenden Bebens, Ein kreisendes Stündlein vor ewiger Zeit. O halte, Weltanfang und -Ende mich immer in Demut bereit, Ich kam aus den Meeren, aus Sonne und Wind, Und bin nur ein Kind.Ist es nicht immer genug: Daß dich ein herbstlich verblutender Baum, Hintaumelnder Vogelflug, Entzündeter Abendwolken Schaum, Ein schluchzend einfältiglich Lied, Das über engende Höfe flieht, In gottvolle Armut und Nacktheit entrückt, Unendlich beglückt!",141,Expressionismus,Expressionismus
10223,"Weissmann, Maria Luise_Mich ergriff der Schmerz und sprach:_1914","Weissmann, Maria Luise",Mich ergriff der Schmerz und sprach:,1914,"Nun bist du mein. Ich bin das starke Haus, das dich behaust, Ich bin im Haus der stärkste Stein. Wenn du vertraust – Ich bin das sichre Haus und schließ dich ein.Ich bin das Brot, Ich bin das gute Brot, das dich erhält, Ich bin im Brot die große Not, Die dich befällt, Speis ich dich nicht; ich bin das Brot.Ich bin der Wind, Ich bin der Atem, der dich weich umweht. Ich bin Die nur zu kommen geht. So bist du mein. Ich bin der weite Wind.Versieh dich nicht – Ich bin es auch, die deine Hand sich bricht, Die Blume klein. Und bin das Licht, Das süße Licht, Das sie umflicht – Denn du bist mein. Versieh dich nicht!",143,Expressionismus,Expressionismus
16692,"Engelke, Gerrit_UNTITLED_1913","Engelke, Gerrit",UNTITLED,1913,"Herrlich ist die Nacht erblüht, Von jedem Blinkstern sprüht Ein Himmelstropfen –Die dunkelschwere Schweigestadt Schläft friedlich, tagessatt, Unter Himmelstropfen –Die ganze Stadt ist überregnet, Vom Licht das alle Schläfer segnet, Diese Nacht.",38,Expressionismus,Expressionismus
16686,"Engelke, Gerrit_UNTITLED_1912","Engelke, Gerrit",UNTITLED,1912,"Pochend, pochend, fort und fort Treibt die Lebensgas-Maschine. Pochend, pochend, fort und fort. Treibt im Kreis die Herz-Turbine: Durch das Lungen-Schwammgekräuse, Durch des Hirnes Labyrinth-Gehäuse, Durch die Leber-, Nieren-Schleuse, Durch der Nährungs-Adern Vielkanäle: Blutes roten Fluß. – Weiter fließt der Fluß: Schmilzt mit Lava-Glut die Aderschäle Wellend, schwellend, fort und fort: Springt als Ton: als Schrei, als Wort In die Straßen-Dissonanz-Choräle, Geht als Meter-Schritt auf Pflastersteinen, (Tausendteiliger Druck von Allen Beinen) Wächst als Arbeits-Griff, als Händedrücken In das armgetürmte Steinhausblock-Gewirr, Saust als Peitschenhieb auf Lastpferd-Rücken, Schwillt als sichtbarwachsend Werk aus Werk-Geschirr. Pochend, pochend, fort und fort Treibt im Kreis die Kraft-Maschine, Pochend, pochend, fort und fort Treibt im Kreis die Herz-Turbine: Blut durch Leib- und Stadt-Atom. –Fließt und fließt der warme Strom: Fließt als Licht aus Bogenlampen: Zischt als »Fertig-Pfiff« von Hochbahn-Rampen: Schwerer Qualm aus Bahnsteighallen: Kaufgeschwirr aus Warenhallen: Stundenschall vom Kirchenturm: Fließt als Wort vom Telefunken-Turm: Wellend, schwellend, fort und fort. –Siebzehn blutdurchdrängte Straßen-Stunden Voller Lärm und Arbeits-Drang, Siebzehn rotdurchströmte Körper-Stunden, Siebzehn Kreislauf-Stunden lang: Pocht und treibt die Herz-Turbine. –Dann stellt die Alles-Hand Die Saug- und Speimaschine, Den Hebelschaft Auf zehntel Kraft. Es ruht das Kraftgewelle eine Nacht. Doch früh beim Sechs-Uhr-Morgen-Pfiff Verstellt die Hand mit großem Griff: Das Herz- und Stadt-Getreib auf volle Macht.",261,Expressionismus,Expressionismus
10153,"Weissmann, Maria Luise_Schwester,_1914","Weissmann, Maria Luise","Schwester,",1914,"Immer sind die dunkeln Abenteuer Zwischen uns, wir können oft Keines der vielen blauen Worte finden, Die uns geschenkt sind.Dann, wenn ich die schmalen Krystalle Meines weißen Traumes Dir bringe, Häufst Du rötliche Scheiter Und glühst ein Feuer.Oder ich möchte mit Abendwind Deine schmerzliche Lippe kühlen Und er kommt schwül von den Gärten Meiner Sehnsucht.Schwester, immer sind die dunkeln Abenteuer Zwischen uns, wir können kaum Unter Schatten erkennen, wie sehr Wir uns lieben.",81,Expressionismus,Expressionismus
12768,"Lichtenstein, Alfred_Die Stadt_1913","Lichtenstein, Alfred",Die Stadt,1913,"Ein weißer Vogel ist der große Himmel. Hart unter ihn geduckt stiert eine Stadt. Die Häuser sind halbtote alte Leute.Griesgrämig glotzt ein dünner Droschkenschimmel. Und Winde, magre Hunde, rennen matt. An scharfen Ecken quietschen ihre Häute.In einer Straße stöhnt ein Irrer: Du, ach, du – Wenn ich dich endlich, o Geliebte, fände ... Ein Haufen um ihn staunt und grinst voll Spott.Drei kleine Menschen spielen Blindekuh – Auf alles legt die grauen Puderhände Der Nachmittag, ein sanft verweinter Gott.",92,Expressionismus,Expressionismus
10207,"Weissmann, Maria Luise_Schnee_1914","Weissmann, Maria Luise",Schnee,1914,"Träne des Himmels: der Regen fiel Tödlich wie Schwermut fällt Auf das geliebte zerbrochene Spiel Auf die verwesende Welt.Herbst schon rollte sie schwelgend hinab, Purpurner Untergang, Sanft nun wiegt sie zu Grab Eigener Wehmut Gesang.Da: im silbernen Blitz der Fröste Sieh, Erstarrung fällt, Selige Form; es tanzt im Kristall die erlöste Tanzt die gerettete Welt.",63,Expressionismus,Expressionismus
70720,"Trakl, Georg_FRAUENSEGEN_1913","Trakl, Georg",FRAUENSEGEN,1913,Schreitest unter deinen Frau’n Und du lächelst oft beklommen: Sind so bange Tage kommen. Weiß verblüht der Mohn am Zaun.Schreitest unter deinen Frau’n Und du lächelst oft beklommen: Sind so bange Tage kommen. Weiß verblüht der Mohn am Zaun.,48,Expressionismus,Expressionismus
12734,"Lichtenstein, Alfred_Der Rauch auf dem Felde_1911","Lichtenstein, Alfred",Der Rauch auf dem Felde,1911,"Lene Levi lief am Abend Trippelnd, mit gerafften Röcken, Durch die langen, leeren Straßen Einer Vorstadt.Und sie sprach verweinte, wehe, Wirre, wunderliche Worte, Die der Wind warf, daß sie knallten Wie die Schoten,Sich an Bäumen blutig ritzten Und verfetzt an Häusern hingen Und in diesen tauben Straßen Einsam starben.Lene Levi lief, bis alle Dächer schiefe Mäuler zogen, Und die Fenster Fratzen schnitten Und die SchattenGanz betrunkne Späße machten – Bis die Häuser hilflos wurden Und die stumme Stadt vergangen War in weitenFeldern, die der Mond beschmierte ... Lenchen nahm aus ihrer Tasche Eine Kiste mit Zigarren, Zog sich weinend",113,Expressionismus,Expressionismus
16665,"Engelke, Gerrit_UNTITLED_1912","Engelke, Gerrit",UNTITLED,1912,"Ueber Wiesen, die am Stadtrand liegen, Geh ich mit erfreuten Sinnen hin, Drosseln schnärren – Wolken fliegen – Im Sausewind rauschen, biegen Sich die Hecken – grüne Gräser wogen, wiegen – Und es schnärrt und saust und rauscht und wiegt in meinem Sinn: Ich weiß, ich bin, ich bin!Drüben von den hohen Schornsteintürmen flattern Qualm-Fahnen über meine Lärm-Stadt hin: Menschenvolle Straßenbahnen rattern In der Ferne, Automobile knattern Hart vorbei: es stampft und walzt in meinem Sinn: Ich weiß, ich bin, ich bin!Aus Lärm und Laub, aus meinem Schritt, aus Wolkenschweben, Aus Millionen Wesen, die mich Mensch umbeben: Verströmt ein frohverwandtes Aufwärtsheben, Verströmt mir sausend in den Sinn: Ich weiß, ich bin mit euch ein Leben! Ich weiß, ich weiß: ich bin! ich bin!Von nun ab geh ich durch die Häuserstraßen-Enge, Die übervoll von Schritten, Hufen, Straßenbahn-Gebimmel, Von nun ab geh ich durch die Promenaden-Menschenmenge, Durch das frauen-, früchtebunte Wochenmarkt-Gewimmel, Durch den Wald, durch Baum-Gedränge, Durch die Morgen-, Mittagsstunden: Wie mit elektrisiertem Leibe hin! Wie mit elektrisiertem Leibe hin! Ich freue mich, daß ich von Leben überall umbunden, Daß ich zu diesem frohen Stolz gefunden: Ich bin!",235,Expressionismus,Expressionismus
12763,"Lichtenstein, Alfred_Ruhe_1912","Lichtenstein, Alfred",Ruhe,1912,"In müden Kreisen schwebt ein kranker Fisch In einem Tümpel, der auf Gräsern liegt. Beim Himmel lehnt ein Baum – verbrannt und krumm.Ja ... die Familie sitzt um großen Tisch, Wo sie mit Gabeln aus den Tellern pickt. Allmählich wird man schläfrig, schwer und stumm.Die Sonne leckt mit heißem, giftgem Maul Am Boden wie ein Hund – ein wüster Feind. Landstreicher fallen plötzlich spurlos um.Ein Kutscher sieht besorgt auf einen Gaul, Der, aufgerissen, in der Gosse weint. Drei Kinder stehen still herum.",94,Expressionismus,Expressionismus
12752,"Lichtenstein, Alfred_Intérieur_1911","Lichtenstein, Alfred",Intérieur,1911,"Ein großer Raum – halbdunkel ... Tödlich ... Ganz verwirrt ... Aufreizend! ... Zärtlich ... Traumhaft ... Nischen, schwere Türen Und weite Schatten, die in blaue Winkel führen ... Und irgendwo ein Ton, der wie ein Sektglas klirrt.Auf schwachem Teppich liegt ein breites Bilderbuch, Von grünem Deckenlicht verzerrt und übertrieben. Wie – weiche Kätzchen – fromm sich weiße Fräulein lieben! Vom Hintergrund ein Greis und seidnes Taschentuch.",75,Expressionismus,Expressionismus
16658,"Engelke, Gerrit_UNTITLED_1913","Engelke, Gerrit",UNTITLED,1913,"Träge schwimmt die Straße in den Abend. Radfahrer klingeln, Ein Droschkengaul prustet trabend, Straßenlang übergießen, umzingeln Lichter die Abendgänger. Die Straße tönt weicher und bänger.Drüben am Hause klappt ein Postradfahrer Den Briefkasten zu. Wirft den Beutel mit Feierabendruh Auf sein Rad –Mensch! Du! Du! Du Schicksalsbewahrer! Du Weltbote der Stadt! Siehst du nicht wie der Beutel schwillt, Wie er quillt, wie er quillt? Ein Brandbrief lodert in ihm auf, Ein Liebesbrief schreit rot und geil, Ein Händler ladet ein zum Kauf, Ein Schuft hält seine Ehfrau feil, Ein Erpresser der Schwarzhand droht, Einer schließt ab auf tausend Stück Brot, Einer knüpft sich um den Hals ein Seil, Ein Neugeborener kräht und strampelt, krebsrot, Eine Mutter, eine Mutter ist tot – Ich kann dies Wirbeln nicht fassen, – Und Du, du trödelst da so gelassen! Mensch! du bringst in alle Türen Freudeschüren Oder todschweren Sinn! Um dich herum gärt Geld- und Leiberkampf, Um dich stürzt alles Schicksal hin!Klingelnd radelt der Bote stadthin, In dem Straßendampf –",198,Expressionismus,Expressionismus
70737,"Trakl, Georg_IN EIN ALTES STAMMBUCH_1913","Trakl, Georg",IN EIN ALTES STAMMBUCH,1913,"Immer wieder kehrst du, Melancholie, O Sanftmut der einsamen Seele. Zu Ende glüht ein goldener Tag.Immer wieder kehrst du, Melancholie, O Sanftmut der einsamen Seele. Zu Ende glüht ein goldener Tag.",38,Expressionismus,Expressionismus
