pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
10213,"Weissmann, Maria Luise_Oft aus den tiefen Schächten der Nacht_1914","Weissmann, Maria Luise",Oft aus den tiefen Schächten der Nacht,1914,"Oft aus den tiefen Schächten der Nacht Steigst Du empor: Dir trieft Dunkel Schweigens Gewässer Aus dem verworrenen Haar.Oft vor der Röte des Morgens Steht das Gebirg, Deine Stirn, Schweifender Hang der Wange um Deines Mundes vereisten Grat.Abends dämmert Dein Schatten oft. Tief aus dem Spiegel des Sees, Blicklosen Blickes hebt Sich Dein goldenes Auge auf.Allein im Mittag seh ich Dich Beweglich, flüchtigen Fußes Ziehn wie die Zeit. Du schüttelst Lächelnd Hände und Haupt.",82,Expressionismus,Expressionismus
49972,"Morgenstern, Christian_UNTITLED_1892","Morgenstern, Christian",UNTITLED,1892,"So sah ich den Menschen eben, als ich über die Straße ging –:Der Zeiten ungeheuren Felsblock auf den Schultern, gebückt hinstürmend ...",26,Jahrhundertwende,Jahrhundertwende
40530,"Hofmannsthal, Hugo von_UNTITLED_1899","Hofmannsthal, Hugo von",UNTITLED,1899,"Ich trat aus meinem Haus und freute mich an einer Säule, die in meinem Garten zwischen den beiden ältesten der Bäume beredten Schatten wirft auf einen Rasen. Dem Schatten den sie wirft nickte ich zu wie einem Knaben der im Grase läge, und trat dann durch die hölzerne kleine Tür heraus aus meinem Garten.",58,Jahrhundertwende,Jahrhundertwende
46618,"Löns, Hermann_Stille_1890","Löns, Hermann",Stille,1890,"Jetzt ist es still – kein Ast bewegt, Nur die nervösen Zitterpappeln Von dem Getöse aufgeregt An allen Zweigen zappeln.Hinweggefegt vom Sturme sind Der wilden Wolkenschar Gardinen, Der gute Mond grinst wohlgesinnt Mit philiströsen Mienen.Er ist noch abgespannt und bleich Von dem Getobe und Gebrülle. Doch macht gesund und wohl ihn gleich Die hergestellte Stille.Um meine Seele leis sich spinnt Der Kinderträume bange Kette, – Ich bin nicht gerne weich gesinnt, Geh lieber drum zu Bette.",82,Naturalismus,Naturalismus
18404,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"Ach Liebe, daß du wankest auf den Wogen, Ein morscher Kahn, Zerfetzt das Segel, steuerlos gezogen Auf Nebelbahn.Des Tages Herz ist blutig hingesunken In düstre See. Wo bist du, armer Kahn? Zerschellt, ertrunken? Ach Lieb, ade!Nun will auch ich hintaumeln und versinken In feuchte Gruft. Doch warnt ein Stern, der Meere Stern, mit Winken Aus blauem Duft:»Nur Unrast wirf hinab, die eiteln Sorgen Der wüsten Welt! Dein Lieben gib empor! Es sei geborgen Im Sternenzelt!Was in der Zeiten Brandung ging verloren, Muß nichtig sein. Ein Herz allein, dir liebend eingeboren, Bleibt ewig dein.Und schlüg es auch am deinen nur für Stunden, Doch Reim bei Reim Seid ihr dem Chor der Seligkeit verbunden Und seid daheim.«",144,Jahrhundertwende,Naturalismus
16690,"Engelke, Gerrit_UNTITLED_1917","Engelke, Gerrit",UNTITLED,1917,"Nun Du! Du neuer Blick und Atem gegenüber, – Dir zwing ich meine Lippen, weil ich muß Und sage: Sieh mich an! Gesicht laß ruhen in Gesicht, Es geht nicht anders mehr.Wo ist denn Schuld, Daß Stirne nun an Stirne stößt, Das Herz, das sonst in Einsamkeit hinfror, In taubem Kummer sich verlor, Im Drang die schwere Zunge löst, Ergriffen stürzt: Du Weib!Schließ auf, schließ auf Den engen Ring, der meine Brust umpreßt! Der mich nicht atmen läßt, Der mich zum qualgepflügten Boden niederwarf, So oft ich meine Stirn erhob – Du hast die Macht.Du brauchst nur mit deinem Finger An mein Herz zu rühren, Damit es wieder sehend würde: Und alle Türen, Horizonte, alle Himmel Sprängen offen mir entgegen: Ich schritte mächtig aus auf brausenden Wegen, Bestürmt und durchschwellt, Zu neuem Lebensland! Zu deinem Herzen in der Welt!",168,Expressionismus,Expressionismus
35940,"Bierbaum, Otto Julius_Sturmlied_1887","Bierbaum, Otto Julius",Sturmlied,1887,"Wild stieß der Sturm durch die Nacht. In den schwarzen Aesten der alten Eiche Harfte er gellend ein Tanzlied der Kraft:Ueber die Berge und Wässer und Wälder, Hussahojoh! Schwing durch die Nacht ich mich, flügelfroh singend, Hussahojoh! Tannen zerknick ich wie dürres Schilf, Aecker zerwühl ich wie Haufen Sands, Fangeball spiel ich mit Felsgestein Hussahojoh!Auslösch ich die Lichter, anfach ich die Flammen, Mit Wolken umball ich die blinkenden Sterne, Gebirge von Wogen aufthürm ich im Meere, Zu schlingenden Schlünden hinblas ich die Schiffe, Hussah!Dann spiel ich mit treibenden Trümmern gelinde, Und, müde, werd ich zum säuselnden Winde, Und singe wie Wiegenlied leis und weich. Ich küsse die blinkenden Blüten am Baume, Ich tändle am wogenden Halmackersaume Und glätte die Wiesen sammetgleich.Das ist meine Kraft, die ich löse und binde; Krieg kreisch ich im Sturme, – im schaukelnden Winde Bin ich ein stillfroher Friedereich.",172,Naturalismus,Jahrhundertwende
20030,"Müller-Jahnke, Clara_Auf dem Zernsee_1882","Müller-Jahnke, Clara",Auf dem Zernsee,1882,"Schön bist du auch im fahlen Glanze, im Nebelschleier licht wie Schnee, in hoher Pappeln Silberkranze, du Traum der Mark, mein Havelsee!Wie schmiegt ein Mantel – weich und lüstern – rotgoldnes Rohr der Flut sich an! Der Binse braune Rispen flüstern und schmeicheln sanft um meinen Kahn.Da plötzlich schrillt wie lautes Weinen ein Schwanenschrei durch all die Pracht; ein blau geheimnisvolles Scheinen erleuchtet deiner Tiefe Nacht.Und schwirrend hebt der Ost die Flügel, die letzten Schleier löst er bald – aufflammend grüßt vom Uferhügel sein buntes Bild der Apfelwald.So hat ein Himmelshauch entsiegelt des Herbstes Fülle auch für mich, und meiner Tage Reife spiegelt in deinem klaren Auge sich.",119,Naturalismus,Naturalismus
8082,"Dehmel, Richard Fedor Leopold_Venus Fantasia!_1891","Dehmel, Richard Fedor Leopold",Venus Fantasia!,1891,"Leih mir noch Einmal die leichte Sandale; sage, wer bist du, holde Gestalt? Reich' mir die volle, die funkelnde Schale, die du mir fülltest so viele Male! Bist du die Jugend? Werde ich alt?O! dann fülle die funkelnde Schale; warum entweichst du mit aller Gewalt? Leihe, o leih mir deine Sandale! Willst du verschwinden mit einem Male, weil ich Tor dich einst Törin schalt?Jetzt, jetzt preis'ich die leichte Sandale; horch, o horch, wie mein Loblied schallt! Reich' mir noch Einmal die volle Schale! Laß sie mich schlürfen zum letzten Male, eh du verschwindest – o halt! halt! halt –Ach – muß jeder Traum so enden? Nüchtern lichtet bald der Tag meine dämmergrauen Wände. Und von Stern zu Stern hin sinn'ich nach,wie doch jüngst dein flüchtiger Trost mich freute, hoch in einer hellen Nacht, die ich ruhelos wie heute unter Geistern zugebracht,",177,Naturalismus,Jahrhundertwende
19939,"Müller-Jahnke, Clara_In der Not_1882","Müller-Jahnke, Clara",In der Not,1882,"Durch knorrige Fichten pfiff der Sturm, der Himmel war wie lauter Blut. Aus gierigen weißen Wogen griff mit Flammenarmen die Abendglut.Und der Sturmball stieg am Mast empor: Ein Schoner tanzte im Orkan. Und die Flagge flog. Mit scheuem Blick in die stürzende Gischt die Schiffer sahn.Und der Sturmball stand, und der Sturmball fiel, – die Lotsen zogen die Ruder ein. O du tanzendes Schiff, o du schwankender Kiel, nun mag der Himmel dir gnädig sein!O du ringendes Herz in der Not, in der Not . . . und der Hafen so nahe, der Friedensport! Und wieder treibt dein Dämon dich ins Uferlose fort –Und die Glut erlosch. Mit Raubtierschritt schlich über die Düne die Nacht daher. Ich sah sie lehnen am Hafendamm und die Hände strecken weit über das Meer.",148,Naturalismus,Naturalismus
23863,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Die Lampions gaukeln auf dem See , Laut zischen nach unten die sprühenden Garben , Das Glühlicht scheint wie Mondesschnee , Hellt weit die Flut vom hohen Quai , Bengalisch leuchten die Farben , Bis matt sie im Dunkel erstarben . Die Königin der Gondeln naht Langsam auf stolzem Spiegelpfad . Der Buntlaternen zauberisch Tor Spitzt diademisch sich empor . Darunter spielt die Stadtmusik in das rot-blau-grüne Spiel , Die Fahne des Vergnügens schwenkt Frau Neugier hoch am Vorderkiel . Verliebte Leute , Bräute , Greise Genießen laue Luft und Licht , Der eine jauchzt , Der Dichter schaukelt sein Gedicht . Er ist so farbenlustberauscht , Er schaut in Wundertraum und lauscht , Wie all die kleinen Lichter hüpfen , Leuchtschlangen durcheinander schlüpfen , Wie nach dem Takt der Melodien Sie tanzen , kreisen , suchen , fliehn . Die schwarzen Zuschauer , die flimmernden Nachen , Er sieht sie mit Trauer , er sieht sie mit Lachen – Das springt empor bei japanischem Licht , Geistessprühfeuer bezaubert sie nicht . Aber wir alle freun uns am Schein ... Da schleift hochaufgedonnert pikfein Starrblickende Dirne vorüber , Sie lockt nicht der wellengespiegelte Schein , Zwanzig Fränkli wären ihr lieber . Ihre Hechtaugen spähen nach Beute , Ein günstiger Fangabend heute . Und hinter ihr an der Tochter Arm Tastet ein blinder Mann durch den Schwarm . Die Raketen platzen in seinem Ohr , Er träumt mit dem Auge , das er verlor . Sein Töchterlein muß ihm berichten Von den schönen , bunten Geschichten .",256,Jahrhundertwende,Naturalismus
35734,"Bierbaum, Otto Julius_Zwei Prinzessen_1887","Bierbaum, Otto Julius",Zwei Prinzessen,1887,"Die Prinzessen fährt zum Hochzeitsfest Vier Schimmel am Wagen, Mit rotem Kragen Die Kutscher und silberbetreßt. Trara! Hell schmettern Trompeten und Trompetinen. Prinzeßlein sitzt da mit süßen Mienen In Galatoilette und Gloria.Die Menge verneigt sich und hebt den Hut; Wie prunkt die Karosse! Wir stehn in der Gosse ... »Ach Gott, so eine hats gut ...« Trara! Hell schmettern Trompeten und Trompetinen. Eine Kleine sagts mit sauren Mienen Und glänzt doch in Schönheit und Gloria.Die Prinzessin hab ich nicht mehr gesehn, Ich sah nur die feine, Die liebe Kleine Im wollenen Röckchen stehn. Trara! Hell schmettern Trompeten und Trompetinen, Doch alles hat golden überschienen Der armen Schönheit Gloria.",125,Naturalismus,Jahrhundertwende
36640,"Holz, Arno_Sansara_1896","Holz, Arno",Sansara,1896,"Das Nichts, das nie und nirgendwo, Suchst du vergeblich zu beweisen; Es ist und bleibt nun einmal so: Du grübelst und die Sterne kreisen!",29,Jahrhundertwende,Naturalismus
12801,"Lichtenstein, Alfred_Erstes Lied:_1913","Lichtenstein, Alfred",Erstes Lied:,1913,"So viele Jahre sucht ich dich, Maria – In Gärten, Stuben, Städten und Gebirgen, In Buden, Dirnen, in Theaterschulen, In Krankenbetten und in Irrenzimmern, In Küchenmädchen, Schreien, Frühlingsfeiern, In allen Wettern und in allen Tagen, In Kaffeehäusern, Müttern, Tänzerinnen – Ich fand dich nicht in Kneipen, Kinobildern, Musiklokalen, Sommerdampferfahrten ... Wer sagt die Qual, wenn ich in Nacht auf Straßen Nach dir zum toten Himmel schrie –",85,Expressionismus,Expressionismus
40537,"Hofmannsthal, Hugo von_UNTITLED_1914","Hofmannsthal, Hugo von",UNTITLED,1914,"Antwort gibt im Felde dort, Faust, die festgeballte, Antwort dir gibt nur Jenes Gott erhalte!Unsern Kindern eint uns dies, Wie's uns eint den Vätern, Einet heut die Kämpferschar Hier mit uns, den Betern.Berge sind ein schwacher Wall, Haben Kluft und Spalte: Brust an Brust und Volk bei Volk Schallt es: Gott erhalte!Helden sind wie Kinder schlicht, Kinder werden Helden, Worte nicht und kein Gedicht Könnens je vermelden.Ungeheueres umfaßt Heut dies heilig Alte, Und so dringts zum Himmel auf: Unser Gott erhalte!",100,Expressionismus,Jahrhundertwende
19902,"Müller-Jahnke, Clara_Dornen_1882","Müller-Jahnke, Clara",Dornen,1882,Der Frühling meines Lebens blühte lang schon ab – nun trug ich auch den leuchtenden Sommer zu Grab . . . .Die blühende Rosenkrone verlor nun Duft und Glanz . . . auf meine blutende Stirne drückt der nackte Dornenkranz.,41,Naturalismus,Naturalismus
40526,"Hofmannsthal, Hugo von_UNTITLED_1899","Hofmannsthal, Hugo von",UNTITLED,1899,"Und wie wir uns ersehen, Tief eins ins andre gehen, Es bleibt doch nicht bestehen: So wenig wie ein Kuß.Es bleibt um Brust und Wangen Nichts von so viel Verlangen, Kein Zeichen bleibet hangen Auch von so vielem Glück.Und trügest du ein Zeichen, Ein purpurrotes Zeichen, Es müßte auch verbleichen, Es ginge auch dahin!",62,Jahrhundertwende,Jahrhundertwende
52756,"Zech, Paul_Im Dämmer_1913","Zech, Paul",Im Dämmer,1913,"Im schwarzen Spiegel der Kanäle zuckt die bunte Lichterkette der Fabriken. Die niedren Straßen sind bis zum Ersticken mit Rauch geschwängert, den ein Windstoß niederduckt.Ein Menschentrupp, vom Frohndienst abgehärmt, schwankt schweigsam in die ärmlichen Kabinen; indes sich in den qualmigen Kantinen die tolle Jugend fuselselig lärmt.Nocheinmal wirft der Drahtseilzug mit Kreischen Den Schlackenschutt hinunter in die flachen Gelände, drin der Schwefelsumpf erlischt.Fern aber gähnen schon, vom Dampf umzischt, des Walzwerks zwiegespaltne Feuerrachen – und harrn des Winks den Himmel zu zerfleischen.",90,Expressionismus,Expressionismus
12770,"Lichtenstein, Alfred_Prophezeiung_1913","Lichtenstein, Alfred",Prophezeiung,1913,"Einmal kommt – ich habe Zeichen – Sterbesturm aus fernem Norden. Überall stinkt es nach Leichen. Es beginnt das große Morden.Finster wird der Himmelsklumpen, Sturmtod hebt die Klauentatzen: Nieder stürzen alle Lumpen, Mimen bersten. Mädchen platzen.Polternd fallen Pferdeställe. Keine Fliege kann sich retten. Schöne homosexuelle Männer kullern aus den Betten.Rissig werden Häuserwände. Fische faulen in dem Flusse. Alles nimmt sein ekles Ende. Krächzend kippen Omnibusse.",77,Expressionismus,Expressionismus
46599,"Löns, Hermann_UNTITLED_1890","Löns, Hermann",UNTITLED,1890,"Wunderschönes Frühlingswetter Glitzert durch die bunten Scheiben, Goldne Sonnenstäubchen tanzen Lustig um den Hochaltar.Auf der Kanzel spricht der Pater Donnernd gegen Lust und Unzucht, Auf dem breiten, keuschen Schmerbauch Hüpft ein goldner Lichtreflex.Und um seine rote Nase Flattert ein Zitronenfalter, Fliegt zu einem schönen Mädchen, Das mit scheuem Herzen horcht.Nachgefolgt dem gelben Falter Sind des Paters strenge Augen, Treffen schließlich auch das liebe, Süße Mädchenangesicht.Plötzlich stockt der Pater Thomas, Er, der große Kanzelredner, Er, der große Reuebringer, Wird verwirrt, er stockt und schweigt.Über einem Strebepfeiler Sitzt ein feister Marmorengel, Dieser grinst mit kleinen Augen Lustig Pater Thomas an.",113,Naturalismus,Naturalismus
10158,"Weissmann, Maria Luise_Der Heilige_1914","Weissmann, Maria Luise",Der Heilige,1914,"Meine Schritte schreiten mir entwandt, Meine Finger gehen nach der Frau, Doch im Muttergottesmantel stirbt die Hand. Bläue meines Blicks lockt Meer ins Blau, Das in Sturm dem Feind Zerstörung sann, Und das gelbe Haar schwebt segnend überm Weizenfelde des Verfluchten. Ach, da ich mit List die Netze spann Ihn zu stellen, kamen Engel, die mich suchten, Und sie grüßten mich: den Toderretter des Verhaßten, demuthaft. Mord stand rot im Abend um mich her, Doch ich sank ins Aug des Rehs, mir ganz entrafft, Und am Stamm des schmerzenlosen Leibes brach der Speer. So entflohn, – oh Tränen meiner Klage, Milder Sünde sehnend zugesandt! – Schreiten meine Schritte mir entwandt: Steil die weiße Lilie meiner Tage Hält der Gott in seiner harten Hand.",145,Expressionismus,Expressionismus
35953,"Bierbaum, Otto Julius_Kleiner, hüte dich!_1887","Bierbaum, Otto Julius","Kleiner, hüte dich!",1887,"Worte werfen die Wahrheit nicht um, doch wackelt sie manchmal, Wenn von rechts und von links Wortegestöber krawallt. Leider genügt das bereits, denn wackelnde Wahrheiten werden Gerne von hoch und gering eilig als Irrtum geschätzt. Steht aber Unsinn recht stramm, breitbeinig und wuchtig im Erdreich, Fühlt sich die Menge zu ihm wie mit Magneten gelenkt, Klebt wie der Eisenfeilspahn daran fest und fühlt sich geborgen, Denn das Feste allein bietet den Wankenden Schutz. Wehe dir, Männchen mit Spaten und Beil, wenns keck dich gelüstet, Auszugraben den Stamm, der so gar viele beschützt! Bist du nicht stark wie der Sturm, der knorrige Eichen entwurzelt, Nageln sie dich mit Gehöhn an den geheiligten Stamm. Und es geschieht dir recht, denn der schändlichste Dilettantismus Ist es, fürs Große ins Feld als ein Pygmäe zu ziehn. Ehrfurcht gebietet die Kraft auch als Wahn; sie niederzukämpfen Ziemt nur wieder der Kraft; Macht gebührt nur der Macht.",175,Naturalismus,Jahrhundertwende
10143,"Weissmann, Maria Luise_Mund_1914","Weissmann, Maria Luise",Mund,1914,"Ich bin nur noch ein Mund, der zu Dir spricht, So schwand ich hin, verlor sich mein Gesicht Und all der Leib, zu dem ich mich versammelt. Ich bin nur noch ein Mund, der zu Dir stammelt, Der leben blieb, sein Sterben Dir zu künden: Er tut sich auf, und muß schon in Dich münden.",66,Expressionismus,Expressionismus
50118,"Morgenstern, Christian_UNTITLED_1892","Morgenstern, Christian",UNTITLED,1892,"Im Süden war's. Zur Nachtzeit. Eine Gasse. Ich trat aus deinem Haus und schloß das Tor und wandte noch einmal den Blick empor: da flog ein Zweig aus deinem Dachgelasseund fiel aufs Pflaster, – daß ich rasch mich bückte und deinen Hauch noch warm vom Munde nahm der schweren Rosen, deren Gruß den Gram der kurzen Trennung duftend überbrückte.",67,Jahrhundertwende,Jahrhundertwende
85,"Flaischlen, Cäsar_UNTITLED_1892","Flaischlen, Cäsar",UNTITLED,1892,"Ich habe Nächte dafür geopfert, ich habe Herzblut daran gegeben, und feige Buben nun kommen und heben die Hand auf gegen das fertige Werk.Und doch: glückt euch, es wirklich zu zertrümmern, ... gut! dann war's nicht echt! dann glückte mir nicht, was ich wollte ... und ... ihr ... habt ... recht!",62,Jahrhundertwende,Naturalismus
29754,"Dauthendey, Max_Kriegsklage an unsere Feinde_1892","Dauthendey, Max",Kriegsklage an unsere Feinde,1892,"Kann nicht mehr fluchen. Ich muß trauern und schweigen, Da sich die Völker endlos belauern, endlos die Zähne zeigen. Muß sie bedauern. Die Träne will still steigen.Ohne Nutzen wühlen in Wut die Nie-Satten, Lassen das Eisen nicht kühlen, nie ermatten. Tot ist all ihr Fühlen. Es rasen nur Schatten.Hassende sind sie, die geistlos weitertöten. Gegenwart wird verhallen, Zukunft erröten. Sie lallen sinnlos, haben Vernunft vonnöten.Ihr Götze lacht, der Neid, den Ohnmacht geboren. Sie haben für Lust und Leid den Sinn verloren, Abgestumpft vom Streit, dem Hunger vor den Toren.Der Erde wachsen Sorgen wie Leichenhaufen. Alle wollen das Morgen im Blut ersaufen. Doch vom Tod ist nichts zu borgen, nichts zu kaufen.",134,Jahrhundertwende,Jahrhundertwende
