pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
18403,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"In öder Nacht am Meeresstrand Ein Fels gen Himmel dunkelt. Er starrt ins lockende Wunderland, Wo ein Stern, sein Engel, ihm funkelt.Da kommt der Sturm dahergebraust, Begrüßt von murmelnder Welle, Und packt den Felsen mit rüttelnder Faust: »Wach auf, verträumter Geselle!Hast lange genug emporgeschaut Mit ungetröstetem Harme. Nun reiße vom Himmel die spröde Braut In deine trotzigen Arme!Schau her, wie man mit Bräuten tut, Das tolle Sehnen zu stillen! Hoiho, mein Lieb, du salzige Flut! Ich pfeife, sei mir zu Willen!«Und er stürzt der See an die wogende Brust Und hält sie tanzend umfangen; Sie windet die Glieder in jauchzender Lust Wie rasende Riesenschlangen.Die Wirbelnde schlägt ihr nasses Gewand An den Felsen mit frechem Spotte, Und ach, der Stern, sein Engel, entschwand Vor der wüsten Wolkenrotte.Nun spüre, mein Fels, vom Taumel umtost, Wie ein frommes Lied dich durchschauert: »Halt aus! Es keimt ein heimlicher Trost, Wo Treue in Trennung trauert.Der heiligen Keuschheit bleibe geweiht Die Liebe zur himmlischen Ferne! Dann tragen dich Schwingen der Ewigkeit Zum angebeteten Sterne.«",206,Jahrhundertwende,Naturalismus
10194,"Weissmann, Maria Luise_Traumbrücke_1914","Weissmann, Maria Luise",Traumbrücke,1914,"Über die Tage, über die hellen, Wenn sie der Abend verdunkelt hat, Schießen die langen, schießen die schnellen Brücken des Traumes von Stadt zu Stadt.Über die Wälder, über die Meere Wölbt sich mitternächtig ihr Flug, Weit wie der Wolken schweifende Heere, Breit wie der Vögel wandernder Zug,Vogelgleich, wolkenhaft, ohne Entgleiten, Denn ihre Pfeiler stehn nahe bewahrt; Aber die Ufer, aber die Weiten Ziehn sich entgegen in rasender Fahrt:Und es hebt sich zu der Spieluhr Leisem Gang die Schlange weiß, Die aus Königsgräbern auffuhr In dem blitzgebahnten Gleis.Und es schnellen tausendfachen Winkes Götter Arm um Arm, Von den Schalen, alten, flachen Nährt sich ihrer Finger Schwarm.Und es schwimmen nahe Wände Fort in Urwald und Gestade, Drinnen schlingen ohne Ende Sich die vielbegangnen Pfade.Unverhaltbar müssen spalten Munde sich in langen Schrein Und es brechen die Gestalten, Die befreiten, in sich ein.Aber beim Scheine des Morgens beschlugen Sich die Gesichter mit Ferne und Licht, Und die sich töteten und die sich trugen, Liegen allein und erkannten sich nicht.",191,Expressionismus,Expressionismus
70377,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Umspielt das schwanke Ried, Der Thürmer bläst sein Lied Ins Abendroth hinein.Nun taucht mein Geist ins Bad Und stärkt sich im Gebet, Ein Engel Gottes geht Stillsegnend durch die Stadt.Für Jeden, der ihn sieht, Hat er im Herzen Raum: Dir gab er einen Traum, Und mir gab er dies Lied!Umspielt das schwanke Ried, Der Thürmer bläst sein Lied Ins Abendroth hinein.",71,Naturalismus,Naturalismus
12534,"Wedekind, Frank_1._1891","Wedekind, Frank",1.,1891,"Trübe Stunden schleichen sachte Durch die stille Seele mir; Glück, das ich zu haschen dachte, Wie so ferne bin ich dir!Mühsam schleppt sich meine Feder Über ein zerknicktes Blatt, Leis bewimmernd, was ein jeder Einmal zu verschmerzen hat.Wenn den alten Mut ich fände, Fänd ich auch die alte Kraft – Ach, die wundgestraften Hände Sind auf lange Zeit erschlafft.",69,Naturalismus,Naturalismus
45411,"Rilke, Rainer Maria_UNTITLED_1900","Rilke, Rainer Maria",UNTITLED,1900,"In weißen Schleiern gehn die Konfirmanden tief in das neue Grün der Gärten ein. Sie haben ihre Kindheit überstanden, und was jetzt kommt, wird anders sein.O kommt es denn! Beginnt jetzt nicht die Pause, das Warten auf den nächsten Stundenschlag? Das Fest ist aus, und es wird laut im Hause, und trauriger vergeht der Nachmittag...Das war ein Aufstehn zu dem weißen Kleide und dann durch Gassen ein geschmücktes Gehn und eine Kirche, innen kühl wie Seide, und lange Kerzen waren wie Alleen, und alle Lichter schienen wie Geschmeide, von feierlichen Augen angesehn.Und es war still, als der Gesang begann: Wie Wolken stieg er in der Wölbung an und wurde hell im Niederfall; und linder denn Regen fiel er in die weißen Kinder. Und wie im Wind bewegte sich ihr Weiß, und wurde leise bunt in seinen Falten und schien verborgne Blumen zu enthalten –: Blumen und Vögel, Sterne und Gestalten aus einem alten fernen Sagenkreis.Und draußen war ein Tag aus Blau und Grün mit einem Ruf von Rot an hellen Stellen. Der Teich entfernte sich in kleinen Wellen, und mit dem Winde kam ein fernes Blühn und sang von Gärten draußen vor der Stadt.Es war, als ob die Dinge sich bekränzten, sie standen licht, unendlich leicht besonnt; ein Fühlen war in jeder Häuserfront, und viele Fenster gingen auf und glänzten.",249,Jahrhundertwende,Jahrhundertwende
45679,"Rilke, Rainer Maria_Die fünfte Elegie_1922","Rilke, Rainer Maria",Die fünfte Elegie,1922,"Wer aber Flüchtigern noch als wir selbst , die dringend von früh an wringt ein niemals zufriedener Wille ? Sondern er wringt sie , biegt sie , schlingt sie und schwingt sie , wirft sie und fängt sie zurück ; wie aus geölter , glatterer Luft kommen sie nieder auf dem verzehrten , von ihrem ewigen Aufsprung dünneren Teppich , diesem verlorenen Teppich im leere Zuviel . Wo die vielstellige Rechnung zahlenlos aufgeht.Plätze , o Platz in Paris , unendlicher Schauplatz , wo die Modistin , die ruhlosen Wege der Erde , endlose Bänder , schlingt und windet und neue aus ihnen Schleifen erfindet , Rüschen , Blumen , Kokarden , künstliche Früchte – , alle unwahr gefärbt , – für die billigen Winterhüte des Schicksals . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Engel ! : Es wäre ein Platz , den wir nicht wissen , und dorten , auf unsäglichem Teppich , zeigten die Liebenden , die 's hier bis zum Können nie bringen , ihre kühnen hohen Figuren des Herzschwungs , ihre Türme aus Lust , ihre längst , wo Boden nie war , nur an einander lehnenden Leitern , bebend , – und vor den Zuschauern rings , unzähligen lautlosen Toten : immer verborgenen , die wir nicht kennen , ewig gültigen Münzen des Glücks vor das endlich wahrhaft lächelnde Paar auf gestilltem Teppich ?",256,Expressionismus,Jahrhundertwende
11994,"Falke, Gustav_UNTITLED_1884","Falke, Gustav",UNTITLED,1884,"Du wolltest, jung und hohen Sinns, Paläste baun und Tempel, Und sehntest dich, ein Haus zu sehn Mit deines Geistes Stempel. Was dir der Gott an Schönheit gab, Das liegt nun all im dunklen Grab. Der Tod, der Neidgeselle, Nahm dir zu früh die Kelle, Das Richtmaß und den Zirkel ab.Ich aber lebe noch im Licht Und bau auf meine Weise, Und bau an einem Tempel fromm, Darin ich bet und preise. Aus Liedern soll ein Haus erstehn, Draus meine Augen fröhlich sehn, Darin vor allen Wänden In stillen Opferbränden Der Schönheit ewige Flammen wehn.Und eine Tafel bring ich an, Davor zwei Kerzen ragen, Die soll auf ihrem hellen Grund Nur deinen Namen tragen, Und soll mich mahnen früh und spät, Je herrlicher mein Haus gerät, Wie oft ein hohes Streben Sich bitterlich muß geben Und all in einer Nacht vergeht.",162,Naturalismus,Jahrhundertwende
8134,"Dehmel, Richard Fedor Leopold_Ein Bergführer_1891","Dehmel, Richard Fedor Leopold",Ein Bergführer,1891,"Ich kann ein Bergsteiger werden, der die andern alle führt. Pfade, wo nie ein Schritt erklang: wer hat sie aufgespürt? Das tat meine Herzenslust!Die treibt mich hin zu den Gipfeln, über Schnee, durch Wetterschlag, am Sturzbach hin, am Gletscherrand, hinauf! Nun klettert nach, ihr andern Wagehälse!Mir nach mit glühendem Herzen, hinauf ins freie Eis! Wer stürzt, den schmückt im Paradies die Blume Edelweiß! Kommt! jauchzend grüß ich euch.Aber am liebsten steh ich hoch oben ganz allein, mitten im stillen Himmelskreis, und höre die Adler schrein: grüß Gott, du kleiner Held!",116,Naturalismus,Jahrhundertwende
44643,"Däubler, Theodor_An Goethe_1905","Däubler, Theodor",An Goethe,1905,"Auf Höhen Unerreichbarer, o Goethe, Gewahrte einst dein Blick den Taurer-Strand, Und Iphigenia im Trauerland Verklärte sich der Heimat Abendröte.Den Lorbeerhain entzückte Klang der Flöte; Gegeistert von des Geigers ferner Hand, Verrauchte Ilion, nach zerhauchtem Brand, Als ob sein Fächeln Hellas Ruhe böte.Auch Helena stand auf vor deiner Größe, Du hast mit Würdigem das Weib betraut, Doch schon Verleiblichung wird Göttern Blöße;So ist zu Hades Helena entblaut; Wer kennt der Minne-Dienenden Verstöße? Der Bräute Scham hast, Goethe, du geschaut.",95,Jahrhundertwende,Expressionismus
41315,"Trakl, Georg_Abendmuse_1900","Trakl, Georg",Abendmuse,1900,"Ans Blumenfenster wieder kehrt des Kirchturms Schatten Und Goldnes. Die heiße Stirn verglüht in Ruh und Schweigen. Ein Brunnen fällt im Dunkel von Kastanienzweigen – Da fühlst du: es ist gut! in schmerzlichem Ermatten.Der Markt ist leer von Sommerfrüchten und Gewinden. Einträchtig stimmt der Tore schwärzliches Gepränge. In einem Garten tönen sanften Spieles Klänge, Wo Freunde nach dem Mahle sich zusammenfinden.Des weißen Magiers Märchen lauscht die Seele gerne. Rund saust das Korn, das Mäher nachmittags geschnitten. Geduldig schweigt das harte Leben in den Hütten; Der Kühe linden Schlaf bescheint die Stallaterne.Von Lüften trunken sinken balde ein die Lider Und öffnen leise sich zu fremden Sternenzeichen. Endymion taucht aus dem Dunkel alter Eichen Und beugt sich über trauervolle Wasser nieder.",132,Jahrhundertwende,Expressionismus
7945,"Dehmel, Richard Fedor Leopold_Sinnbild_1891","Dehmel, Richard Fedor Leopold",Sinnbild,1891,"Neulich erwacht' ich und griff zum Kruge; da hing einer Spinne hundertmaschiges Netz über die Oeffnung gespannt. Aergerlich schieb' ich ihn weg und – rücke ihn just in die Sonne: hundertfältiger nun glänzte das Wasser mir zu. Künstler, enthülle die Tiefen des Lebens im Strahl deines Geistes,",55,Naturalismus,Jahrhundertwende
16700,"Engelke, Gerrit_UNTITLED_1918","Engelke, Gerrit",UNTITLED,1918,"Fenster schließen, glimmern stille, Häuslein rücken Dach an Dach Himmel stehen feiernd stille, Mond wird Silberfrucht und wach. Müder Leib schläft in der Stille, Herz schlägt alle Stunden nach, Lebt für sich durch Schlaf und Stille – Wohin denn? wozu? aus wessen Wille? Lautlos, langsam fallen Wand und Dach.",60,Expressionismus,Expressionismus
10141,"Weissmann, Maria Luise_Ode an Sebastian_1914","Weissmann, Maria Luise",Ode an Sebastian,1914,"Oh, Du warst Baum! Darinnen Vögel schliefen. Winde sich hold vermählten. Leoparden bogen kühl. Ein Lamm, Gewölk, lag leicht an Dich gebettet, Auch warst Du weit, daß fernster Städte Dach Noch Deiner Zweige Schatten überwölbte. Oh, Du warst weit! Ich konnte Deinen Wurzeln, die Den Ball, verspielte Hände, eng umschlangen, nicht Entgehen; Knöchel sank und blutete betränt. Und Du warst groß! Es hing der Abendstern an Dir Und losch vergrämt, als Du mit Stürmen Dich besprachst, Du trugst die Sonne auf erhobnem Haupt, Nacht sank in Trauer, da Du es geneigt.",115,Expressionismus,Expressionismus
73500,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Auf Blut und Leichen, Schutt und Qualm,  Auf roßzerstampften Sommerhalm Die Sonne schien. Es sank die Nacht. Die Schlacht ist aus, Und mancher kehrte nicht nach Haus Einst von Kolin.Und brachte heim mit schnellem Fuß Dem Vater diesen letzten Gruß, Der klang nicht froh. Es schrieb hinein die Zitterhand: „Kolin. Mein Sohn verscharrt im Sand, Wer weiß wo.“Und der gesungen dieses Lied, Und der es liest, im Leben zieht Noch frisch und froh. Doch einst bin ich, und bist auch du, Verscharrt im Sand, in ewiger Ruh, Wer weiß wo.Und brachte heim mit schnellem Fuß Dem Vater diesen letzten Gruß, Der klang nicht froh. Es schrieb hinein die Zitterhand: „Kolin. Mein Sohn verscharrt im Sand, Wer weiß wo.“Und der gesungen dieses Lied, Und der es liest, im Leben zieht Noch frisch und froh. Doch einst bin ich, und bist auch du, Verscharrt im Sand, in ewiger Ruh, Wer weiß wo.",187,Naturalismus,Naturalismus
52648,"Heym, Georg_Der Krieg_1911","Heym, Georg",Der Krieg,1911,"In der Nacht er jagt das Feuer querfeldein einen roten Hund mit wilder Mäuler Schrein. Aus dem Dunkel springt der Nächte schwarze Welt, Von Vulkanen furchtbar ist ihr Rand erhellt.In der Nacht er jagt das Feuer querfeldein einen roten Hund mit wilder Mäuler Schrein. Aus dem Dunkel springt der Nächte schwarze Welt, Von Vulkanen furchtbar ist ihr Rand erhellt.",64,Expressionismus,Expressionismus
26406,Klabund_Mond und Mädchen_1909,Klabund,Mond und Mädchen,1909,"Es kriecht der kahle Mond durch Zweiggeäder, Ob wo im Haus ein Mädchen wohnt, Ein warmes Bett, ein daunenweicher Leib, Es wärmt zur Winternacht sich gern ein jeder.. O Mädel, bleib, du schlanke Zeder!Der Mond tastet am Fensterglase Und zittert vor Begier und Frost... Das Mädel schlägt ihm vor der Nase Die Läden zu und höhnt: Gib ruh! Alten Gliedern ziemt nicht junger Most!Er aber hat den Finger in der Fensterspalte, Ob ihrer Kissen eine Falte er nicht erspähe, Er ihre Blicke, braune Rehe, Über der Brüste Sommerhügel Zärtlich schreiten sehe.",109,Jahrhundertwende,Expressionismus
14459,"Lachmann, Hedwig_UNTITLED_1891","Lachmann, Hedwig",UNTITLED,1891,"Märzstaub fliegt auf. Es fröstelt leicht. Der Tag in langer Dämmrung bleicht.Vom Wind das Pflaster blank gefegt. Es klingt verloren, was sich regt.Der Kinder Spiel ist eben aus. Die Mütter winken sie ins Haus.Es schreit in mir: Verratnes Herz! Doch geh ich schweigend frühlingwärts.",52,Naturalismus,Naturalismus
16659,"Engelke, Gerrit_UNTITLED_1913","Engelke, Gerrit",UNTITLED,1913,"So sitze ich auf dem Sofa im Dunkel Und sinne – Langsam verschwellen, verengen sich die Wände – Die Decke sinkt – Die lackierte Tür in der Ecke blinkt Sonderbar – –Mir ist, als wenn wer vor der Tür stände – Als wenn scheue Hände Klopfen wollen – –?Der Fußboden schwankt – Die Tür wankt – – Die Tür! – Die Tür ist dunkel aufgequollen:Da! Du kommst herein! Geliebte! Geliebte von Einst –Ich kann nicht aufstehn! Ich kann nicht schrei'n! Ich kann nichts mehr sehn! –",101,Expressionismus,Expressionismus
12745,"Lichtenstein, Alfred_Der Fall in den Fluß_1914","Lichtenstein, Alfred",Der Fall in den Fluß,1914,"Lene Levi lief besoffen Nächtlich in den Nebenstraßen Hin und wieder »Auto« brüllend.Ihre Bluse war geöffnet, Daß man ihre feine, freche Unterwäsche und das Fleisch sah.Sieben geile Männlein rannten Hinter Lene Levi her.Sieben geile Männlein trachten Lene Levi nach dem Leibe, Überlegend, was das kostet.Sieben, sonst sehr ernste Männer Haben Kind und Kunst vergessen, Wissenschaft und die Fabrik.Und sie rannten wie besessen Hinter Lene Levi her.Lene Levi blieb auf einer Brücke stehen, atemschöpfend, Und sie hob die wirren blauenSäuferblicke in die weiten Süßen Dunkelheiten über Den Laternen und den Häusern.Sieben geile Männlein aber Fielen Lenen in die Augen.Sieben geile Männlein suchten Lene Levis Herz zu rühren. Lene Levi blieb unnahbar.Plötzlich springt sie aufs Geländer, Dreht der Welt die letzte Nase, Jauchzend plumpst sie in den Fluß.Sieben bleiche Männlein rannten, Was sie konnten, aus der Gegend.",151,Expressionismus,Expressionismus
36780,"Holz, Arno_UNTITLED_1896","Holz, Arno",UNTITLED,1896,Itzt/ bitte/ basst mahl Acht. Itzt zupff ich euch ein Zötgen/ und hindter jedem Nötgen stoßt an/ daß alles kracht!Ich schländre so die Gracht. Kaum schwänck ich ümb die Ekke/ gleich grüßt mich eine Kekke inIch bränne wie ein Dacht. Willstu mein Feuer löschen? Sih/ hihr sind drey-zehn Gröschen/ versprich mir dihse Nacht!Sie siht mich an und lacht. For so vihl Silberlinge dhat mancher manche Dinge/ ich dhu es schon for acht!Worhin war ich gebracht? Ein Lämpgen mit Gefunckel verstreute kaum das Dunckel/ ihr Bett stund schon gemacht!Sie war zu adorabel vom Zeh biß zu dem Nabel ohn alle jede Dracht!Wir kniepten uns nicht sacht. Sie musste sich mir borgen des offtern biß zum Morgen in ihrem Fehder-Schacht!Printz Itzt sizz ich hihr im Luxen/ den Fünwer zu verjuxen – wer hätte daß gedacht?,153,Jahrhundertwende,Naturalismus
70717,"Trakl, Georg_MELANCHOLIE DES ABENDS_1913","Trakl, Georg",MELANCHOLIE DES ABENDS,1913,"— Der Wald, der sich verstorben breitet — Und Schatten sind um ihn, wie Hecken. Das Wild kommt zitternd aus Verstecken, Indes ein Bach ganz leise gleitetDer dunkle Plan scheint ohne Massen, Verstreute Dörfer, Sumpf und Weiher, Und etwas täuscht dir vor ein Feuer. Ein kalter Glanz huscht über Straßen.— Der Wald, der sich verstorben breitet — Und Schatten sind um ihn, wie Hecken. Das Wild kommt zitternd aus Verstecken, Indes ein Bach ganz leise gleitetDer dunkle Plan scheint ohne Massen, Verstreute Dörfer, Sumpf und Weiher, Und etwas täuscht dir vor ein Feuer. Ein kalter Glanz huscht über Straßen.",116,Expressionismus,Expressionismus
