pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
28723,"Hartleben, Otto Erich_UNTITLED_1884","Hartleben, Otto Erich",UNTITLED,1884,"Es lebt ein Gott, der Schöpfer des Weltenrunds, so sagen sie. – Doch geben sie Kunde auch, ob von dem Funkeln, das den einen Tropfen im Meere des Alls umflimmert,ob er vom Ringen menschlicher Nichtigkeit jemals vernahm? – All-mächtig und -liebevoll ist er! Vor seinen Vateraugen birgt im unendlichen Raum sich Niemand!Kein Schmerz ist ihm, kein Jubel der Freude fremd: als Gott der Liebe preisen wir ihn auf Knien! – So nimmer ermessne Jammerwüste?Er des Tiefgemeinen? sich wälzen Millionen Herzen, blutig, gemartert ein langes Leben?Und die Welt ins wahnlos friedliche Nichts zurück? Der Gott – grausamer wär er wahrlich, als der verworfenste Menschenbube.",127,Naturalismus,Naturalismus
20044,"Müller-Jahnke, Clara_UNTITLED_1882","Müller-Jahnke, Clara",UNTITLED,1882,"Halt meine Hand, ich führ dich gut. Ich führe dich auf dunklen Wegen dem Licht entgegen. Ich führe dich durch dreißig Jahr – und heut, wie seltsam wunderbar will sich verschollne Sehnsucht regen!Kein Laut. Die Violine schweigt. Dein Auge schaut in finstre Weiten. In heilige Nacht. Die Sterne gleiten zu unsern Häuptern hell und klar. Ich führe dich durch dreißig Jahr – ach du, die alten Zeiten!Die heilige Nacht – das war einmal! das war, eh' unsern einzigen Jungen der Krieg verschlungen.... Das war, als noch dem heiligen Kind mit Tannenbaum und Angebind dein jauchzend Lied erklungen!Das war – ach du! das Lied der Qual, dein Lied will keine Seele hören. In vollen Chören erschallt der Weihnacht Festchoral. Halt meine Hand: das war einmal, und einmal wird es wiederkehren!Dann blüht für uns die heilige Nacht, dann wird auch dir der Morgen grauen, und du wirst Und spielen wirst du laut und klar, – und was wir träumten, das wird wahr. Halt meine Hand. –",200,Naturalismus,Naturalismus
16699,"Engelke, Gerrit_UNTITLED_1913","Engelke, Gerrit",UNTITLED,1913,"Orpheus! Orpheus! zerstrahle die Schatten, Brich leuchtend zu mir! Orpheus! mein Herz will ermatten – Mein Herz schreit nach dir! Orpheus!Geliebter! Strahlender! die Nacht, die Nacht Droht; finsteres Wehen! Geliebter, ich sinke! ich sinke in Nacht Ich kann dich nicht sehen – Orpheus?Geliebter – hörst Du mich rufen? Die Nacht wühlt mich zu – O, ich kann nicht – mehr rufen – Orpheus, wo – bist –du? Wo – bist – –?",94,Expressionismus,Expressionismus
29490,"Dauthendey, Max_Morgen und Abend sind bunte Wände_1892","Dauthendey, Max",Morgen und Abend sind bunte Wände,1892,"Habe kaum noch Raum für alle Freuden, Und doch zeigt mein Blut Unruh' und ein bös Gesicht, Neigt sich nur die Falte deines Kleides einem anderen zu.Morgen und Abend sind bunte Wände, Frische Freuden reichen sich stündlich die Hände, Keine Freude ist so groß als das weiche Bett unserer Liebe.",56,Jahrhundertwende,Jahrhundertwende
23986,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Mit dem »Du« im Herzen darf man schweigen, Um so tiefer dann sein Innres zeigen, Wenn die Stunde kommt, da ganz allein Leben sich dem Leben drängt zu weihn ... Und es ist ein still beständig Wissen, Und es ist ein ruhiges Vertrauen: Unser Freundeskranz wird unzerrissen Schweben in Maienlüften wie in rauhen Sturmesnächten schlimmeren Geschicks ... Nein, es ist kein Rausch des Augenblicks, Wie ihn rasches Jugendblut verdampft, Keine Traumsaat, die der Tag zerstampft – Wir belauschen unser altes Spiel Und gedenken und besinnen viel ...",98,Jahrhundertwende,Naturalismus
44985,"Heym, Georg_Die Höfe luden uns ein_1911","Heym, Georg",Die Höfe luden uns ein,1911,"Die Höfe luden uns ein, mit den Armen schmächtig, Faßten unserer Seelchen zipfeliges Kleid. Und wir entglitten durch Tore nächtig In toter Gärten verwunschene Zeit.Von Regenrohren fiel Wasser bleiern, Ewig, Wolken flogen so trübe. Und über der Starre der frostigen Weiher Rosen hingen in Dürre vom Triebe.Und wir gingen auf herbstlichen Pfaden, geringern, Gläserne Kugeln zerrissen unser Gesicht, Jemand hielt sie uns vor auf den spitzigen Fingern. Unsere Qualen machten uns Feuerlicht.Und wir schwanden so schwach in die gläsernen Räume. Riefen voll Wehmut, da dünne das Glas zerbrach. Wir sitzen nun ewig, in weißlichen Wolken, zu träumen ›Spärlichem‹ Fluge der Falter im Abend›rot‹ nach.",120,Expressionismus,Expressionismus
8088,"Dehmel, Richard Fedor Leopold_Gärtnerspruch_1891","Dehmel, Richard Fedor Leopold",Gärtnerspruch,1891,"Alle Frucht der Welt ist nur des Keims Gewand. Pflege das Land, auf das dein Same fällt! Mag Gott es hüten vor tauben Blüten.",28,Naturalismus,Jahrhundertwende
11918,"Falke, Gustav_UNTITLED_1884","Falke, Gustav",UNTITLED,1884,"Ganz ohne Anlass kommt Erinnerung , Wie aus des Himmels weitem , leerem Blau Verschämt ein rosig Sommerwölkchen taucht : Still lag der Wald , still lagen Feld und Weg , Darüber schon sein Sternentuch der Abend Von einem Ende bis zum andern spannte . Kein Hauch , kein Laut . Nur aus der Ferne manchmal , Weit hinter uns , das ganz gedämpfte blauen Augen Und fragte deutlich : Find ' ich Schutz bei dir ? » So ängstlich , Fräulein ? « neckte ich und drückte Wie zur Beruhigung die kleine Hand Und hielt sie fest , und spielte mit den Fingern Und fühlte durch den Seidenzwirn des Handschuhs Das warme , junge warme Leben pulsen.Und wieder übers Feld ein Murren , lauter Und länger wie zuvor , und wieder drauf Dein sanftes taubenscheues Anmichschmiegen.War 's die Gewissheit eines leichten Sieges ? Weit breitete die Leidenschaft auf einmal Die starken Schwingen , und ein Falke stand Sekunden sie , ganz Auge , ganz Begierde , Stoßsicher über ihrem scheuen Opfer.Da brach in jähem flirrendem Zickzacklauf Der erste Blitz aus seiner dunklen Burg . Erschrocken sank mir der erhobene Arm , Der schulternah zum Kuss dich schon umfasste . Die ersten schweren , großen Tropfen fielen , Und hinter uns in Eile nahten sich Die aufgeschreckten trunkenen Genossen Und mischten ihr Gejohle in das Grollen Des Donners , der im Walde fern erstarb . –Ohn ' Anlass kam mir die Erinnerung , Wie aus des Himmels weitem leerem Blau Verschämt ein rosig Sommerwölkchen taucht .",256,Naturalismus,Jahrhundertwende
26105,Klabund_Föhnlied_1909,Klabund,Föhnlied,1909,"Der Föhn braust brodelnd durch das Land, Hat Bäume knackend umgerannt, Nie hört ich einen tollern Lärm. Der See zischt weißlich auf, Der Hahn singt auf des Kirchturms Knauf, Dumpf die Lawinen kollern.Laß Haus und Mann und Kind in Ruh. Der Föhn ist wie mein Odem, Du, Weib, wirf mich auf den Boden!Der Sturm schweißt uns zu einem Sein Und mischt uns mit den Wettern. Im Nächtegraus, im Morgenschein Wird zwei zu eins und eins zu zwein Den Nebelberg erklettern.",94,Jahrhundertwende,Expressionismus
10207,"Weissmann, Maria Luise_Schnee_1914","Weissmann, Maria Luise",Schnee,1914,"Träne des Himmels: der Regen fiel Tödlich wie Schwermut fällt Auf das geliebte zerbrochene Spiel Auf die verwesende Welt.Herbst schon rollte sie schwelgend hinab, Purpurner Untergang, Sanft nun wiegt sie zu Grab Eigener Wehmut Gesang.Da: im silbernen Blitz der Fröste Sieh, Erstarrung fällt, Selige Form; es tanzt im Kristall die erlöste Tanzt die gerettete Welt.",63,Expressionismus,Expressionismus
10204,"Weissmann, Maria Luise_UNTITLED_1914","Weissmann, Maria Luise",UNTITLED,1914,"Ich seh dich wieder, Frühling, steigen ins Geäst. Ich seh den dürren Zweig, von deiner Faust umpreßt, Nun wieder glühn und blühn, ich seh den Wiesenpfad Bergauf dir unterm Fuß erstehn und wehn wie Saat.Dann wirst du wieder um die Gipfel streichen – Schnee, der vergeht, o Weiß, das zum Verbleichen Sich wieder fügt, talüber quillt, o Einsamkeit, Gelöst, hinströmend zärtlich wild und weit.",78,Expressionismus,Expressionismus
45681,"Rilke, Rainer Maria_Die siebente Elegie_1922","Rilke, Rainer Maria",Die siebente Elegie,1922,"Werbung nicht mehr , nicht Werbung , entwachsene Stimme , sei deines Schreies Natur ; zwar schrieest du rein wie der Vogel , wenn ihn die Jahreszeit aufhebt , die steigende , beinah vergessend , daß er ein kümmerndes Tier und nicht nur ein einzelnes Herz sei , das sie ins Heitere wirft , in die innigen Himmel . Wie er , so würbest der Sphinx , das strebende Stemmen , grau aus vergehender Stadt oder aus fremder , des Doms.War es nicht Wunder ? O staune , Engel , denn wir , o du Großer , erzähls , daß wir solches vermochten , mein Atem reicht für die Rühmung nicht aus . So haben wir dennoch nicht die Räume versäumt , diese gewährenden , diese da sie Jahrtausende nicht unseres Fühlns überfülln . ) Aber ein Turm war groß , nicht wahr ? O Engel , er war es , – groß , auch noch neben dir ? Chartres war groß – , und Musik reichte noch weiter hinan und überstieg uns . Doch selbst nur eine Liebende – , oh , allein am nächtlichen Fenster ... . reichte sie dir nicht ans Knie – ? Glaub Engel , und würb ich dich auch ! Du kommst nicht . Denn mein Anruf ist immer voll Hinweg ; wider so starke Strömung kannst du nicht schreiten . Wie ein gestreckter Arm ist mein Rufen . Und seine zum Greifen oben offene Hand bleibt vor dir offen , wie Abwehr und Warnung , Unfaßlicher , weitauf .",256,Expressionismus,Jahrhundertwende
10132,"Weissmann, Maria Luise_Das Karussell_1914","Weissmann, Maria Luise",Das Karussell,1914,"Sie standen stumm und lauschten dem Getön Verstimmter Instrumente tief in Schlaf: Die starren Tiere, bunt und wunderschön. Da sie ein Kinderblick in Schmerz betraf,Erwachten sie. Die Löwenmähne flog Im Wind. So klang vom Elefantenzahn Geläut der Schellen. Rüssel schnob. Es zog In langem Zug die stolze KarawaneDahin. Vor ihrem steilen Aufbruch lag Ein Palmenwald, verstrickt in Abenteuer, Aus Lichtraketen schoß der heiße Tag, Kakteen brannten, purpurn, ungeheuer.",84,Expressionismus,Expressionismus
10182,"Weissmann, Maria Luise_UNTITLED_1914","Weissmann, Maria Luise",UNTITLED,1914,"Wie jenem König Midas: Er vernarrte Zuletzt dem Schein von Goldenem sich so, Daß was er griff zu gelbem Glanz erstarrte, Speise und Trank; die Erde, drauf er flohVor seinem Fluch, glänzte ihm unterm Schritt Vergoldet auf. So wandelt sich in Glut Was mich berührt. So unentrinnbar tritt Geliebtes plötzlich aus der fremden Hut,So unausweichlich nahst mir Du aus allen Weiten des Himmels, das verhängte Ziel, Dem jeder Weg schon zu Beginn verfallen.Und auf dem abgewandten, fliehnden, leer Geglaubten, sieh, in einem neuen Spiel Dir zu entgehen, fand ich Dich noch mehr.",110,Expressionismus,Expressionismus
45678,"Rilke, Rainer Maria_UNTITLED_1915","Rilke, Rainer Maria",UNTITLED,1915,"O Bäume Lebens , o wann winterlich ? Wir sind nicht einig . Sind nicht wie die Zug- vögel verständigt . Überholt und spät , so drängen wir uns plötzlich Winden auf und fallen ein auf teilnahmslosen Teich . Blühn und verdorrn ist uns zugleich bewußt . Und irgendwo gehn Löwen noch und wissen , solang sie herrlich sind , von keiner Ohnmacht.Uns aber , sollten sie nicht vermuten , wie voll Vorwand das alles ist , was wir hier leisten . Alles ist nicht es selbst . O Stunden in der Kindheit , da hinter den Figuren mehr als nur Vergangnes war und vor uns nicht die Zukunft . Wir wuchsen freilich und wir drängten manchmal , bald groß zu werden , denen halb zulieb , die andres nicht mehr hatten , als das Großsein . Und waren doch , in unserem Alleingehn , mit Dauerndem vergnügt und standen da im Zwischenraume zwischen Welt und Spielzeug , an einer Stelle , die seit Anbeginn gegründet war für einen reinen Vorgang.Wer zeigt ein Kind , so wie es steht ? Wer stellt es ins Gestirn und giebt das Maß des Abstands ihm in die Hand ? Wer macht den Kindertod aus grauem Brot , das hart wird , – oder läßt ihn drin im runden Mund , so wie den Gröps von einem schönen Apfel ? ... ... Mörder sind leicht einzusehen . Aber dies : den Tod , den ganzen Tod , noch sanft zu enthalten und nicht bös zu sein , ist unbeschreiblich .",256,Expressionismus,Jahrhundertwende
44966,"Heym, Georg_Der Garten der Irren_1899","Heym, Georg",Der Garten der Irren,1899,"Am roten Teiche stehen viele Schatten Bei dünner Bäume schwächlichem Gesichte, In Stille fort. Nur selten daß sich einer Herunter zu dem trüben Wasser bücket.Und manche gehn in den entleerten Hecken In kühlen Gängen, die schon voller Lichte, Und schleifen mit den Füßen in dem Laube, Und sitzen wieder sanft in den Verstecken.Der Strom ist weit hinab im blanken Scheine Bei Erlen und den krumm gebornen Weiden Und wer mit leichtem Kahn ihn überbrücket, Er wird im Licht die gelben Blumen pflücken.",89,Jahrhundertwende,Expressionismus
10224,"Weissmann, Maria Luise_Gewissheit_1914","Weissmann, Maria Luise",Gewissheit,1914,"Sei geduldig! Nimm gelassen, Wie der Tage Kette gleitet: Anfang, der nicht zu erfassen, Ende nicht. Und die sich breitet, Mitte, ziellos, offner, enger, Laß sie zögern, laß sie schweifen: Unerbittlich wird ein strenger Kreis zuletzt Dich einbegreifen.",52,Expressionismus,Expressionismus
16678,"Engelke, Gerrit_UNTITLED_1914","Engelke, Gerrit",UNTITLED,1914,"Und jeder Nacht, die dem Vergangnen eingeborgen, Folgt ein Morgen. Neue Tage breiten sich auf allen Wegen Plötzlich dir entgegen: Brausen hell, umstürzen dich. Vorbei. Verdunkeln sich; Und lassen dich im ungewissen Heut. Und wieder folgt ein Morgen – Und Eine Frage dräut: Wohin?!",56,Expressionismus,Expressionismus
35662,"Bierbaum, Otto Julius_Lied des Schiffermädels_1887","Bierbaum, Otto Julius",Lied des Schiffermädels,1887,"Auf der fernen See ein Segel steht, Mein Schatz ist auf der See; Der Wind mir an die Beine weht, Der Wind, der Wind von der See.Blas ihn her zu mir, blas ihn schnell zu mir her, Du Wind, du Wind auf der See; Mein Herz ist so tief, so tief wie das Meer Und so stark wie der Wind auf der See.",73,Naturalismus,Jahrhundertwende
21106,"Stadler, Ernst_4._1898","Stadler, Ernst",4.,1898,"Dann brenn' ich nächtelang, mich zu kasteien, Und spüre Stock und Geißel über meinen Leib geschwenkt: Ich will mich ganz von meinem Selbst befreien, Bis ich an alle Welt mich ausgeschenkt. Ich will den Körper so mit Schmerzen nähren, Bis Weltenleid mich sternengleich umkreist – In Blut und Marter aufgepeitschter Schwären Erfüllt sich Liebe und erlöst sich Geist.",66,Jahrhundertwende,Expressionismus
39006,"Sack, Gustav_Paralyse_1900","Sack, Gustav",Paralyse,1900,"Hallo! die liebe Seele stirbt – da liegt sie zuckend in meiner Hand – ein Druck, und wir sind frei!Sie schreit, und wallt und zuckt und schwillt, da fällt sie quäkend von meiner Hand – ein Tritt, und wir sind frei!Sie kriecht, kriecht wie ein fetter Wurm – und glänzt und springt und sie tanzt und lacht – sie lacht – und ich bin frei!",76,Jahrhundertwende,Expressionismus
28939,"Scheerbart, Paul_UNTITLED_1889","Scheerbart, Paul",UNTITLED,1889,"» Mein Freund , Du bist der größte Mann ! Es zweifelt keine Seele dran ! Ich lese jedes Wort von Dir . Die Andern liefern nur Geschmier . Du bist der Einz'ge , der was kann ! O glaus , Du bist der größte Mann ! Was Andre reden , ist nur Quatsch . Drum reich mir freundlich Deine Patsch ! Wir gründen tief sich bücken Und dabei weg sein vor Entzücken ! « So sang voll Hohn ein Bösewicht Dem Freunde Süßes ins Gesicht . Und dieser Gute merkte nicht , Wie leicht das Süße an Gewicht . » Der größte Mann « , rief er voll Stolz , » Der sei jetzt länger nicht von Holz ! « Und er begann vergnügt zu zechen Und mußte schrecklich dabei blechen . Der Bösewicht , der freut sich drob , Er wird beim zwölften Glase grob . Jedoch der größte Mann vergißt , Daß ihm sein Freund oft lästig ist . Er freut sich seines großen Ruhms , Gedenkt nicht seines Eigentums . Bald ist sein Hab und Gut verschwendet . Der Bösewicht sich von ihm wendet . Denn große Männer ohne Geld Sind doch das Schlimmste in der Welt . So gehts dem Dummen , der gemütlich Des Freundes Lob hält für sehr gütlich ! Der Schmeichler ist ein Bösewicht – Oh , kluger Mensch , vergiß das nicht ! Auch arme Menschen sollen lächeln , Wenn sie ein Schmeichler will umfächeln . Verrate deine Größe nie ! Sei nur ein heimliches Genie !",256,Naturalismus,Naturalismus
45488,"Rilke, Rainer Maria_Der Tod des Dichters_1900","Rilke, Rainer Maria",Der Tod des Dichters,1900,"Er lag. Sein aufgestelltes Antlitz war bleich und verweigernd in den steilen Kissen, seitdem die Welt und dieses von-ihr-Wissen, von seinen Sinnen abgerissen, zurückfiel an das teilnahmslose Jahr.Die, so ihn leben sahen, wußten nicht, wie sehr er Eines war mit allem diesen; denn Dieses: diese Tiefen, diese Wiesen und diese WasserO sein Gesicht war diese ganze Weite, die jetzt noch zu ihm will und um ihn wirbt; und seine Maske, die nun bang verstirbt, ist zart und offen wie die Innenseite von einer Frucht, die an der Luft verdirbt.",105,Jahrhundertwende,Jahrhundertwende
35677,"Bierbaum, Otto Julius_Herdglück_1887","Bierbaum, Otto Julius",Herdglück,1887,"Das Glück weht zwei zusammen, Der weiche, warme Wind, Daß wie des Herdes Flammen Sie gluteneinig sind.Die Stürme heulen im Schlote; Laß heulen den gieren Braus! Herdfeuer glimmt, das rote, Und nimmer löscht es aus.",43,Naturalismus,Jahrhundertwende
70762,"Trakl, Georg_HELIAN_1913","Trakl, Georg",HELIAN,1913,"Abends auf der Terasse betranken wir uns mit braunem Wein. Rötlich glüht der Pfirsich im Laub; Sanfte Sonate, frohes Lachen.Gewaltig ist das Schweigen des verwüsteten Gartens Da der junge Novize die Stirne mit braunem Laub bekränzt, Sein Odem eisiges Gold trinkt.Am Abend versinkt ein Glockenspiel, das nicht mehr tönt Verfallen die schwarzen Mauern am Platz, Ruft der tote Soldat zum Gebet.Die Schwestern sind ferne zu weißen Greisen gegangen Nachts fand sie der Schläfer unter den Säulen im Hausflur, Zurückgekehrt von traurigen Pilgerschaften.Abends auf der Terasse betranken wir uns mit braunem Wein. Rötlich glüht der Pfirsich im Laub; Sanfte Sonate, frohes Lachen.Gewaltig ist das Schweigen des verwüsteten Gartens Da der junge Novize die Stirne mit braunem Laub bekränzt, Sein Odem eisiges Gold trinkt.Am Abend versinkt ein Glockenspiel, das nicht mehr tönt Verfallen die schwarzen Mauern am Platz, Ruft der tote Soldat zum Gebet.Die Schwestern sind ferne zu weißen Greisen gegangen Nachts fand sie der Schläfer unter den Säulen im Hausflur, Zurückgekehrt von traurigen Pilgerschaften.",178,Expressionismus,Expressionismus
10129,"Weissmann, Maria Luise_Die fremde Stadt_1914","Weissmann, Maria Luise",Die fremde Stadt,1914,"Der Himmel ist aus viel Zement gemauert, Sehr nah. Und grell mit Tünche übermalt Von jenem Blau, das Litfaßsäule strahlt; Aus Winkeln, dumpf und schwer, Verhängnis lauert,Und Ecken starren, oh so todumschauert, – Klippen, – ich Woge, jählings dran zerschellt, Bis mich die Flut zerschmettert weiterwellt. In diesem Autopfiff, der Nächte überdauert,Ging mir die ewige Seligkeit verloren. – Oh Engelstimmen, oh Gesang der Harfen, Gebetshauch, Palmenduft, oh Flügelwehn! –Ich stoße mich an fest verrammten Toren, Ich starre rings in tausend Schreckenslarven, Ich bin so müd, und darf nicht schlafen gehn.",117,Expressionismus,Expressionismus
