pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
73567,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Graf. Alf hat deine Tochter verführt.  Herrn Hartwich das die Kehle schnürt,„Geh’ hin, lieb Bruder, dem Grafen meld’ an, Ich mord’ ihn, wo ich ihn treffen kann,Caj ritt den Burgberg schnell hinauf, He, Pförtner, schließ’ die Riegel auf,„Was schwatzt Herr Hartwich? So sag’ ihm zurück: Graf Alf hielt in den Fingern ein Stück,Auf güldener Schüssel, mit Blut benetzt, Herr Hartwich taumelt und ruft entsetzt:„Die Kleider zieh’ aus, und gieb sie mir her, Der gab ihm zitternd Horn und Speer,Im Walde zog ein Hirsch vertraut, Vor des Grafen Kammer wird es laut,„Graf Alf, es zieht im Morgenrot Herr Hartwich stieß den Grafen tot:Der Page sah’s, Herrn Hartwichs Sohn, „Maria sah’s vom Himmelsthron,Er küßt seinen Knaben mit wildem Schmerz, „Nun schilt dich nimmer ein MenschenherzStolz schreitet der Ritter den Burgberg hinab, Vier Mönche murmeln am Marmorgrab,Graf. Alf hat deine Tochter verführt. Herrn Hartwich das die Kehle schnürt,",211,Naturalismus,Naturalismus
12749,"Lichtenstein, Alfred_Das Vorstadtkabarett_1911","Lichtenstein, Alfred",Das Vorstadtkabarett,1911,"Verschweißte Kellnerköpfe ragen in dem Saal Wie Säulenspitzen hoch und übermächtig. Verlauste Burschen kichern niederträchtig, Und helle Mädchen blicken hübsch brutal.Und ferne Frauen sind so sehr erregt ... Sie haben hundert rote runde Hände, Gebärdelose, große, ohne Ende Um ihren hohen bunten Bauch gelegt.Die meisten Menschen trinken gelbes Bier. Verrauchte Krämer glotzen grau und bieder. Ein feines Fräulein singt gemeine Lieder. Ein junger Jude spielt ganz gern Klavier.",77,Expressionismus,Expressionismus
29568,"Dauthendey, Max_Um die Hausecken strecken sich Knospenbäume_1892","Dauthendey, Max",Um die Hausecken strecken sich Knospenbäume,1892,"Um die Hausecken strecken sich Knospenbäume, Recken sich goldene Knospenhecken, Gehen hell hervor aus ihren Verstecken; Sehen schnell übers Dach, Aus finsterem Hof und steinernem Fach, Wollen um die Mauer der Sonne nach. Sie stehen lusthoch in den Himmel verstiegen. Eines Abends beginnen sich alle zu wiegen Und lehren Verliebten im Nachtrausch zu fliegen.",62,Jahrhundertwende,Jahrhundertwende
46878,"Löns, Hermann_UNTITLED_1890","Löns, Hermann",UNTITLED,1890,"Rauh behandelt uns das Leben, Nimmt uns viel, und als Ersatz Gibt es uns den herben Zweifel Für des Glaubens festen Schatz.Ach, vorüber sind die Zeiten, Wo der Sülze ich getraut, Die im Bund mit Öl und Zwiebel Und mit Senf mich oft erbaut.Denn es warf in meine Seele Eine böse Zweifelssaat, Die jetzt frech wie Quecken wuchert, Mitleidslos der Magistrat.Tief geknickt und qualbeladen Trete ich vor ihn nun hin: »Meine Sülze gib mir wieder Und den kindlich frohen Sinn!«",91,Naturalismus,Naturalismus
49891,"Morgenstern, Christian_UNTITLED_1892","Morgenstern, Christian",UNTITLED,1892,"Heil dir, der du hassen kannst, dem im reichen Mark tötende Flamme schläft, den es lüsten kann, als ins feige Antlitz der Welt zu verglühn, grabend dein stolzes Mal in der Menschheit Stirn!Heil dir, dem erhabenen Zorns schmerzendes Feu'r enge Adern zerreißt, daß, den Überstrom deines Bluts in gewölbten Händen, du um dich spähst, daß Todestaufe deine Feinde von dir empfingen!Heil dir, der du den trägen Trotz stumpfer Geschlechter irrst, dessen strafender Haß strafende Liebe ist! Sonne der Zukunft loht aus dir, wenn vernichtend heiß göttlichen Grimmes Odem von dir geht!",112,Jahrhundertwende,Jahrhundertwende
44676,"Däubler, Theodor_An Anakreon_1905","Däubler, Theodor",An Anakreon,1905,"O Lober des Dionysos, Preiser des Weines, Anákreon, Sänger so holder Gestalt, Ich huldige auch des Bacchos' naher Gewalt: Ach, gliche dem Lied deiner Gottfeiern meines!Entblitzte der Liebe ein hingefunkt-reines – Urfrommend, doch eignes – Gedicht mir, so alt Wie Weisen entzündender Weltengehalt: Gelänge Erfülltsein Gehülltheit des Scheines!Anákreon, Sehnsuchten singender Seher, Dein Weh überwellt uns ein inselndes Meer: Du pochst an die Pforten Verliebter; nicht eherEntweiche vom Weltweg, als bis der Begehr Nach flammenden Herzen veratmet! Beweher Erglühender, wettre auf Wolken einher!",104,Jahrhundertwende,Expressionismus
35696,"Bierbaum, Otto Julius_Im Garten des Herrn_1887","Bierbaum, Otto Julius",Im Garten des Herrn,1887,"Heut sieht die Welt mir lustig aus, Ein hell und bunter Blumenstrauß, Mir ist so froh zu Mute. Wer hat das gethan? Ein roter Mund, Zwei volle Arme und Brüste rund, An denen ich nächten ruhte.Aus Liebe hat die Welt gemacht Der liebe Gott bei Tag und Nacht In einer Wochenrunde. Drum folge deines Gottes Spur Und lieb auch du, o Kreatur, Zu jeder guten Stunde.Dann ist die Welt dir wie ein Strauß, Sieht hell und bunt und fröhlich aus Und du wirst selber blühen Im Garten der Gottseligkeit, Wo in des Himmels Licht gedeiht Das Blümlein Glück-ohn-Mühen.",110,Naturalismus,Jahrhundertwende
36001,"Bierbaum, Otto Julius_Der begossene Pudel_1887","Bierbaum, Otto Julius",Der begossene Pudel,1887,"Schön sind Sie, mein Fräulein, und ich könnte Stundenlang in Ihre Augen schauen, Drüber sich die schönsten Brauen bauen, Wenns das böse Schicksal mir vergönnte.Aber ach, aus Amors Gnaden bin ich Längst gefallen; seine holden Gaben Gönnt er jungen tanzbeflissenen Knaben, Und im Winkel Trübsalsverse spinn ich.Ihre schönen Augen wolln nicht sehen, Wie ich Armer mich um Sie verzehre, – Wenn ich jung noch und ein Schwätzer wäre, Würde wohl die Sache besser gehen.O, das ist betrüblich zu erfahren, Daß man nicht mehr wie in jungen Tagen Bloß sein Sprüchlein frech braucht herzusagen – Weh, die Liebe rechnet nach den Jahren.Und so will ich denn zur Seite treten Und mich herzhaft auf die Lippen beißen: Klirre nicht, verworfnes altes Eisen! Höre auf zu lieben, lerne beten!",144,Naturalismus,Jahrhundertwende
45677,"Rilke, Rainer Maria_Die dritte Elegie_1912","Rilke, Rainer Maria",Die dritte Elegie,1912,"Eines ist , die Geliebte zu singen . Ein anderes , wehe , jenen verborgenen schuldigen Fluß-Gott des Bluts . Den sie von weitem erkennt , ihren Jüngling , was weiß er selbst von dem Herren der Lust , der aus dem Einsamen oft , ehe das Mädchen noch linderte , oft auch als wäre sie nicht , ach , von welchem Unkenntlichen triefend gelächelt , Mutter . Wie sollte er es nicht lieben , da es ihm lächelte . hat ers geliebt , denn , da du ihn trugst schon , war es im Wasser gelöst , das den Keimenden leicht macht.Siehe , wir lieben nicht , wie die Blumen , aus einem einzigen Jahr ; uns steigt , wo wir lieben , unvordenklicher Saft in die Arme . O Mädchen , das zahllos Brauende ; nicht ein einzelnes Kind , sondern die Väter , die wie Trümmer Gebirgs uns im Grunde beruhn ; sondern das trockene Flußbett einstiger Mütter – ; sondern die ganze lautlose Landschaft unter dem wolkigen oder reinen Verhängnis – : Und du selber , was weißt du – , du locktest Vorzeit empor in dem Liebenden . Welche Gefühle wühlten herauf aus entwandelten Wesen . Welche Frauen haßten dich da . Was für finstere Männer regtest du auf im Geäder des Jünglings ? Tote Kinder wollten zu dir ... O leise , leise , tu ein liebes vor ihm , ein verläßliches Tagwerk , – führ ihn nah an den Garten heran , gieb ihm der Nächte Übergewicht ... ...",256,Expressionismus,Jahrhundertwende
8700,"Thoma, Ludwig_UNTITLED_1894","Thoma, Ludwig",UNTITLED,1894,"Jetzt, Leuteln, jetzt loost's amal zua! Mein Gsangl is wohl a weng alt, Es is aba dennascht schö gnua. I moan, daß 's enk allesamm gfallt.",34,Jahrhundertwende,Jahrhundertwende
7869,"Dehmel, Richard Fedor Leopold_Frühlingsgebet_1891","Dehmel, Richard Fedor Leopold",Frühlingsgebet,1891,"Frühling, Wonnegebieter, sonnestarker, lauterster Gott der Erde, willst du endlich erscheinen, mir Nach soviel Stürmen, soviel quälender Wetterwut, nach manchem voll kalten, stechenden Glanzes: willst du endlich mein Heiland? –Ja! mir künden heilige Schauer: du auferstehest, den ich dunkel geahnt in den Dämmertagen der Kindheit und den ich verloren, vergessen im selbst sich vergötternden Jünglingsrausch ...Oh, senke die Strahlen Deines milden Himmelsauges sänftigend, verklärend mir in die sehnsucht offne Seele O durchfülle mich ganz mit Deinem Odem, Frühling, äther entsprossener, Segen atmender, reiner Sonnensohn! Erfülle mich mit deiner nicht der gärend schäumenden, der ziellos wilden, taumelnden Lust stürmenden Knabenübermutes: mit Deiner ruhig quellenden, still knospenden, sicher schaffenden Freudigkeit erfülle mich, du Glückbeseelter! –Schon jauchze ich. Ja! du erhörst mein Gebet! Du bist bist, was in mir jubelt – du erhörtest mich schon Du, Du, Frühling, wurdest mir in bangender Seele heimlich ein anderer, neuer Frühling:Erster Frühling, einziger Frühling, bleibe! weile! verlaß mich nicht, flüchten gleich die Tage! Dann werden machtlos nahen meinem geweihten Haupt des Sommers sengende Sorgen und des Herbstes trüber Mißmut und des Winters kalte Oede.Erster Frühling, einziger Frühling, Du brachtest mir die Erlösung: bringe mir auch das Himmelreich!",240,Naturalismus,Jahrhundertwende
40436,"Hofmannsthal, Hugo von_UNTITLED_1890","Hofmannsthal, Hugo von",UNTITLED,1890,"Vernichtunglodernd , Tödlich leuchtend , Lebenversengend Glüht uns im Innern Flammender Genius . Aber es schützt uns Vor dem Verglimmen Kühlenden Unkrauts dichte Decke , Die unser Herz feucht wuchernd umspinnt : Gewohnheit und gedankenlose Lust am Leben , Und tröstende Lüge , Und süßer Selbstbetrug , Und trauliches Dämmern Von heut auf morgen ... Wir tragen im Innern Leuchtend die Charis , Die , die Bedientenseele , Den weinenden Werther – und Voltaire , den Zweifler , Und des Propheten gellenden Wehruf Und das Jauchzen schönheittrunkner Griechen : Die Toten dreier Jahrtausende , Ein Bacchanal von Gespenstern . Von andern ersonnen , von andern gezeugt , Fremde Parasiten , Anempfunden , Krank , vergiftet . – Sie wimmern , sie fluchen , sie jauchzen , sie streiten : Was wir reden , ist heisrer Widerhall Ihres gellenden Chors . Sie zanken wie taumelnde Zecher Uns zur Qual ! Aber es eint sie die Orgie Uns zur Qual ! Sie trinken aus unsrem Schädel Jauchzend den Saft unsres Lebens – Sie ranken sich erstickend , Zischende Schlangen , Um unser Bewußtsein – Sie rütteln am ächzenden Baum unsres Glücks Im Fiebersturm – Sie schlagen mit knochigen Händen An unsrer Seele bebende Saiten – Sie tanzen uns zu Tode ! Ihr wirbelnder Reigen wühlt die Welle auf . Die Lebenswelle , die Todeswelle , Bis sie die Dämme brandend zersprenget Und die Gespenster verschlinget Und uns mit ihnen ... Und sich über unsre Qualen breitet Ein schweigender , kühlender Mantel : Nacht ... – – – !",256,Naturalismus,Jahrhundertwende
50266,"Ball, Hugo_Der grüne König_1922","Ball, Hugo",Der grüne König,1922,"Wir, Johann, Amadeus Adelgreif, Fürst von Saprunt und beiderlei Smeraldis, Erzkaiser über allen Unterschleif Und Obersäckelmeister vom SchmalkaldisErheben unsern grimmen Löwenschweif Und dekretieren vor den leeren Saldis: »Ihr Räuberhorden, eure Zeit ist reif. Die Hahnenfeder ab, Ihr Garibaldis!Man sammle alle Blätter unserer Wälder Und stanze Gold daraus, soviel man mag. Das ausgedehnte Land braucht neue Gelder.Und eine Hungersnot liegt klar am Tag. Sofort versehe man die Schatzbehälter Mit Blattgold aus dem nächsten Buchenschlag.«",88,Expressionismus,Expressionismus
70405,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Jeder Mensch hat sein Pläsirchen — So ein armer Recensent Ist das ärmste aller Thierchen.Wenn es pfaucht und wenn es zischt, Laß es, laß es sich nur schinden, Denn dem Ochsen, der da drischt, Sollst du nicht das Maul verbinden!",46,Naturalismus,Naturalismus
45642,"Rilke, Rainer Maria_Schlaflied_1900","Rilke, Rainer Maria",Schlaflied,1900,"Einmal wenn ich dich verlier, wirst du schlafen können, ohne daß ich wie eine Lindenkrone mich verflüstre über dir?Ohne daß ich hier wache und Worte, beinah wie Augenlider, auf deine Brüste, auf deine Glieder niederlege, auf deinen Mund.Ohne daß ich dich verschließ und dich allein mit Deinem lasse wie einen Garten mit einer Masse von Melissen und Stern-Anis.",67,Jahrhundertwende,Jahrhundertwende
12787,"Lichtenstein, Alfred_Sonntag_1914","Lichtenstein, Alfred",Sonntag,1914,Ein Kaufmann geht mit Frau und Kind spazieren. Schulbuben fahren um die Wette Rad. Frau Sonne trocknet einen Leichenkutscher. Ein Spieler setzt den anderen schachmatt.Korrekte Leute wandern in die Kirchen. In einem Zimmer hängt sich einer auf. Todmüder Dichter wirft in schönster Stunde Zum letztenmal die kranke Faust hinauf.,55,Expressionismus,Expressionismus
40434,"Hofmannsthal, Hugo von_UNTITLED_1890","Hofmannsthal, Hugo von",UNTITLED,1890,"Was ihr so Stimmung nennt , das kenn ich nicht Und schweige still , wenn einer davon spricht . Kann sein , daß es ein Frühlingswogen gibt , Wo Vers an Vers und Bild an Bild sich flicht , Wenns tief im Herzen glüht und schäumt und liebt ... Mir ward es nie so gut . Wie Schaum zerstiebtIm Sonnenlicht mir jede Traumgestalt , erster , letzter Kraft , Mit List , in Arbeit , Qualen , Leidenschaft.Und wie von einem Geisterblitz erhellt , Sah ich ein reich Gedränge , eine Welt . Kristallklar lag der Menschen Sein vor mir , Ich sah das Zauberreich , des Pforte fällt Vor der verfluchten Formel hier , Des Reichtums grenzlos , üppig Jagdrevier.Der Bücher dacht ich , tiefer Weisheit schwer , Entrungen aus des Lebens Qualenmeer , Der Töne , aus der Sphären Tanz erlauscht , Der Bilder Farbenglut , Gestaltenheer , Der Becher Weins , daraus Begeistrung rauscht , All ' für das Zauberblättchen eingetauscht.Der harten Arbeit untertän'ge Kraft , Erlogner Liebe Kuß und Leidenschaft , Die Jubelhymne und des Witzes Pfeil , Was Kunst und was Natur im Wettkampf schafft , Feil ! alles feil ! die Ehre selber feil ! Um einen Schein , geträumter Rechte Teil ! Und meiner Verse Schar , so tändelnd schal , Auf diesem Freibrief grenzenloser Qual , Sie schienen mir wie Bildwerk und Gezweig Auf einer Klinge tödlich blankem Stahl ... – – – – – – – – – – – – – – – – – –",256,Naturalismus,Jahrhundertwende
46801,"Löns, Hermann_Am Brunnen_1890","Löns, Hermann",Am Brunnen,1890,"Was sehen denn die Leute Mich bloß so eigen an? Als wüßten sie es alle, Was keiner wissen kann.Ich glaube gar, sie lesens Mir ab von dem Gesicht, Als ob sie's alle wissen, Und das dürfen sie doch nicht.Das Wasser in dem Brunnen, Das sagt es mir sogleich; Meine Augen die sind trübe, Meine Wangen die sind bleich.Das Wasser in dem Brunnen, Verschweigt wohl, was es weiß; So kühl ist ja das Wasser, Die Reue, die ist heiß.Die Reue, ja die Reue, Die brennet gar zu sehr; Das tiefe tiefe Wasser Das gibt nichts wieder her.",114,Naturalismus,Naturalismus
16663,"Engelke, Gerrit_UNTITLED_1912","Engelke, Gerrit",UNTITLED,1912,"Er saß im Urgebraus am Chaosmeer Zur Nacht, zur Nacht, Sein Auge war von allen Dingen schwer: Voll Zeugungsnacht – Da warf er seinen Becher in die Flut, Die Flut war schwarz und tief und tief, Er hob ihn wieder: voll von rotem Blut Und trank und warf ihn wieder tief – Er trank sich voll und übervoll Bis ihm die Seele überschwoll: Da strömte wild aus seiner Kehle Ein Flutgesang: Von Erd- und Leibespracht, Von Mensch- und Welten-Zeugungsnacht, Vom Hirn und von der großen Liebesseele –Dann kam die allertiefste Nacht Und schwer der All-Schlaf.",106,Expressionismus,Expressionismus
12772,"Lichtenstein, Alfred_Winterabend_1913","Lichtenstein, Alfred",Winterabend,1913,"In gelben Fenstern trinken Schatten heißen Tee. Sehnsüchtge wiegen sich auf hartem Schimmerteiche. Arbeiter finden eine sanfte Damenleiche. Johlende Dunkle werfen glimmend blauen Schnee.An hohen Stangen hängt, verfleht, ein Streichholzmann. Kaufläden flackern trüb durch frostbeschlagne Scheiben, Vor denen Menschenleiber wie Gespenster treiben. Studenten schneiden ein erfrornes Mädchen an.Wie lieblich der kristallne Winterabend brennt! Schon strömt ein Platinmond durch eine Häuserlücke. Bei grünlichen Laternen unter einer Brücke Liegt ein Zigeunerweib. Und spielt ein Instrument.",85,Expressionismus,Expressionismus
23955,"Henckell, Karl_2._1896","Henckell, Karl",2.,1896,"Und noch ein andres Wort steht mir am Tor. Das Wort: » Wen je die Schauer seliger Andacht faßten In Höhen, wo sich Schwere fern verlor;Wer einmal nur gelauscht dem reinern Chor, Der ihn erlöst von rohen Lebenslasten, Der ihn entrückt dem weihelosen Hasten Aus grauem Dunst in Goldgewölk empor;Wer von der Quelle weiß, die nie versandet, Weil ihre Tiefen unergründlich sind; Wer, ob an Jahren Greis, an Seele Kind,Fromm spielen kann an Bächen blumumrandet, – Wär' er mein Widerpart – hier unschuldheiter Willkommen sei er als ein Kunst-Geweihter!",108,Jahrhundertwende,Naturalismus
