pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
24225,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Das Hergebrachte, sei es noch so schlecht, Es gilt euch heilig als Gewohnheitsrecht. Ihr würdet träg im alten Gleise schleichen, Trieb' man euch nicht von Zeit zu Zeit Die Sporen in die Weichen.",39,Jahrhundertwende,Naturalismus
39851,"Ringelnatz, Joachim_Dichter und erster Anhörer_1908","Ringelnatz, Joachim",Dichter und erster Anhörer,1908,"Sie trugen zwei Sardellen Zu Grabe. – – »Wer?« Die Wellen, Sie trugen sie vor sich her.»Wieso zu Grabe? Wohin denn?« Zu Grabe, zur ewigen Ruh! »Wohin?« – – Nun je nach den Winden, Vielleicht nach Afrika zu.Sie murmelten Weisen der Trauer Wegweit, tagaus und tagein. »Da werden sie auf die Dauer Wohl heiser geworden sein.«Schwarz winkte am fernen Gestade Ein Grab – – – »Und der Abend sinkt, Und deine Sardellenballade, (Ganz offen gesprochen) die stinkt.«",104,Jahrhundertwende,Jahrhundertwende
7970,"Dehmel, Richard Fedor Leopold_Vierter Klasse_1891","Dehmel, Richard Fedor Leopold",Vierter Klasse,1891,"Es rollt und rüttelt und dröhnt und stampft und klirrt und rasselt und schnaubt und dampft ; an kreisenden Feldern vorüber im Flug durch Pommerns Ebne saust der Zug.Ich schaue und schaue und weiß es kaum ; ich lausche nur immer in stolzem Traum , wie donnernd um Axe und Axe kreist in Form gegossen der Menschengeist ... Da schreit ein Kindchen neben mir langsam werden Alle wach und blinzeln in den jungen Tag.Ein Tag von jenen , glanzgeküßt , an denen jeder Halm uns grüßt und jeder Sonnenstrahl das Herz zum Lachen zwingt – trotz Not und Schmerz.Die Fenster nieder ! schallt 's im Chor , und Alle drängen sich freudig vor und zeigen hinaus , wo stromumblinkt mit Türmen und Masten Hamburg winkt.Die Mutter aber , ihr Kindchen an die Brust sich legt und nimmt das Tuch ihm vom Gesicht und – – Himmel , waswas stiert und stiert sie , daß mir graut – ? Da winselt leis ein Klagelaut , da liegt 's im Schooß ihr starr und tot . Der Vater , der stammelt : Barmherziger Gott – ! Im Wagen plötzlich wird es stumm , die Bauern sehen scheu sich um , manch blödes Auge schwimmt und flimmert . Mein Kind , mein Kind ! die Mutter wimmert ... Es kreischt die Maschine , es stockt der Lauf ; die Schaffner reißen die Thüren auf . Ich stehe im hallenden Bahnhofsraum , da braust dases gilt , daß man sich 's wie in ewig schaffend und formend der Menschengeist !",256,Naturalismus,Jahrhundertwende
44690,"Däubler, Theodor_An die deutsche Sprache_1905","Däubler, Theodor",An die deutsche Sprache,1905,"Ein mächtiger Mond überwältigt Gestalten, In Stummheit um schauderndes Spüren gebaut, Gebeut ihnen: Sagt! Und da hör ich den Laut Der Vorfahren freundlich im Wunderwald walten.Ich seh Zugedichtete Ansprachen halten: Woher an das Ich, daß ihm hingebannt graut? Bald lispelts durch Finsternis lieblich und traut: Was wolkt, als ob Sprachen ums Mondwort sich ballten?Ich lächle bloß einer: da stürzt sich ihr Segen Aufs Fühlen aus Glück, daß ich Mensch bin, herab. Dann tret ich dem Monde bekennend entgegen:Er schirrt ein Gespann mir, zu rhythmendem Trab! Der Fron frei entdacht, übertrumpft mich Sich-Regen Geschildeter jäh: ihre Reden sind knapp.",120,Jahrhundertwende,Expressionismus
16700,"Engelke, Gerrit_UNTITLED_1918","Engelke, Gerrit",UNTITLED,1918,"Fenster schließen, glimmern stille, Häuslein rücken Dach an Dach Himmel stehen feiernd stille, Mond wird Silberfrucht und wach. Müder Leib schläft in der Stille, Herz schlägt alle Stunden nach, Lebt für sich durch Schlaf und Stille – Wohin denn? wozu? aus wessen Wille? Lautlos, langsam fallen Wand und Dach.",60,Expressionismus,Expressionismus
18397,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"Aus Bergen schleicht der Abendhauch, ein Raunen Im wüsten Hain. Das Tannenvolk umringt mit scheuem Staunen Den Sagenstein.Hier stund ein Schloß; sein Glitzern machte trunken Wie Abendstrahl. Verwunschen wards. Und wo die Pracht versunken, Bezeugt dies Mal.Verdüstert hockt der Stein/ wie seinen Sorgen Ein Bettler grollt. Verkappter Fürst! Im Grunde dir geborgen Ruht Perl und Gold.Kein Gräber drang noch durch die Felsenrinde Zum güldnen Schacht. Ein Glimmen winkt nur dem Johanniskinde In Zaubernacht.Sein Träumeraug erschaut in Höhlenwildnis Den Perlenschrein, Auch marmorweiß ein Königinnen-Bildnis Im Dom von Stein./Ich kenne sie, die heilgen Heimlichkeiten Der Innenschau. Verwunschen sank auch mir ins Grab der Zeiten Mein Königsbau.Doch was dereinst an Seligkeit erblühte, Ist nimmer tot; Es bleibt mein Schatz, versunken im Gemüte, Der magisch loht.Ich selber bin das Schloß mit güldner Tiefe, Der Sagenstein. Und ob ich ganz der Oberwelt entschliefe, Der Traum ist mein.Die Königin ward diesen heißen Sinnen Hinweggebannt. Verklärt zum Engel weiht sie nun mein Minnen Dem Geisterland.Als Dom von Tropfgestein soll mich umflechten Die Innenwelt. Braut meiner Jugend, throne mir zur Rechten Im Höhlenzelt!",198,Jahrhundertwende,Naturalismus
39793,"Ringelnatz, Joachim_Worte eines durchfallkranken Stellungslosen in einen Waschkübel gesprochen_1908","Ringelnatz, Joachim",Worte eines durchfallkranken Stellungslosen in einen Waschkübel gesprochen,1908,"Bloß weil ich nicht aus Preußen gebürtig . Wo hab ich nur den Impfschein verloren ? Das lange Warten auf den Korridoren , Das ist so un – , so unwürdig . Wären wenigstens meine Haare geschoren . Und den Durchfall habe ich auch . Das geht mitten im Gespräch plötzlich eiskalt aus dem Bauch.Als mich Miß Hedwin erkannte und rief , Die hab ich darf mich nicht bücken . Denn meine – ach mein ganzes Herz ist zerfetzt.Ob ich gespeist habe ? Ob mir die Hecke gefiele ? Ja ich habe – gespeist . – ( In Genf ! Und zuletzt , vor drei Tagen , Semmel mit Senf ) Und mich können alle Hecken Am Asche –.Vergessen sei Genf , vergessen die ganze Schweiz ! Dürfte ich nur noch einmal in Seifhennersdorf oder Zeitz Steine klopfen . Ach ! – ich möchte jenem verdammten Stellenvermittlungsbeamten Siebzehn Legitimationspapiere meines Großvaters mütterlicherseits In den Rachen stopfen ! Auch hat mich vorübergehend durchzuckt : Ich wollte sterben nach einer grellen Raketentat . Ich habe Lysol und einen Drillbohrer verschluckt . Ich sandte ein Kuvert an den Hamburger Senat ; In das Kuvert hatte ich kräftig gespuckt.Nun ist meine Seife weg ; Irgend jemand stöbert in meinen Taschen . –Ich kann mir doch nicht Das Gesicht Mit einem Bouillonwürfel waschen.Nun warte ich auf gigantisches Weltgeschehn . Wenn 's mich – zusammen mit den andern – zerfleischt , Wenn das Sterben der anderen , Glücklichen mich umkreischt , – Dann – Dann will ich mir eine Zigarette drehn !",256,Jahrhundertwende,Jahrhundertwende
49972,"Morgenstern, Christian_UNTITLED_1892","Morgenstern, Christian",UNTITLED,1892,"So sah ich den Menschen eben, als ich über die Straße ging –:Der Zeiten ungeheuren Felsblock auf den Schultern, gebückt hinstürmend ...",26,Jahrhundertwende,Jahrhundertwende
70469,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Und geht oft über den Spaß Und gleicht dann jener Tragödie, In der Einer den Andern fraß.Und wer mit seiner Visage Am besten zu gaunern gelernt, Erhält die nobelste Gage Und wird auch mitunter besternt.Ich studirte mir manche Falte Und trat vor das volle Haus, Doch blieb ich immer der Alte — Drum pfiff mich das Publikum aus!Und geht oft über den Spaß Und gleicht dann jener Tragödie, In der Einer den Andern fraß.",81,Naturalismus,Naturalismus
68643,"George, Stefan_UNTITLED_1897","George, Stefan",UNTITLED,1897,Noch zwingt mich treue über dir zu wachen  Und deines duldens schönheit dass ich weile  Mein heilig streben ist mich traurig machen  Damit ich wahrer deine trauer teile Nie wird ein warmer anruf mich empfangen ·  Bis in die späten stunden unsres bundes  Muss ich erkennen mit ergebnem bangen  Das herbe schicksal winterlichen fundes. ,80,Jahrhundertwende,Jahrhundertwende
35695,"Bierbaum, Otto Julius_UNTITLED_1887","Bierbaum, Otto Julius",UNTITLED,1887,"Moosgrün aus Samt ein Band im blonden Haar, Ein Färblein Rosarot dazwischen war, Das ganze Kind war ganze sechzehn Jahr, Und es war Mai.So kams, daß uns mit Strahlen flitterfein Umfädelte der sanfte Sonnenschein; Die Knospe sprang, ach Gott, es war im Main, Die Knospe sprang.Ich hätte gern in Treuen sie gehegt, Ich hätte gern sie mir ans Herz gelegt, Da hat ein Wind sie wirbelnd weggefegt. Wem blüht sie nun?",83,Naturalismus,Jahrhundertwende
29849,"Dauthendey, Max_[Wo deine Augen vor Nächten stehen]_1892","Dauthendey, Max",[Wo deine Augen vor Nächten stehen],1892,"Wo deine Augen vor Nächten stehen, Wo deine Ohren durch Stillen gehen, Brennen noch Welten und Willen im Dunkel: Hinter den weißen Sonnen gleißen und funkeln Schwarze Sonnen nächtiger Reiche.Den Lebensmüden, Den Tagsonnemüden Beschleichen gierig die dunkeln Sonnen. Den Lebenswunden, Den Tagsonnewunden Umschleichen die Sonnen der Totenreiche.",54,Jahrhundertwende,Jahrhundertwende
68645,"George, Stefan_UNTITLED_1897","George, Stefan",UNTITLED,1897,Dein zauber brach da blaue flüge wehten  Von grabesgrünen und von sichrem heile  Nun lass mich kurz noch da ich bald enteile  Vor dir wie vor dem grossen schmerze beten Zu raschem abschied musst du dich bequemen  Denn auf dem weiher barst die starre rinde  Mir däucht es dass ich morgen knospen finde  Ins frühjahr darf ich dich nicht mit mir nehmen. ,91,Jahrhundertwende,Jahrhundertwende
44885,"Heym, Georg_UNTITLED_1899","Heym, Georg",UNTITLED,1899,"Die Schiffe gleiten rauschend in die Bucht, Von hundert Schultern in das Meer geschoben. Die Menge drängt sich an den Borden oben. Die Schiffe sinken tief von Last und Wucht.Die Segel schwanken auf von den Verdecken, Zu hundert ziehn sie auf sie an den Seilen. Die Ankerketten kappen sie mit Beilen. Mit Stangen stoßen ab sie von den Hecken.Es füllen Raum und Deck sich mit dem Trosse. Eunuchen, Sklaven, Priester und Soldaten. Ein Rennen, Schreien, wahnsinnig Gebaren.Ein Kampf und ziellos Durcheinanderfahren. Die Elefanten durch die Fluten waten. Die Schiffe stoßen wütend die Kolosse.",108,Jahrhundertwende,Expressionismus
40511,"Hofmannsthal, Hugo von_Die Dichter und die Zeit_1898","Hofmannsthal, Hugo von",Die Dichter und die Zeit,1898,"Wir sind dein Flügel, o Zeit, doch wir nicht die tragende Klaue! Oder verlangst du so viel: Flügel und Klaue zugleich?",26,Jahrhundertwende,Jahrhundertwende
39789,"Ringelnatz, Joachim_Das Geseires einer Aftermieterin_1908","Ringelnatz, Joachim",Das Geseires einer Aftermieterin,1908,"Meine Stellung hatte ich verloren. Weil ich meinem Chef zu häßlich bin. Und nun habe ich ein Mädchen geboren, Wo keinen Vater hat, und kein Kinn.Als mein Vormund sich erhängte, Besaß ich noch das Kreppdischingewand, Was ich später der Anni schenkte. Die war Masseuse in Helgoland.Aber der bin ich nun böse. Denn die ließ mich im Stich. Und die ist gar keine Masseuse, Sondern geht auf den –Mir ist nichts nachzusagen. Ich habe mit einem Zahnarzt verkehrt. Der hat mich auf Händen getragen. Doch ich habe mir selber mein Glück zerstört.Das war im Englischen Garten. Da gab mir's der Teufel ein, Daß ich – um auf Gustav zu warten – In der Nase bohrte, ich Schwein.Gustav hat alles gesehn. Er sagte: Das sei kein Benehmen. Was hilft es nun, mich zu schämen. Ich möchte manchmal ins Wasser gehn.",161,Jahrhundertwende,Jahrhundertwende
12016,"Falke, Gustav_Heimkehr_1884","Falke, Gustav",Heimkehr,1884,"Du weißt, ich hab dich lieb gehabt, Und immer gleich, an jedem Tag, Ob ich ein wenig Glück uns fing, Ob still in Sorgen abseits ging.Da kam ein Frühlingssonnenschein Und kam ein junger Rosentag, Ich stand in lauter Rausch und Traum An eines fremden Gartens Saum.Aus holder Morgenlieblichkeit Klang da ein Lied, so süß, so süß, Daß ich im Lauschen mich verlor Und hatt für deinen Ruf kein Ohr.Doch gab des Gartens Tür nicht nach, Ein zweifach Schlößlein lag davor, Das hat den Träumer aufgeweckt, Ihn auf sich selbst zurückgeschreckt.Er riß sich los und kehrt nun heim Und drängt sein Herz an deines hin. Trotz Rausch und Traum, du fühlst, es blieb Das alte Herz und hat dich lieb.",135,Naturalismus,Jahrhundertwende
16668,"Engelke, Gerrit_UNTITLED_1914","Engelke, Gerrit",UNTITLED,1914,"Weit übers Meer her schlägt mir, Mutter, Dein Herz entgegen – Wie müssen alle Weiten sich bewegen Vor deinen Herzenswellen.Dir strömt, immer kindlich und gut, Mein Blut wie am Anfang – Immer wie einst rinnt Durch mich der ewige Klang, Dein Muttergesang: Du, mein Kind!Schon hebt sich, langsam wandelnd, Die Stunde, die starker Rührung voll, Uns wieder zueinander bringen soll! Schon zittert Freude durch die Weiten – Schon fühle ich dein Herz herüber gleiten, Mutter –Bald kommt der Augenblick Voll wunderbarer Strömung, Da ich, ein Kindlein, Mutter, Wieder zu dir sinke – Freude will in mir lallen – Eine Träne wird fallen – Bald, Mutter, bald!",128,Expressionismus,Expressionismus
19931,"Müller-Jahnke, Clara_2._1882","Müller-Jahnke, Clara",2.,1882,"Aus wallenden Herbstesnebeln grüßt mich dein Angesicht, mein lieber, trauter Bruder, wie Maiensonnenlicht!Rings blütenduftig Schweigen am Sommernachmittag, hoch über unsern Häuptern das grüne Laubendach.Du warest heimgekehret, und ich hielt deine Hand und lauschte deinen Worten Vom schönen Feindesland,von Schlachtengebraus und Siegen, – dein Auge blitzte klar, du strichst dir aus der Stirne dein dunkellockig Haar – – –Wie kommt's, daß grade heute ich dein gedenken muß? Der Herbst blickt in die Fenster und grüßt mit rauhem Gruß.Verödet liegt nun der Garten, die Bäume sind längst geleert – und du bist fortgezogen, von dannen niemand wiederkehrt.",112,Naturalismus,Naturalismus
26257,Klabund_Einsamkeit im nächtlichen Hotel_1909,Klabund,Einsamkeit im nächtlichen Hotel,1909,"Auf dem Korridor Hüpft der rote Mohr, Welcher einer Dame Schokolade bringt. Meine Einsamkeit Ist Zerrissenheit Bergs, aus dem ein Giessbach springt.Ach, es lockt mich fast, Mensch zu sein: ich tast Ueberm Bette nach dem Lichtsignal. Ruf die Kleine ich – Weine ich Und verfliesse in des Bettes Tal.Im Hotelgemach, Als ich stöhnend lag, Hat ein Löwe meine Brust beschwert – Niemand war mir gut. Nur mein weicher Hut Hat sich brüderlich mir zugekehrt.Ohne Körper er Schwebte leicht daher Neigte sich und sass mir auf dem Haupt. Er behütete, Als man wütete, Meinen Schlaf, den er dem Tod geraubt.",114,Jahrhundertwende,Expressionismus
23985,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Als junger Fant Bin ich hinausgezogen, Das neue Land Sucht' ich auf hohen Wogen; Was täuschte, schwand ... Mein Traum ward nicht betrogen: Ob manches Eiland nebelhaft verblich, Eins ward Gestalt, und eines segnet mich.Der Stürme Wut Sah ich vorüberschreiten, Der Haie Brut Den hohlen Rachen spreiten ... Nun teilt die Flut Sich fromm zu beiden Seiten, Und aus dem Urschoß reiner Sehnsucht blüht Erfüllung mir, eh noch mein Tag verglüht.Ein voll Geläut Erzittert von den Höhen, Das Leben reut Mich nicht mit Kampf und Wehen ... Mein Gott gebeut, Die schöne Welt zu sehen, Die wundersam erst aus der Tiefe taucht, Wenn der Vulkan der wilden Kraft verraucht.",124,Jahrhundertwende,Naturalismus
70363,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Fühl ich, wie tief ich dich geliebt, Und daß, wenn du sie mir nicht spendest, Es keine Lust mehr für mich giebt. Was soll mir noch des Maien Blüthe, Da ich so krank bin im Gemüthe, Und was des Sommers Duft und Pracht? Ich mag nicht mehr den Schmelz der Auen, Ich will hinfort nur Eins noch schauen: Das wüste Nebelgrau der Nacht!Mich lockte auf dem hohen Firne Der Lebenskrone goldner Glanz, Du aber preßtest in die Stirne Mir ach, nur einen Dornenkranz! Verflucht durch dieses Kainszeichen, Werd ich nun durch das Leben schleichen, Das keine Freuden für mich hat; Denn immer muß ich dein gedenken, Und nimmer will sich auf mich senken Die Taube mit dem Friedensblatt!Und kommt denn keiner, mir zu sagen, Wie ich vergessen mag die Zeit, Da dir mein armes Herz geschlagen So himmelhoch, so weltenweit? Und soll sie denn auf ewig rinnen, Die Wunde tief im Busen drinnen, Die einst dein stolzer Sinn mir schlug? O Herz, mein Herz, hör auf zu gluthen! Hör auf zu zucken, auf zu bluten! Es ist genug! Es ist genug!",217,Naturalismus,Naturalismus
23940,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Ein Messerschnitt. Was hilft's, sich zu belügen? Ich seh die Welt, die anders ist als ich. Tatsachen herrschen. Ich auch muß mich fügen Dem, was gefügt ist unabänderlich. Hart ist's, entzifferst du aus Menschenzügen Durch deine Rechnung den brutalen Strich – Doch besser ist's, Notwendiges klar erkennen, Als blind in weichem Wahne sich verrennen.Dank, Phantasie! Du schenkst mir aus dem Vollen Den Wundertrank der dichterischen Welt. Die höchste Huldigung will ich dir zollen, Die mir der Dinge Wesen nicht entstellt. Dein Stiefgeschwister aber mag sich trollen, Phantastik, die mich um die Wahrheit prellt – Ich lasse mich vom schwindlerischen Schalten Der Seelencirce nicht zum Narren halten.Ich will die Wahrheit unbemäntelt schauen, Und wenn sie noch so grausam schmerzlich ist, Zu Scheingebilden hab ich kein Vertrauen, In seinem Trugnetz fängt sich der Sophist. Man muß das Leben platterdings verdauen, Wahrheit lacht jeder Taschenspielerlist, Und unausweichlich waltet in den Dingen Ein Schicksal, dem sich fügen freiste Schwingen ...",184,Jahrhundertwende,Naturalismus
26190,Klabund_Die Carmagnole_1909,Klabund,Die Carmagnole,1909,"Was will das Proletariat? Dass keiner zu herrschen hat! Kein Herr soll befehlen, Kein Knecht sei zu quälen, Freiheit! Gleichheit! allen Seelen!Vorwärts, Brüder, zur Revolution! Kaltes Blut, heisser Mut! Vorwärts, es wird gehn, Wenn wir getreu zusammenstehn.Was will das Proletariat? Sich endlich fressen satt. Nicht mit knurrendem Magen Für feiste Wänste sich schlagen, Für sich selbst was wagen.Was will das Proletariat? Dass keiner mehr dien als Soldat. Ewigen Frieden wollen wir Und die Kugel dem Offizier. Will leben. Bin Mensch. Kein Hundetier.Was will das Proletariat? Für den Bauern Acker und Saat. Nicht Gutsherr noch Gendarm, Die machen ihn ärmer als arm. Land für alle! Alarm! Alarm!Was will das Proletariat? Weder Eigentum noch Staat! Die Tyrannei zu Falle! Die Erde für alle! Den Himmel für alle!Vorwärts, Brüder, zur Revolution! Kaltes Blut, heisser Mut! Vorwärts, es wird gehn, Wenn wir getreu zusammenstehn.",185,Jahrhundertwende,Expressionismus
24159,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Du Volk, das heut in Waffen Sich einer Welt erwehrt, Die Wesen, Wollen, Schaffen Zu schänden dir begehrt – Du Volk, das überfallen Von Feindes Trug und List, Den falschen Neidern allen Zum Schimpf geworden bist.Durch schwere Schicksalsstunden, Von heiliger Glut entbrannt, Hast du mit Blut und Wunden Dein künftig Bild bekannt: Daß nur noch gelten werde Dem Manne gleich der Mann ... Dann bricht auf deutscher Erde Das Reich der Freiheit an.",83,Jahrhundertwende,Naturalismus
29495,"Dauthendey, Max_Sanft legte dich die Liebe auf mein Bett_1892","Dauthendey, Max",Sanft legte dich die Liebe auf mein Bett,1892,"Sanft legte dich die Liebe auf mein Bett In deinem schönsten Kleid aus Scham und Blöße, Und draußen kam die Nacht auf atemlosen Schnee, Und auch Gottvater kam in atemloser Größe. Mit vollem Auge hat der Gott geweint, gelacht. Du hast dein Herz und deinen Leib Zur Krone dieser Nacht gemacht.",57,Jahrhundertwende,Jahrhundertwende
38425,"Dahn, Felix_UNTITLED_1890","Dahn, Felix",UNTITLED,1890,Sie haben ihn ermordet aus Undank und aus Neid: Warum? Er war der größte Germane seiner Zeit.,20,Naturalismus,Naturalismus
35,"Flaischlen, Cäsar_UNTITLED_1892","Flaischlen, Cäsar",UNTITLED,1892,"Zürnet mir nicht, daß kaum erst erschlossen ich euch schon pflücke, zu ernstem Scherz ... Grüßt eure Schwester mir, duftende Rosen, eure Schwester vom frühen März!Leise schon zittert's wie Herbst durch die Lüfte ... euer Blühen, wie lang wohl noch währt's?! Grüßt eure Schwester mir, duftende Rosen, eure Schwester vom frühen März!Statt in Herbstnächten einsam zu welken ... stürbt ihr nicht lieber verglühend am Herz eurer Schwester, duftende Rosen, eurer Schwester vom frühen März!?",93,Jahrhundertwende,Naturalismus
