pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
23934,"Henckell, Karl_Verlust und Trost_1896","Henckell, Karl",Verlust und Trost,1896,"Wie sangen die Vögel der Jugend so süß In Goldregen und Syringen! Der Traum schlug um mich sein Zaubervlies ... So hör' ich sie nie mehr singen.Was ist meinen armen Ohren geschehn Seit jenen taufrischen Tagen, Daß die Nachtigallen nicht mehr so schön Und matter die Drosseln schlagen?Ich glaube, der große graue Mann, Das Leben ist gekommen Und hat mit grausamem Griff daran Das Blümchen weggenommen.Mir wird zumute ganz wunderbar Wie einem Kind auf der Wiese: Ist denn das alte Märchen wahr Vom verlorenen Paradiese ...?– »Dein Herz ist traurig, dein Geist ist müd, Dir grau die Stunde zu färben – O Liebster, die Blume der Jugend blüht Taufrisch aus Moder und Scherben.Die Vögel singen so süß wie einst, Mußt nur ein Stündelein warten – Dann kommt es dir, daß du vor Freude weinst Im wiedergefundenen Garten.«",154,Jahrhundertwende,Naturalismus
26100,Klabund_Schatten_1909,Klabund,Schatten,1909,"Einem dumpfen Geiste Bin ich untertan, Oft fällt die verwaiste Lust er gierig an.Hellen Auges steh ich In der lieben Welt, Bis der fremde Schatten Wieder in mich fällt.",32,Jahrhundertwende,Expressionismus
44956,"Heym, Georg_Träumerei in Hellblau_1899","Heym, Georg",Träumerei in Hellblau,1899,"Alle [Landschaften] haben Sich mit Blau gefüllt. Alle Büsche und Bäume des Stromes, Der weit in den Norden schwillt.Blaue Länder der Wolken, Weiße Segel dicht, Die Gestade des Himmels in Fernen Zergehen in Wind und Licht.Wenn die Abende sinken Und wir schlafen ein, Gehen die Träume, die schönen, Mit leichten Füßen herein.Zymbeln lassen sie klingen In den Händen licht. Manche flüstern, und halten Kerzen vor ihr Gesicht.",79,Jahrhundertwende,Expressionismus
49805,"Morgenstern, Christian_UNTITLED_1892","Morgenstern, Christian",UNTITLED,1892,"» So sterben zu müssen – auf einer elenden Kerze ! tatenlos , ruhmlos im Atemchen eines Menschleins zu enden ! ... Diese Kraft , die ihr alle nicht kennt – diese grenzenlose Kraft ! Ihr Nichtse ! ... Komm doch näher , du schlafender Kopf ! Schlummer , der du ihn niederwarfst – ruf doch dein Brüderlein Tod – er soll ihn mir , da drüben ist auch noch für mich – so – den Vorhang hinauf – fängst mich nicht mehr – Tuch – Tuch – jetzt bin ich Herr ! Siehst du , jetzt breit ' ich mich ganz gemächlich im Zimmer aus – laß doch den Wasserkrug ! Laß doch das Hülfgeschrei ! Bis sie kommen bin ich schon längst in den Betten und Schränken – und dann könnt ihr nicht mehr herein – und ich beiß ' in die Balken der Decke – die dicken , langen , braunen Balken – und steig ' in den Dachstuhl – und vom einen Dachstuhl zum andern Dachstuhl – und irgendwo werd ' ich wohl Stroh finden , und Öl finden , und Pulver finden – das wird eine Lust werden ! Das wird ein Fest werden ! Und wenn ich die Häuser alle zernichtet – dann wollen wir mit Wäldern die Fische in den Flüssen kochen – und ich will euch hinauftreiben auf die kältesten Berge – und da droben sollt auch ihr meine Opfer werden , sollt ihr meine Todesfackeln werden – und dann wird alles still sein – und dann –",256,Jahrhundertwende,Jahrhundertwende
36761,"Holz, Arno_UNTITLED_1896","Holz, Arno",UNTITLED,1896,Grisillgen/ weistu waß? Kom mit mir in das Graß. Im Hayn blüht lengst der Flihder die Fröschgens hupffen wihder. pflükken sich da Tausendschöngen. Ach/ nun ist die göldne Zeit – hörstu/ wie der Gukguk schreyt?Grisillgen/ weistu waß? Itzt wünscht ich dihß und daß. Sih/ wie sich meine Zihgen ümb deine Schäffgens schmihgen. Zwischen Qwendel/ über Qwekken tasten dort verbuhlt zwo Schnekken. Ach/ nun ist die göldne Zeit – horch blohß/ wie der Gukguk schreyt!Grisillgen/ weistu waß? »Nein/ nicht doch/ Dafnis/ laß! For so ein Bihnen-Kröpffgen ist nicht mein Honig-Döpffgen! Müßt ich nicht durch solch Benähmen mich vor meinen Schäffgens schähmen? Drükk mir nicht mein Daffet-Kleid/ horch doch/ wie der Gukguk schreyt!«Grisillgen/ waß ist daß? Dein Hütgen glüzzt gantz naß? »Lind träuffelt seinen Segen ein lihber Sonnen-Regen!« Flinck in jenes Rohsen-Läubgen! Ich der Täuber/ du das Täubgen! Ach/ nun ist die göldne Zeit – nein/ wie blohß der Gukguk schreyt!,177,Jahrhundertwende,Naturalismus
18356,"Wille, Bruno_Das bist du_1894","Wille, Bruno",Das bist du,1894,"Wenn mit Dunkel und mit Schweigen Mutter Nacht dein Bett umhüllt, Lausche, wie mein Zaubergeigen Heimlich dir die Kammer füllt. Lausche, wie dich Wunderglocken Fromm zur heilgen Tiefe locken. In der Tiefe wohnt die Ruh, Und die Tiefe/ das bist du.Frieden ihm, so dir zur Seiten Atmend ruht; er ist dein Schild. Frieden allen Erdenbreiten, Jedem Gottesebenbild! Gib den Hütten dein Erbarmen Und dem Glück ein froh Umarmen. Ohne Güte keine Ruh. Jedes Antlitz/ das bist du.Engel, heitre Lichtgestalten, Steigen aus dem dunkeln Land Und in deine Hände falten Kosend sie die Kinderhand. Sieh doch, deine toten Lieben Sind dir alle treu geblieben; Mutterherz heißt ihre Ruh. Deine Kinder/ das bist du.Spürst du auch, wie auf dein Grüßen Harrt ein treuer Paladin? Aus der Ferne dir zu Füßen Kann ihn deine Sehnsucht ziehn. Gib dein Auge seinem Auge; Eins im andern sauge, sauge Heimatswonne, Heimatsruh. Du bist ich, und ich bin du.Horch, mein Lieb, die Zaubergeigen Singen Hochzeitsmelodein, Und der bunte Sternenreigen Stimmt und funkelt üppig drein. Welten schwärmen dort bei Welten, Wiegen sich in blauen Zelten, Summen uns in selge Ruh ... Ich bin Stern, und Stern bist du.",225,Jahrhundertwende,Naturalismus
12509,"Wedekind, Frank_Lebensregel_1891","Wedekind, Frank",Lebensregel,1891,"Du kannst einzig mit dem Guten Dauernd gut Geschäfte machen. Schlechte schuften und verbluten, Schwindler jubeln und verkrachen.Auf der ganzen Erde Gottes Wird die Pflicht das Glück beneiden – Doch am schönsten ist ein flottes Todesringen zwischen beiden.Nur beherzige die Lehre Von der Wiege bis zum Grabe: Der Besiegte hat die Ehre, Den Besieger ehrt die Habe.",62,Naturalismus,Naturalismus
50062,"Morgenstern, Christian_UNTITLED_1892","Morgenstern, Christian",UNTITLED,1892,"Palmström denkt sich Dieses aus: Ein quadratisch Bühnenhaus,mit (v. Korf begreift es kaum) drehbarem Zuschauerraum.Viermal wechselt Dichters Welt, viermal wirst du umgestellt.Auf vier Bühnen tief und breit schaust du basse Wirklichkeit.Denn in dieser Quadratur, wo pro Jahr ein Drama nur,wird natürlich jeder Akt höchst veristisch angepackt.Mauern siehst du da von Stein, Bäche murmeln quick und rein,Erdreich riechst du schlecht und recht, Gras und Baum blühn wurzelecht.Alles steht hier für ein Jahr und ist deshalb wirklich wahr.Palmström macht sich ein Modell: formt aus Rauschgold einen Quellund aus Schächtelchen ein Dorf ... und verehrt das Ganze Korf.",110,Jahrhundertwende,Jahrhundertwende
70405,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Jeder Mensch hat sein Pläsirchen — So ein armer Recensent Ist das ärmste aller Thierchen.Wenn es pfaucht und wenn es zischt, Laß es, laß es sich nur schinden, Denn dem Ochsen, der da drischt, Sollst du nicht das Maul verbinden!",46,Naturalismus,Naturalismus
73553,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Es treibt vorüber mir im Meer der Stadt  Bald Der, bald Jener, Einer nach dem Andern. Ein Blick ins Auge, und vorüber schon.Es schwimmt ein Leichenzug im Meer der Stadt, Querweg die Menschen, Einer nach dem Andern. Ein Blick auf meinen Sarg, vorüber schon.Es schwimmt ein Leichenzug im Meer der Stadt, Querweg die Menschen, Einer nach dem Andern. Ein Blick auf meinen Sarg, vorüber schon.",84,Naturalismus,Naturalismus
29389,"Dauthendey, Max_[Allein in hoher Wohnung lebte ich mit meiner Laute]_1892","Dauthendey, Max",[Allein in hoher Wohnung lebte ich mit meiner Laute],1892,"Allein in hoher Wohnung lebte ich mit meiner Laute , Und wie die freien Töne trug ich frei mein Haupt.Ein kühler Abend war im kühlen Haus , Sehr fern vom Erdreich lagen meine Räume , Ich spielte selbstzufrieden meine Laute Und wußte , daß es keine Menschen gab . Ich ging durch meine Zimmer , lauschte auf mein Lied , Und meine Lieder sprachen : vor der Flurtür stand ein Mensch , Als Freund klopfte der letzte Mensch an meine Tür . Es klopfte heftig wieder , und es rief . Ich öffne nicht , mein Lautenlied sprach eben sehr befriedigend von mir . Am Türglas sehe ich des Freundes Hand . Ich öffne , endlich , steht ein Dunkel groß vor mir . Weit von mir eine Stimme , die zur Erde fällt . Ich biege mich zur Treppe , lausche tief , Im Hause unten sinkt es in den Stein . Vom tiefsten Grundstein ruft es meinen Namen noch . Dann bleibt es leer . Die Angst scheint rot aus mir . Ein Dunkel wird zu einem lauten Seufzen , Sehr qualvoll , weltverlassen , seufzt es auch in mir . Meine Laute finde ich nicht mehr , Die Zimmer schwinden finster , finster Flur und Tür , Das Dunkel tritt auf alle Schwellen , drängt , Um mich brennt rot die Angst als letzter Schein , Ich seufze körperlos und weiß es unabänderlich : So soll ich seufzen müssen eine Ewigkeit , Nie mehr ist Welt , und nie ein Körper mehr .",256,Jahrhundertwende,Jahrhundertwende
70453,"Holz, Arno_UNTITLED_1886","Holz, Arno",UNTITLED,1886,"Das Volk hat lange, graue Ohren, Und seine Treiber nennen sich Rabbiner, Pfarrer und Pastoren.Verhaßt ist mir der Schwindelbau Der jesuitelnden Sophisten, Und überleg ich's mir genau, Hab ich Talent zum Atheisten.Tagtäglich schürt in mir den Spott Das fade Weihrauchduftgeträufel, Denn schließlich ist der liebe Gott Doch nur ein dummer Antiteufel!",59,Naturalismus,Naturalismus
26335,Klabund_Pierrot_1909,Klabund,Pierrot,1909,"Hier ruht Pierrot, der leichte Schwerenöter. Ach, er ist tot! Der Himmel, böt er Auch alles auf, ihn wiederzuerwecken: Doch weit in Es hat in seiner Brust tausend Herzen gegeben. Und ob auch manche Frau ihr Herz als Sühne bot: Pierrot ist tot, ganz tot, er ist entsetzlich tot.",61,Jahrhundertwende,Expressionismus
26389,Klabund_Leiferde_1909,Klabund,Leiferde,1909,"Wir leben ganz im Dunkeln, Uns blühen nicht Ranunkeln Und Mädchen glühn uns nicht. Wir sind von Gott verworfen Und unter Schmutz und Schorfen Ist unsre Brust mit Schwefel ausgepicht.Der Rucksack, der ist leer, Das Hirn von Plänen schwer, Mit uns will's niemand wagen. Wir finden Stell' und Arbeit nicht, Der Hunger wie mit Messern sticht Den Magen.Wir sind dahingezogen Durch Not und Kot und Dreck. Der Wind hat uns verbogen, Das Leben uns belogen, Die Menschheit warf uns weg.Wir wateten im Schlamm, Wir kamen an den Damm, Ein Zug flog hell vorüber, Ach, niemand rief: Hol über! Hol über!Es tranken Kavaliere Im Speisewagen Mumm. Wir sind nicht einmal Tiere, Uns wandern Herz und Niere Ziellos im Leib herum.Den Klotz nun auf die Schienen, Der Qualen ists genug, Bald kommt der nächste Zug, Wir wollen was verdienen – Und sei's auch nur das Hochgericht. Wenn wir im Äther baumeln Und zu den Sternen taumeln, Sehn wir zum erstenmal das Licht – Das Licht.",192,Jahrhundertwende,Expressionismus
8039,"Dehmel, Richard Fedor Leopold_Venus Madonna_1891","Dehmel, Richard Fedor Leopold",Venus Madonna,1891,"Aus Mannesadel wächst des Weibes Tugend; er träumt ein Ziel, sie soll es ihm gebären. Des Griechen Schönheitsinbrunst sah die Sphären beherrscht von Aphroditens Reiz und Jugend;dem Christen aber ward die Reinheit Wesen, selbst noch die Mutter will er sich verklären und beugt sich vor Marias Hochaltären, die keusch des Sohns, des keuscheren, genesen.Wann kommt die Zeit, daß Männer freier denken und ihre eigne Welt von Gottessöhnen hell mit dem Huldbild ihrer Freiheit krönen,bis Alle Allen die Erlösung schenken, die Wir uns schenkten, meine Magd und Sonne, Du keusche Venus, reizende Madonne!",109,Naturalismus,Jahrhundertwende
44878,"Heym, Georg_10._1899","Heym, Georg",10.,1899,"Wie dichte Wolken liegen Dunst und Hauch Des heißen Mittags auf der Ebnen Weiten. Die Sonnenstrahlen wie durch Nebel gleiten, Schwarz wälzt sich hin verbrannter Felder Rauch.Der Toten Blut und Wunden faulend stinken. Die Sterbenden, die Durst wahnsinnig macht, Kriechen auf Vieren durchs Gewühl der Schlacht Zu den schon Toten, um ihr Blut zu trinken.Hier haben zwei im Staube sich gefunden. Ein Perser und ein Grieche. Halb schon tot, Der in der Brust, der in dem Bauch die Wunden.Der stärkre Perser drosselt den Hellenen. Dann läßt er des Erstickten Blut sich munden, Das wie ein Bach tritt aus des Bauches Venen.",114,Jahrhundertwende,Expressionismus
44980,"Heym, Georg_Die Städte_1899","Heym, Georg",Die Städte,1899,"Der dunkelnden Städte holprige Straßen Im Abend geduckt, eine Hundeschar Im Hohlen bellend. Und über den Brücken Wurden wir große Wagen gewahr,Zitterten Stimmen, vorübergewehte. Und runde Augen sahen uns traurig an Und große Gesichter, darüber das späte Gelächter von hämischen Stirnen rann.Zwei kamen vorbei in gelben Mänteln, Unsre Köpfe trugen sie vor sich fort Mit Blute besät, und die tiefen Backen Darüber ein letztes Rot noch verdorrt.Wir flohen vor Angst. Doch ein Fluß weißer Wellen Der uns mit bleckenden Zähnen gewehrt. Und hinter uns feurige Abendsonne Tote Straßen jagte mit grausamem Schwert.",104,Jahrhundertwende,Expressionismus
23891,"Henckell, Karl_Kling! ..._1896","Henckell, Karl",Kling! ...,1896,"Kling! ... Meine Seele gibt reinen Ton. Und ich wähnte die Arme Von dem wütenden Harme Wilder Zeiten zerrissen schon.Sing! Meine Seele, den Beichtgesang Wiedergewonnener Fülle! Hebe vom Herzen die Hülle! Heil dir, geläuterter Innenklang!Kling! Meine Seele, dein Leben, Quellendes, frisches Gebild! Blühendes hat sich begeben Auf dem verdorrten Gefild.",65,Jahrhundertwende,Naturalismus
73535,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Und wieder stand ich unter unsern Ulmen, Doch nicht mit dir. Allein sah ich hinaus In lichten Frühlingstag: Der Junge pfiff Ein lustig Liedchen seinen Kühen; glänzend Im Licht umkreisten Krähen hohe Bäume, In blauer Luft schaut’ ich am Horizont Die Mühle schnell im Wind die Flügel drehn. Und doch, ich sah nur graue Todesnebel, Und teilnahmlos kehrt’ ich zurück ins Haus.",73,Naturalismus,Naturalismus
69050,"Holz, Arno_UNTITLED_1898","Holz, Arno",UNTITLED,1898,"Ich liege zwischen dunklen Spiegelwänden.Grüne, glimmende Seesterne, Augen, die glotzen, ein riesiger Rochen reisst sein Maul auf.Ein Druck, und sie leuchten!Durch einen roten Korallenwald segelt ein silberner Mondfisch!Ich liege und rauche aus meiner Wasserpfeife.",44,Jahrhundertwende,Naturalismus
18431,"Wille, Bruno_UNTITLED_1894","Wille, Bruno",UNTITLED,1894,"Von Purpursonnenblitzen Des Forstes Lücken sprühn; Der Abendwolken Spitzen Wie Gletscherstirnen glühn In klaren Himmelsräumen Des Klausners Augen träumen, Vor Wehmut feucht.Da sitz ich nun gefangen/ Mein Kerker ist die Welt/ Und möcht emporgelangen Zum freien Lichtgezelt. Doch harte Fenstersprossen Behalten abgeschlossen Mich bis zum Tod.Wohl bin mit blonden Haaren Ich wie ein Frühlingswind Viel Wonnen nachgefahren/ O weh, ich töricht Kind! Spät unter Trauerweiden Lernt ich mich still bescheiden Und ward bekehrt.Mir kam von seligen Auen Die eine Gabe nur: Inbrünstig aufzuschauen Zur sternbesäten Flur. Aus trüben Kerkerschachten Zum Born des Lichtes schmachten Ist all mein Trost.Nun sei mir hochwillkommen Zur Andacht, lauschige Nacht! Verheißend ist entglommen Des Sterngewimmels Pracht: Endlose Weltenscharen Sollst, Seele, du befahren; Drum rüste dich!Einst wird dir aufgeschlossen Der Gitterzelle Tür; Du wandelst weißumflossen An Pförtners Hand herfür. Die Segelschwingen breite Und such in Ätherweite Die neue Welt.",161,Jahrhundertwende,Naturalismus
46792,"Löns, Hermann_Kurz ist der Mai_1890","Löns, Hermann",Kurz ist der Mai,1890,"Herzblatt am Lindenbaum, Du grüner Maientraum, Es sang die Nachtigall Ihren süßen Schall; Sang Liebe, sang Leide, Sang Freud und sang Leid, Lang ist das Leben, Aber kurz die Maienzeit.Schöne Zeit ist längst vorbei Welk ist der grüne Mai, Nachtigall singt nicht mehr, Der Lindenbaum steht leer; Aus Liebe ward Leide, Aus Liebe ward Leid, Lang ist das Leben, Aber kurz die Maienzeit.Will in den Garten gehn, Wo die letzten Rosen stehn, Aber o weh, o weh, Da liegt der Schnee; Schnee der tut wehe, Schnee der bringt Leid, Lang ist das Leben, Aber kurz die Maienzeit.",119,Naturalismus,Naturalismus
46811,"Löns, Hermann_Hohn und Spott_1890","Löns, Hermann",Hohn und Spott,1890,"Nun wollen wir singen das neue Lied, Das Lied von Hott und Hüh; Wir woll'n es singen die ganze Nacht Bis morgens in der Früh.Und als der Kiebitz siebzig war, Die Lerche tat er frein; Und wenn er nicht zu Hause war, Ließ sie den Kuckuck ein.Man bindet keinen grünen Baum Mit einem morschen Strick; Und Alt und Jung als Zweigespann Hat keinen rechten Schick.Und wer eine neue Flinte hat, Und sein Pulver das schießt krumm, Und wenn der Kiebitz die Lerche freit, Dann ist er mehr als dumm.Drum woll'n wir singen das neue Lied, Das Lied und das ist schön; Und wer es nicht gut leiden kann, Muß anderswo hin gehn.",129,Naturalismus,Naturalismus
41,"Flaischlen, Cäsar_UNTITLED_1892","Flaischlen, Cäsar",UNTITLED,1892,"Gott sei dank, ein wenig Ruhe! und daheim! und ungestört endlich einmal doch ein Abend, der mir wieder selbst gehört!Schön ist's, ja! und bleibt es immer, guter Freunde Freund zu sein! doch zuweilen gibt's auch Stunden, da man gern einmal allein:Auszudenken, was tagüber durch die Seele schwankt und schwirrt, eh sich's, halb erfaßt nur, wieder ungelöst ins Chaos wirrt.Ohne Lüge sich zu freuen! wer es dürfte, wer es könnt! selbst-genug sich selbst zu leben, glücklich, selig, wem's vergönnt!",106,Jahrhundertwende,Naturalismus
24217,"Henckell, Karl_UNTITLED_1896","Henckell, Karl",UNTITLED,1896,"Seid getreu dem Echten drum! Ewig altes, ewig neues, Wahres Evangelium.",15,Jahrhundertwende,Naturalismus
