pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
40468,"Hofmannsthal, Hugo von_UNTITLED_1892","Hofmannsthal, Hugo von",UNTITLED,1892,"»Werke« sind totes Gestein, dem tönenden Meißel entsprungen, Wenn am lebendigen Ich meißelnd der Meister erschuf. »Werke« verkünden den Geist, wie Puppen den Falter verkünden: »Sehet, er ließ mich zurück, leblos, und flatterte fort.« »Werke«, sie gleichen dem Schilf, dem flüsternden Schilfe des Midas, Streuen Geheimnisse aus, wenn sie schon längst nicht mehr wahr.",75,Jahrhundertwende,Jahrhundertwende
72526,"Holz, Arno_UNTITLED_1899","Holz, Arno",UNTITLED,1899,"Ich zeige dir den Mond durch einen Frühlingsbaum.Jede Blüte, jedes Blättchen hebt sich aus seinem Glanz.Jede Blüte, jedes Blättchen schimmert.Beide Arme schlingst du mir um den Hals!",30,Jahrhundertwende,Naturalismus
45417,"Rilke, Rainer Maria_Pont du Carrousel_1900","Rilke, Rainer Maria",Pont du Carrousel,1900,"Der blinde Mann, der auf der Brücke steht, grau wie ein Markstein namenloser Reiche, er ist vielleicht das Ding, das immer gleiche, um das von fern die Sternenstunde geht, und der Gestirne stiller Mittelpunkt. Denn alles um ihn irrt und rinnt und prunkt.Er ist der unbewegliche Gerechte, in viele wirre Wege hingestellt; der dunkle Eingang in die Unterwelt bei einem oberflächlichen Geschlechte.",72,Jahrhundertwende,Jahrhundertwende
12778,"Lichtenstein, Alfred_Landschaft in der Frühe_1913","Lichtenstein, Alfred",Landschaft in der Frühe,1913,"Die Luft ist grau. Wer weiß was gegen Ruß? Bei einem Ochsen, der am Boden frißt, Steht staunend ein tiefernster Hochtourist. Bald gibt es einen kräftgen Regenguß.Ein Junge, der auf eine Wiese pißt, Wird zu dem Quell von einem kleinen Fluß. Was soll man machen, wenn man ernsthaft muß! Mensch, sei natürlich. Gib dich, wie du bist.Ein Dichter geht in dieser Welt umher, Besieht sich den geregelten Verkehr Und freut sich über Himmel, Feld und Mist.Ach, und notiert sich alles sorgsam auf. Dann steigt er einen hohen Berg hinauf, Der gerade in der Nähe ist.",114,Expressionismus,Expressionismus
16705,"Engelke, Gerrit_UNTITLED_1917","Engelke, Gerrit",UNTITLED,1917,"Ich bin Soldat und steh im Feld Und weiß von niemand in der Welt. Drum kann ich diesen Regentag nicht feiern, So kummerzärtlich, feucht und bleiern, Da mir dein Bild zur Nacht den Schlaf zerschlug Und mich in deine Nähe trug.Ich bin Soldat und steh im Feld, Gewehr im Arm, und fern der Welt. Wär ich zu Haus, ich schlösse Tür und Scheiben Und wollte lange einsam bleiben; Im Sofawinkel sitzend mich versenken, Geschlossnen Auges deiner denken.Ich bin Soldat im trüben Feld. Hier endet alte Menschenwelt. Der Regen singt, die nassen Strähnen fließen. Ich kann nichts tun – nur Blei verschießen. Weiß nicht warum, tu's doch als ob ich's muß: Ins graue Wetter kracht ein Schuß!",136,Expressionismus,Expressionismus
10178,"Weissmann, Maria Luise_Robinson schreitet den Zaun eines Geheges ab_1914","Weissmann, Maria Luise",Robinson schreitet den Zaun eines Geheges ab,1914,"Weiß einer sonst, wohin die Zeit ihm schwand? Fand er wie ich sie je versammelt wieder? Dies ist der Zaun um ein betreutes Land. Wie eine Schar von Vögeln ließ sich nieder Mein Leben hier: ein Tag auf jedem Pfahl, Und sie sind aufgereiht zu langen Jahren... O seltsame Verwandlung! Aus der Qual Sinnloser Fron muß ich zuletzt erfahren Ein Glück. Verständlicher um wenig zwar Als jene Last. Jedoch ein Glück. Als zeugte Einst einem Fragenden der Zaun: Er war.",93,Expressionismus,Expressionismus
29899,"Dauthendey, Max_UNTITLED_1892","Dauthendey, Max",UNTITLED,1892,"Schrecklich viel darauf beruht, Wenn die rechte Hand nicht weiß, Was die linke Hand Dir tut. So erging es Kasian. Stets gedenkt er siedend heiß, Was zwei Hände ihm getan.Zum Verzweifeln häßlich ist er. Nur daß nichts er dafür kann. Hebammen sind manchmal Biester, Sie ist Schuld am Kasian.Über sie er heut' noch murrt, Ihre Hand tat es ihm an. Sie zog auf die Nachgeburt Und warf fort den Kasian.Aus Versehen es geschah, Daß man's nicht mal strafen kann. Ach, so häßlich steht er da, Schon von Weitem denkt man dran.Nachgeburten sind kaum Wesen! Fort warf man den rechten Mann. Schöner wär' er sonst gewesen. Scheußlich ist jetzt Kasian.Immer wirkt er nur als Rest. Glücklich er nie werden kann. Heut', am Nachgeburtstagsfest, Tötete sich Kasian.Seele ganz und ohne Leib Fühlt er sich jetzt würdig an. Fand im Himmel gleich ein Weib, Das ihn seelisch lieben kann.Nur der Erde bleiben fern Leute wie der Kasian. Reste hat die Erd' nicht gern. Glück macht nur ein ganzer Mann.",197,Jahrhundertwende,Jahrhundertwende
35870,"Bierbaum, Otto Julius_1._1887","Bierbaum, Otto Julius",1.,1887,"Wie Blitzschlag kam das Schlimmste über mich: Mein Haus ward plötzlich leer, mein Herz ward leer; Das Glück ging fort auf Nimmerwiederkehr, Ein Krüppel und ein Bettler, bleibe ich.Das alles ist nicht Im weiten Hause irre ich umher, Ich Der Blitz schlug ein, und er traf fürchterlich.Auf meiner Brust hab ich fünf Blätter ruhn, Die sind von dir und mir das letzte Stück: So Ich Halber in dem leeren Leben thun? Giebt es für mich",85,Naturalismus,Jahrhundertwende
16673,"Engelke, Gerrit_UNTITLED_1904","Engelke, Gerrit",UNTITLED,1904,"Unter Tag und Tagen, Tief, tief im Erdefleisch, wo kein Sonnlicht gleißt, Tief in eingebohrten Schächten, vorgetriebenen Stollen, Wo die Lämpchen wandern, Glocken schrillen, Hacken schlagen: Da lebt die Kraft, die Männermüh und Kohlenschollen, Minenschüsse, Hämmern, Kohlenwagenrollen Zu Einem dunklen, unruhvollen Rhythmus schweißt: Der Weltgeist!Und oben, wo im Hafen Lärm und Handel branden, Wo der Handel Menschen, Geld und Güter durcheinander schmeißt, Wo Docks und Hellinge Schiffsbauten umkrampfen, Wo die Auslanddampfer Riesenfrachten landen, – Oben, wo um die Großstadt tausend Schlote dampfen, Wo Eisenzüge qualmend von Stadt zu Städten stampfen: Da rast die Kraft, die Alles in Einen Arbeitswirbel reißt: Der Weltgeist!Wo auf dem Flugplatz steigbereit die Äroplane liegen: Angespannte Drähte sirren, der Propeller kreist Immer schneller, plötzlich treibt das Schraubensurren Den Lärmvogel schrägauf – fernhoch ist er schon im Fliegen – – Wo die Luftschiffe, die Riesenluft-Torpedos knurren, Sieghaft sicher näherkommend stärker, dumpfer schnurren, Da steigt, da fliegt, da siegt über Erdenschwere der Unruh-Geist: Der neue Schönheit, neue Tatenwege weist: Der Weltgeist!",206,Jahrhundertwende,Expressionismus
44902,"Heym, Georg_UNTITLED_1899","Heym, Georg",UNTITLED,1899,"Er meckert vor sich hin. Die Augen starren Ins Wagenstroh. Der Mund kaut weißen Schleim. Er zieht ihn schluckend durch die Backen ein. Sein Fuß hängt nackt heraus durch zwei der Sparren.Bei jedem Wagenstoß fliegt er nach oben. Der Arme Ketten rasseln dann wie Schellen. Man hört der Kinder frohes Lachen gellen, Die ihre Mütter aus der Menge hoben.Man kitzelt ihn am Bein, er merkt es nicht. Da hält der Wagen. Er sieht auf und schaut Am Straßenende schwarz das Hochgericht.Die aschengraue Stirn wird schweißbetaut. Der Mund verzerrt sich furchtbar im Gesicht. Man harrt des Schreis. Doch hört man keinen Laut.",115,Jahrhundertwende,Expressionismus
45594,"Rilke, Rainer Maria_Die Brandstätte_1900","Rilke, Rainer Maria",Die Brandstätte,1900,"Gemieden von dem Frühherbstmorgen, der mißtrauisch war, lag hinter den versengten Hauslinden, die das Heidehaus beengten, ein Neues, Leeres. Eine Stelle mehr,auf welcher Kinder, von Gott weiß woher, einander zuschrien und nach Fetzen haschten. Doch alle wurden stille, sooft er, der Sohn von hier, aus heißen, halbveraschtenGebälken Kessel und verbogne Tröge an einem langen Gabelaste zog, – um dann mit einem Blick als ob er löge die andern anzusehn, die er bewogzu glauben, was an dieser Stelle stand. Denn seit es nicht mehr war, schien es ihm so seltsam: phantastischer als Pharao. Und er war anders. Wie aus fernem Land.",124,Jahrhundertwende,Jahrhundertwende
16696,"Engelke, Gerrit_UNTITLED_1913","Engelke, Gerrit",UNTITLED,1913,"Hier sitz ich in dem engen windetreppenhohen Steinstadt-Zimmer. Ich möchte raus aus diesem rohen Straßenleben, diesem Grünzeugmarkt-Gewimmer – Fort von diesen Tanten, diesem Schwäher – Ich, der lärm- und werkdurchfurchte Europäer, O' Tehura –O' Tehura, weit zu deinem Südseeriffe, Wo noch Krater in die Wolken brüllen, Wo die Menschen nur in Sonnedunst sich hüllen, Gleiten, gleiten meine weichen Sehnsucht-Schiffe – O' Tehura –Wenn ich bei dir säße, sagte: sing! Und du zupftest die Zweisaitenlaute: Kling-zum, kling-zum, ping – – Wenn mich vor den bösen Urwelt-Göttern graute, Vor den flammendgroßen Keulentaten, Vor den Sternfall-Feuersaaten, Die du monoton mir singst – Kling-zum, kling-zum, pings – O' Tehura –Zuckendsummend rollen Wogen zu mir auf – Sind das nicht die blütenblauen Glitzerwellen? Zuckendsummend brandet Lärm-Gerauf, Schwere, trübe Tönemasse Aus der dunklen Gasse. – – O' Tehura –Es brodelt schon der Menschen Arbeits-Sorgen: Es dröhnt und schüttert durch die Straßentiefen, Gierig warten meine Europäersorgen, Die nur nächtlich kurz verschliefen – – O' Tehura –Manchmal wieder wenn die Stille singt, Wenn der Abend von den Kirchentürmen klingt, Denk ich irgendwo nach Pete, Honga-Sura – Denke ich an dich Korallenketten-Kind, Bronzebraunes Südsee-Kind, Tehura.",226,Expressionismus,Expressionismus
19883,"Müller-Jahnke, Clara_Aus der Enge_1882","Müller-Jahnke, Clara",Aus der Enge,1882,"Hinaus möcht ich ziehn in die blühende Weite, ein Lied auf der Lippe, den Lenz als Geleite, in rauschende Wälder an sonnigen Borden, auf ragende Berge – nach Süden, nach Norden – Hinaus nur, hinaus!Hinaus möcht ich ziehn auf die lärmenden Gassen, ein Tropfen, versinken im Meere der Massen, der eigenen Pulse Anschwellen und Schwinden erschauernd als Herzschlag der Menschheit empfinden; Hinaus nur, hinaus!Hinaus möcht ich ziehn in die schimmernde Ferne; – schon glänzen zu Häupten mir tropische Sterne: in glühenden Nächten, in pressenden Armen möcht ich zu lachendem Leben erwarmen . . . Hinaus nur, hinaus!",117,Naturalismus,Naturalismus
26304,Klabund_7._1909,Klabund,7.,1909,"Nicht werde ich vergessen deine Brust, Die tönende Ampel, Darin dein Herz leuchtet, Du Samtene! Oft Wenn ich erwache des Nachts, Sehe ich dich wie einen silbernen Delphin Durch die Gewässer des Dunkels schwimmen. Oder am Tage: Aus dem Asphalt Blüht ein Gesträuch, Und dein Duft Wirft mich besinnungslos auf den Stein.",61,Jahrhundertwende,Expressionismus
35687,"Bierbaum, Otto Julius_1._1887","Bierbaum, Otto Julius",1.,1887,"Was ist mein Schatz? – Eine Plättmamsell. Wo wohnt sie? – Unten am Gries. Wo die Isar rauscht, wo die Brücke steht, Wo die Wiese von flatternden Hemden weht: Da liegt mein Paradies.Im allerkleinsten Hause drin, Mit den Fensterläden grün, Da steht mein Schatz am Bügelbret; Hoiho, wie sie hurtig den Bügelstahl dreht, Gott, wie die Backen glühn.Im weißen Röckchen steht sie da, Ihre Bluse ist blumig bunt; Kein Mieder schnürt, was drunter sich regt, Sich wellenwohlig weich bewegt, Der Brüste knospendes Rund.",102,Naturalismus,Jahrhundertwende
23911,"Henckell, Karl_10._1896","Henckell, Karl",10.,1896,"Und ward ein Blühen an dem Rosenbusche , Daß besser mir kein Paradies gefällt , Womit ich der Natur ins Handwerk pfusche , Phantastisch dichtend eine » schönere « Welt ... Was gibt es köstlicher als eine Dusche ? Hat Adam wonniger sich dem Weib gesellt ? Umspielten sie noch blühendere Ranken , Wenn tief im Negligé sie Fruchtsaft tranken ? Das Paradies und Gott das Messer ! Nie kann ich mich auf einen Wahn verpflichten , Dem mein Vernunftgewissen widerstrebt , Ich muß auf einen Fahneneid verzichten , An dem das Wehe der Besiegten klebt . Mögt ihr die » nationalen « Anker lichten , Bis Schwarz-Weiß-Rot ob allen Meeren schwebt – Tragt ihr nur Großmannssucht von Pol zu Pole , Bedaur ' ich euch und eure Machtidole.Ein schlechter Deutscher werd ' ich vielen heißen , Kein patriotisch respektabler Mann , Die Jungfrau wird mich aus dem Busen reißen , Die Dichter loyal nur lieben kann . Doch wer gewohnt ans Bellen und ans Beißen , Lenkt unbekümmert weiter sein Gespann , Denn dieses Himmels ewige Leuchte können Sie mir nicht rauben , machtlos nur mißgönnen.Was bleibt , ist schmerzlich schweigendes Verachten . Es scheint , du bist aus anderm Holz geschnitzt . Du kannst sie nicht verkaufen noch verpachten , Die Wahrheit , die dir zäh im Blute sitzt . Verschieden ist der Menschen Sinn und Trachten , Und ob Erkenntnis donnert , kracht und blitzt Vom Sinai , Mönch , Montblanc oder Brocken – Die Pauke dröhnt , vom Kalbe gellt Frohlocken .",256,Jahrhundertwende,Naturalismus
24018,"Henckell, Karl_Psalm_1896","Henckell, Karl",Psalm,1896,"Ich habe die Tiefen des Elends geschaut , Und es hat mir in Tiefen der Seele gegraut . Ich sah lebendiger Toten Skelett Und stand an der Buhlen entweihtem Bett . Die stolze Vermessenheit sah ich im Schwang Und lauschte der Reichen betörtem Sang . Die Seelen sah ich verkauft und feil , Nach Gold und Ehren und Wollust geil . Der Knechte traf Heuchler noch mehr . Im Bethaus sah ich vor Gott sie knien Und sah , wie sie heimlich den Heiland bespien , Und lachten verborgen und trieben Hohn Und krochen hündisch zu Kreuz und Thron . Und ich sah , was mir höllisch die Sinne gepackt , Sie die Wahrheit peitschen – notzüchtigen nackt ! Und zu Boden sank ich und rang und rang Und lag todmüde und lebensbang . Meine Seele war wüst und mein Geist war Nacht , Da flammte ein Strahl , nun bin ich erwacht , Und ich schreie empor voll brünstiger Glut : Du Geist der Welten ! Verleih uns Mut , Daß das Zagen zergeht und der Zweifel zerbricht , Zu sehnen und suchen das ewige Licht , In harrender Treu , in Gedanken und Tat , Wann der Abend sinkt , wann der Morgen naht , Mit der Liebe Rüstung im brennenden Kampf , Schildleuchtende Helden im Nebeldampf , Mit des Mitleids Helm , mit der Wahrheit Speer , Zahllos sich mehrend ein siegreich Heer , Zu lösen das Leid und die Welt zu befrein – O selig , Lichtzeuge des Lebens zu sein !",256,Jahrhundertwende,Naturalismus
46606,"Löns, Hermann_Flugsand_1890","Löns, Hermann",Flugsand,1890,"Du lange , gelblichgraue Düne , Du weites , graulichblaues Meer , Es zuckt um meine ernste Miene Der Dünenhafer hin und her ; Stilleinsamkeit , du spendest süße Gefühle , lang nicht mehr gekannt , Ich recke mich , auf meine Füße Rinnt leis herab der gelbe Sand.Du gelber Sand , woher getrieben Hat dich des Windes Leidenschaft ? Wohin du fällst , , Gelegen an der Ostsee Strand , Es schrie der Nordwind , todesmächtig , Und drüber fiel der gelbe Sand.Es stand noch gestern , wo ich liege , Der Möwe Nest , ein kleines Glück , Es sucht die heuumkränzte Wiege Vergebens heut ' mein scharfer Blick ; Nach ihrem Neste schreit die Möwe Von Strand zu Land , von Land zu Strand , Es reckte sich der gelbe Löwe Und drüber fiel der gelbe Sand.Altpreußens Helden , die vor Tagen Einst friedlich dieses Land bebaut , Die Ordensritter , die erschlagen Das Friedvolk unter Psalmenlaut , Die Pommern , Polen und nach Jahren Napoleon , als sein Grab er fand , Wohin sind alle sie gefahren ? Stillschweigen . Darüber liegt der Sand.Auch ich , noch jetzt so lebensmunter , Kein Plan zu kühn , kein Wunsch zu schwer , Von Westen steigt der Tod herunter , Ein Ruck , ein Stoß , ich bin nicht mehr ; Und all ' mein Jauchzen , all ' mein Klagen , Ein Traum , schon morgen unbekannt , Mein Schaffen , Dichten , Tun und Sagen , Es rollt darüber gelber Sand .",256,Naturalismus,Naturalismus
41416,"Trakl, Georg_Das Herz_1900","Trakl, Georg",Das Herz,1900,"Das wilde Herz ward weiß am Wald; O dunkle Angst Des Todes, so das Gold In grauer Wolke starb. Novemberabend. Am kahlen Tor am Schlachthaus stand Der armen Frauen Schar; In jeden Korb Fiel faules Fleisch und Eingeweid; Verfluchte Kost!Des Abends blaue Taube Brachte nicht Versöhnung. Dunkler Trompetenruf Durchfuhr der Ulmen Nasses Goldlaub, Eine zerfetzte Fahne Vom Blute rauchend, Daß in wilder Schwermut Hinlauscht ein Mann. O! ihr ehernen Zeiten Begraben dort im Abendrot.Aus dunklem Hausflur trat Die goldne Gestalt Der Jünglingin Umgeben von bleichen Monden, Herbstlicher Hofstaat, Zerknickten schwarze Tannen Im Nachtsturm, Die steile Festung. O Herz Hinüberschimmernd in schneeige Kühle.",120,Jahrhundertwende,Expressionismus
26370,Klabund_Der Romanschriftsteller_1909,Klabund,Der Romanschriftsteller,1909,"Graugelb ist sein Gesicht. Die Nase Steigt klippenspitz empor. Die Augen liegen fleckig Mißtrauisch von den Wimpern tief beschattet, Geduckt zum Sprung wie Panther in der Höhlung. Der rechte Arm mit der Zigarre steht Steif wie ein Schwert, als wolle er damit Sich von den andern sondern, die ihm widerwärtig Und dennoch so sympathisch sind. Schlägt er die Asche ab, So fällt wie Hohn sie aufs Gespräch. Ein kurzes »Ja«, ein scharfes »Nein« Wirft er zuweilen in die Unterhaltung. Mit diesem spitzen »Ja« und »Nein« Spießt er die Leute wie auf Nadeln auf Und nimmt sie mit nach Hause Für seine Käfersammlung. – – – Schlägt man das nächste Buch des Dichters auf. O Gott! Schon ist man selber drin verzeichnet Und wer sich in gerechter Selbsterkenntnis Für ein libellenähnlich' Wesen hielt, Der findet sich erstaunt als Mistbock wieder.",164,Jahrhundertwende,Expressionismus
14455,"Lachmann, Hedwig_UNTITLED_1891","Lachmann, Hedwig",UNTITLED,1891,"Aus ihrer Nacht verlangen wohl die Seelen Im Licht der Welt einander zu begegnen. Und suchend wagen sie sich zu entlegnen Pfadlosen Wolkenhöhn hinan und wählen.Aber verwirrt und sonnentrunken fehlen Und straucheln sie auf den unsichern Steigen Und müssen sich verhüllt hinunterstehlen Und müssen ihre bange Flucht verschweigen.Nur wenn ein Stern sich annimmt der Verwegnen, Dann dürfen sie dort oben sich vermählen, Und sich von ihrem Sehnsuchtsflug erzählen Und ihren Stern mit stummen Zeichen segnen.",79,Naturalismus,Naturalismus
68712,"George, Stefan_UNTITLED_1897","George, Stefan",UNTITLED,1897,Da vieles wankt und blasst und sinkt und splittert  Erstirbt das lied von dunst und schlaf umflutet  Bis jäher stoss das mürbe laub zerknittert  Von ehmals wilde wunde wieder blutet — Bis plötzlich sonne zuckt aus nassen wettern  Ein schwarzer fluss die bleichen felder spreitet  Und seltne donner durch die fröste schmettern  Es merkt nur in dem zug der grabwärts gleitet Die fackeln zwischen den geneigten nacken  Der klänge dröhnen aus dem trauerprunke  Und sucht ob unter rauhen leides schlacken  Noch glimme ewig klarer freude funke. ,137,Jahrhundertwende,Jahrhundertwende
